Time(us),Position(counts),Speed(rad/s)
1300413,-210339,0.0000
1305415,-210339,0.0000
1310417,-210339,0.0000
1315418,-210339,0.0000
1320420,-210339,0.0000
1325421,-210339,0.0000
1330423,-210339,0.0000
1335425,-210339,0.0000
1340426,-210339,0.0000
1345428,-210339,0.0000
1350429,-210339,0.0000
1355431,-210339,0.0000
1360433,-210339,0.0000
1365434,-210339,0.0000
1370436,-210339,0.0000
1375437,-210339,0.0000
1380439,-210339,0.0000
1385440,-210339,0.0000
1390442,-210339,0.0000
1395444,-210339,0.0000
1400445,-210339,0.0000
1405447,-210339,0.0000
1410449,-210339,0.0000
1415450,-210339,0.0000
1420452,-210339,0.0000
1425453,-210339,0.0000
1430455,-210339,0.0000
1435456,-210339,0.0000
1440458,-210339,0.0000
1445460,-210339,0.0000
1450461,-210339,0.0000
1455463,-210339,0.0000
1460464,-210339,0.0000
1465466,-210339,0.0000
1470468,-210339,0.0000
1475469,-210339,0.0000
1480471,-210339,0.0000
1485472,-210339,0.0000
1490474,-210339,0.0000
1495476,-210339,0.0000
1500477,-210339,0.0000
1505479,-210339,0.0000
1510480,-210339,0.0000
1515482,-210339,0.0000
1520484,-210339,0.0000
1525485,-210339,0.0000
1530487,-210339,0.0000
1535488,-210339,0.0000
1540490,-210339,0.0000
1545492,-210339,0.0000
1550493,-210339,0.0000
1555495,-210339,0.0000
1560496,-210339,0.0000
1565498,-210339,0.0000
1570500,-210339,0.0000
1575501,-210339,0.0000
1580503,-210339,0.0000
1585504,-210339,0.0000
1590506,-210339,0.0000
1595507,-210339,0.0000
1600509,-210339,0.0000
1605511,-210339,0.0000
1610512,-210339,0.0000
1615514,-210339,0.0000
1620516,-210339,0.0000
1625517,-210339,0.0000
1630519,-210339,0.0000
1635520,-210339,0.0000
1640522,-210339,0.0000
1645523,-210339,0.0000
1650525,-210339,0.0000
1655527,-210339,0.0000
1660528,-210339,0.0000
1665530,-210339,0.0000
1670531,-210339,0.0000
1675533,-210339,0.0000
1680535,-210339,0.0000
1685536,-210339,0.0000
1690538,-210339,0.0000
1695539,-210339,0.0000
1700541,-210339,0.0000
1705543,-210339,0.0000
1710544,-210339,0.0000
1715546,-210339,0.0000
1720547,-210339,0.0000
1725549,-210339,0.0000
1730551,-210339,0.0000
1735552,-210339,0.0000
1740554,-210339,0.0000
1745555,-210339,0.0000
1750557,-210339,0.0000
1755559,-210339,0.0000
1760560,-210339,0.0000
1765562,-210339,0.0000
1770563,-210339,0.0000
1775565,-210339,0.0000
1780567,-210339,0.0000
1785568,-210339,0.0000
1790570,-210339,0.0000
1795571,-210339,0.0000
1800573,-210339,0.0000
1805574,-210339,0.0000
1810576,-210339,0.0000
1815578,-210339,0.0000
1820579,-210339,0.0000
1825581,-210339,0.0000
1830583,-210339,0.0000
1835584,-210339,0.0000
1840586,-210339,0.0000
1845587,-210339,0.0000
1850589,-210339,0.0000
1855590,-210339,0.0000
1860592,-210339,0.0000
1865594,-210339,0.0000
1870595,-210339,0.0000
1875597,-210339,0.0000
1880598,-210339,0.0000
1885600,-210339,0.0000
1890602,-210339,0.0000
1895603,-210339,0.0000
1900605,-210339,0.0000
1905606,-210339,0.0000
1910608,-210339,0.0000
1915610,-210339,0.0000
1920611,-210339,0.0000
1925613,-210339,0.0000
1930614,-210339,0.0000
1935616,-210339,0.0000
1940618,-210339,0.0000
1945619,-210339,0.0000
1950621,-210339,0.0000
1955622,-210339,0.0000
1960624,-210339,0.0000
1965626,-210339,0.0000
1970627,-210339,0.0000
1975629,-210339,0.0000
1980630,-210339,0.0000
1985632,-210339,0.0000
1990634,-210339,0.0000
1995635,-210339,0.0000
2000637,-210339,0.0000
2005638,-210339,0.0000
2010640,-210339,0.0000
2015641,-210339,0.0000
2020643,-210339,0.0000
2025645,-210339,0.0000
2030646,-210339,0.0000
2035648,-210339,0.0000
