Time(us),Position(counts),Speed(rad/s)
1225260,-62890,-12.5150
1230261,-62901,-11.4744
1235262,-62913,-12.5175
1240263,-62925,-12.5175
1245264,-62936,-11.4744
1250265,-62948,-12.5175
1255266,-62960,-12.5175
1260267,-62972,-12.5175
1265268,-62984,-12.5175
1270269,-62996,-12.5175
1275271,-63007,-11.4721
1280271,-63019,-12.5200
1285273,-63031,-12.5150
1290274,-63043,-12.5175
1295274,-63055,-12.5200
1300276,-63067,-12.5150
1305277,-63078,-11.4744
1310277,-63090,-12.5200
1315279,-63102,-12.5150
1320280,-63115,-13.5607
1325281,-63127,-12.5175
1330282,-63139,-12.5175
1335283,-63151,-12.5175
1340284,-63163,-12.5175
1345285,-63175,-12.5175
1350286,-63188,-13.5607
1355287,-63200,-12.5175
1360288,-63212,-12.5175
1365290,-63224,-12.5150
1370290,-63237,-13.5634
1375292,-63249,-12.5150
1380293,-63261,-12.5175
1385293,-63274,-13.5634
1390295,-63286,-12.5150
1395296,-63299,-13.5607
1400297,-63311,-12.5175
1405298,-63324,-13.5607
1410299,-63336,-12.5175
1415300,-63349,-13.5607
1420301,-63361,-12.5175
1425302,-63374,-13.5607
1430303,-63386,-12.5175
1435304,-63399,-13.5607
1440306,-63412,-13.5580
1445306,-63424,-12.5200
1450308,-63437,-13.5580
1455309,-63449,-12.5175
1460309,-63462,-13.5634
1465311,-63474,-12.5150
1470312,-63487,-13.5607
1475312,-63500,-13.5634
1480314,-63512,-12.5150
1485315,-63525,-13.5607
1490316,-63538,-13.5607
1495317,-63550,-12.5175
1500318,-63563,-13.5607
1505319,-63575,-12.5175
1510320,-63588,-13.5607
1515321,-63600,-12.5175
1520322,-63613,-13.5607
1525323,-63625,-12.5175
1530325,-63638,-13.5580
1535325,-63650,-12.5200
1540327,-63663,-13.5580
1545328,-63676,-13.5607
1550328,-63688,-12.5200
1555330,-63700,-12.5150
1560331,-63713,-13.5607
1565331,-63725,-12.5200
1570333,-63738,-13.5580
1575334,-63750,-12.5175
1580335,-63762,-12.5175
1585336,-63774,-12.5175
1590337,-63787,-13.5607
1595338,-63799,-12.5175
1600339,-63811,-12.5175
1605341,-63824,-13.5580
1610341,-63836,-12.5200
1615342,-63848,-12.5175
1620344,-63860,-12.5150
1625344,-63872,-12.5200
1630346,-63884,-12.5150
1635347,-63896,-12.5175
1640347,-63908,-12.5200
1645349,-63920,-12.5150
1650350,-63932,-12.5175
1655351,-63944,-12.5175
1660352,-63956,-12.5175
1665353,-63968,-12.5175
1670354,-63979,-11.4744
1675355,-63991,-12.5175
1680357,-64003,-12.5150
1685358,-64015,-12.5175
1690360,-64026,-11.4721
1695362,-64038,-12.5150
1700365,-64050,-12.5125
1705368,-64062,-12.5125
1710368,-64074,-12.5200
1715369,-64086,-12.5175
1720371,-64097,-11.4721
1725372,-64109,-12.5175
1730373,-64121,-12.5175
1735374,-64133,-12.5175
1740375,-64145,-12.5175
1745376,-64157,-12.5175
1750377,-64169,-12.5175
1755379,-64181,-12.5150
1760379,-64193,-12.5200
1765381,-64204,-11.4721
1770384,-64216,-12.5125
1775387,-64229,-13.5553
1780388,-64241,-12.5175
1785390,-64253,-12.5150
1790392,-64265,-12.5150
1795393,-64277,-12.5175
1800395,-64289,-12.5150
1805396,-64301,-12.5175
1810398,-64313,-12.5150
1815399,-64325,-12.5175
1820401,-64337,-12.5150
1825403,-64350,-13.5580
1830404,-64362,-12.5175
1835406,-64374,-12.5150
1840408,-64386,-12.5150
1845409,-64399,-13.5607
1850411,-64411,-12.5150
1855412,-64423,-12.5175
1860414,-64436,-13.5580
1865415,-64448,-12.5175
1870417,-64460,-12.5150
1875418,-64473,-13.5607
1880420,-64486,-13.5580
1885422,-64498,-12.5150
1890423,-64511,-13.5607
1895425,-64523,-12.5150
1900427,-64536,-13.5580
1905428,-64549,-13.5607
1910430,-64561,-12.5150
1915431,-64574,-13.5607
1920433,-64587,-13.5580
1925434,-64599,-12.5175
1930436,-64612,-13.5580
1935438,-64625,-13.5580
1940439,-64637,-12.5175
1945441,-64650,-13.5580
1950442,-64663,-13.5607
1955444,-64675,-12.5150
1960446,-64688,-13.5580
1965447,-64701,-13.5607
1970449,-64713,-12.5150
1975450,-64726,-13.5607
1980452,-64739,-13.5580
1985453,-64752,-13.5607
1990455,-64764,-12.5150
1995457,-64777,-13.5580
2000458,-64790,-13.5607
2005460,-64803,-13.5580
2010462,-64815,-12.5150
2015463,-64828,-13.5607
2020465,-64841,-13.5580
2025466,-64853,-12.5175
2030468,-64866,-13.5580
2035469,-64879,-13.5607
2040471,-64892,-13.5580
2045473,-64904,-12.5150
2050474,-64917,-13.5607
2055476,-64929,-12.5150
2060477,-64942,-13.5607
2065479,-64954,-12.5150
2070481,-64967,-13.5580
2075482,-64980,-13.5607
2080484,-64992,-12.5150
2085485,-65004,-12.5175
2090487,-65017,-13.5580
2095488,-65029,-12.5175
2100490,-65042,-13.5580
2105492,-65054,-12.5150
2110493,-65066,-12.5175
2115495,-65079,-13.5580
2120497,-65091,-12.5150
2125498,-65103,-12.5175
2130500,-65115,-12.5150
2135501,-65127,-12.5175
2140503,-65139,-12.5150
2145504,-65152,-13.5607
2150506,-65164,-12.5150
2155507,-65176,-12.5175
2160509,-65188,-12.5150
2165511,-65200,-12.5150
2170512,-65212,-12.5175
2175514,-65224,-12.5150
2180516,-65236,-12.5150
2185517,-65248,-12.5175
2190519,-65260,-12.5150
2195520,-65272,-12.5175
2200522,-65284,-12.5150
2205523,-65296,-12.5175
2210525,-65308,-12.5150
2215527,-65320,-12.5150
2220528,-65332,-12.5175
2225530,-65344,-12.5150
2230531,-65356,-12.5175
2235533,-65368,-12.5150
2240535,-65380,-12.5150
2245536,-65392,-12.5175
2250538,-65404,-12.5150
2255539,-65416,-12.5175
2260541,-65428,-12.5150
2265542,-65440,-12.5175
2270544,-65452,-12.5150
2275546,-65464,-12.5150
2280547,-65476,-12.5175
2285549,-65488,-12.5150
2290551,-65500,-12.5150
2295552,-65513,-13.5607
2300554,-65525,-12.5150
2305555,-65537,-12.5175
2310557,-65550,-13.5580
2315558,-65562,-12.5175
2320560,-65574,-12.5150
2325562,-65587,-13.5580
2330563,-65599,-12.5175
2335565,-65612,-13.5580
2340566,-65624,-12.5175
2345568,-65637,-13.5580
2350570,-65649,-12.5150
2355571,-65662,-13.5607
2360573,-65674,-12.5150
2365574,-65687,-13.5607
2370576,-65700,-13.5580
2375577,-65712,-12.5175
2380579,-65725,-13.5580
2385581,-65738,-13.5580
2390582,-65750,-12.5175
2395584,-65763,-13.5580
2400586,-65776,-13.5580
2405587,-65788,-12.5175
2410589,-65801,-13.5580
2415590,-65814,-13.5607
2420592,-65826,-12.5150
2425593,-65839,-13.5607
2430595,-65852,-13.5580
2435596,-65864,-12.5175
2440598,-65877,-13.5580
2445600,-65890,-13.5580
2450601,-65903,-13.5607
2455603,-65916,-13.5580
2460605,-65928,-12.5150
2465606,-65941,-13.5607
2470608,-65954,-13.5580
2475609,-65967,-13.5607
2480611,-65980,-13.5580
2485612,-65992,-12.5175
2490614,-66005,-13.5580
2495616,-66018,-13.5580
2500617,-66030,-12.5175
2505619,-66043,-13.5580
2510620,-66056,-13.5607
2515622,-66069,-13.5580
2520624,-66081,-12.5150
2525625,-66094,-13.5607
2530627,-66107,-13.5580
2535628,-66119,-12.5175
2540630,-66132,-13.5580
2545631,-66144,-12.5175
2550633,-66157,-13.5580
2555635,-66170,-13.5580
2560636,-66182,-12.5175
2565638,-66195,-13.5580
2570640,-66207,-12.5150
2575641,-66220,-13.5607
2580643,-66232,-12.5150
2585644,-66245,-13.5607
2590646,-66257,-12.5150
2595647,-66270,-13.5607
2600649,-66282,-12.5150
2605651,-66294,-12.5150
2610652,-66306,-12.5175
2615654,-66319,-13.5580
2620655,-66331,-12.5175
2625657,-66343,-12.5150
2630659,-66355,-12.5150
2635660,-66368,-13.5607
2640662,-66380,-12.5150
2645663,-66392,-12.5175
2650665,-66404,-12.5150
2655666,-66416,-12.5175
2660668,-66428,-12.5150
2665670,-66441,-13.5580
2670671,-66453,-12.5175
2675673,-66465,-12.5150
2680675,-66477,-12.5150
2685676,-66490,-13.5607
2690678,-66502,-12.5150
2695679,-66514,-12.5175
2700681,-66526,-12.5150
2705682,-66538,-12.5175
2710684,-66551,-13.5580
2715685,-66563,-12.5175
2720687,-66575,-12.5150
2725689,-66588,-13.5580
2730690,-66600,-12.5175
2735692,-66612,-12.5150
2740694,-66625,-13.5580
2745695,-66637,-12.5175
2750697,-66649,-12.5150
2755698,-66662,-13.5607
2760700,-66674,-12.5150
2765701,-66687,-13.5607
2770703,-66699,-12.5150
2775705,-66712,-13.5580
2780706,-66724,-12.5175
2785708,-66736,-12.5150
2790709,-66749,-13.5607
2795711,-66762,-13.5580
2800713,-66774,-12.5150
2805714,-66787,-13.5607
2810716,-66799,-12.5150
2815717,-66812,-13.5607
2820719,-66824,-12.5150
2825720,-66837,-13.5607
2830722,-66850,-13.5580
2835724,-66862,-12.5150
2840725,-66875,-13.5607
2845727,-66888,-13.5580
2850729,-66900,-12.5150
2855730,-66913,-13.5607
2860732,-66926,-13.5580
2865733,-66939,-13.5607
2870735,-66951,-12.5150
2875736,-66964,-13.5607
2880738,-66977,-13.5580
2885740,-66990,-13.5580
2890741,-67002,-12.5175
2895743,-67015,-13.5580
2900744,-67028,-13.5607
2905746,-67041,-13.5580
2910748,-67054,-13.5580
2915749,-67067,-13.5607
2920751,-67079,-12.5150
2925752,-67092,-13.5607
2930754,-67105,-13.5580
2935755,-67118,-13.5607
2940757,-67130,-12.5150
2945759,-67143,-13.5580
2950760,-67156,-13.5607
2955762,-67168,-12.5150
2960764,-67181,-13.5580
2965765,-67194,-13.5607
2970767,-67207,-13.5580
2975768,-67219,-12.5175
2980770,-67232,-13.5580
2985771,-67245,-13.5607
2990773,-67258,-13.5580
2995774,-67270,-12.5175
3000776,-67283,-13.5580
3005778,-67296,-13.5580
3010779,-67308,-12.5175
3015781,-67321,-13.5580
3020783,-67334,-13.5580
3025784,-67346,-12.5175
3030786,-67359,-13.5580
3035787,-67372,-13.5607
3040789,-67384,-12.5150
3045790,-67397,-13.5607
3050792,-67409,-12.5150
3055794,-67422,-13.5580
3060795,-67434,-12.5175
3065797,-67447,-13.5580
3070798,-67459,-12.5175
3075800,-67472,-13.5580
3080802,-67484,-12.5150
3085803,-67496,-12.5175
3090805,-67509,-13.5580
3095806,-67521,-12.5175
3100808,-67533,-12.5150
3105809,-67546,-13.5607
3110811,-67558,-12.5150
3115813,-67570,-12.5150
3120814,-67582,-12.5175
3125816,-67595,-13.5580
3130818,-67607,-12.5150
3135819,-67619,-12.5175
3140821,-67632,-13.5580
3145822,-67644,-12.5175
3150824,-67656,-12.5150
3155825,-67669,-13.5607
3160827,-67681,-12.5150
3165829,-67693,-12.5150
3170830,-67706,-13.5607
3175832,-67718,-12.5150
3180833,-67731,-13.5607
3185835,-67743,-12.5150
3190837,-67755,-12.5150
3195838,-67768,-13.5607
3200840,-67780,-12.5150
3205841,-67793,-13.5607
3210843,-67805,-12.5150
3215844,-67818,-13.5607
3220846,-67830,-12.5150
3225848,-67843,-13.5580
3230849,-67855,-12.5175
3235851,-67868,-13.5580
3240853,-67880,-12.5150
3245854,-67893,-13.5607
3250856,-67905,-12.5150
3255857,-67918,-13.5607
3260859,-67931,-13.5580
3265860,-67943,-12.5175
3270862,-67956,-13.5580
3275863,-67969,-13.5607
3280865,-67981,-12.5150
3285867,-67994,-13.5580
3290868,-68007,-13.5607
3295870,-68019,-12.5150
3300872,-68032,-13.5580
3305873,-68045,-13.5607
3310875,-68057,-12.5150
3315876,-68070,-13.5607
3320878,-68083,-13.5580
3325879,-68096,-13.5607
3330881,-68108,-12.5150
3335883,-68121,-13.5580
3340884,-68134,-13.5607
3345886,-68147,-13.5580
3350887,-68159,-12.5175
3355889,-68172,-13.5580
3360891,-68185,-13.5580
3365892,-68198,-13.5607
3370894,-68210,-12.5150
3375895,-68223,-13.5607
3380897,-68236,-13.5580
3385898,-68249,-13.5607
3390900,-68262,-13.5580
3395902,-68274,-12.5150
3400903,-68287,-13.5607
3405905,-68300,-13.5580
3410907,-68312,-12.5150
3415908,-68325,-13.5607
3420910,-68338,-13.5580
3425911,-68351,-13.5607
3430913,-68363,-12.5150
3435914,-68376,-13.5607
3440916,-68389,-13.5580
3445918,-68402,-13.5580
3450919,-68414,-12.5175
3455921,-68427,-13.5580
3460922,-68440,-13.5607
3465924,-68452,-12.5150
3470926,-68465,-13.5580
3475927,-68478,-13.5607
3480929,-68490,-12.5150
3485930,-68503,-13.5607
3490932,-68516,-13.5580
3495933,-68528,-12.5175
3500935,-68541,-13.5580
3505937,-68553,-12.5150
3510938,-68566,-13.5607
3515940,-68578,-12.5150
3520940,-68591,-13.5634
3525940,-68603,-12.5200
3530940,-68616,-13.5634
3535940,-68628,-12.5200
3540940,-68641,-13.5634
3545940,-68653,-12.5200
3550940,-68666,-13.5634
3555940,-68678,-12.5200
3560940,-68690,-12.5200
3565940,-68702,-12.5200
3570940,-68715,-13.5634
3575940,-68727,-12.5200
3580940,-68739,-12.5200
3585940,-68751,-12.5200
3590940,-68764,-13.5634
3595940,-68776,-12.5200
3600940,-68788,-12.5200
3605940,-68800,-12.5200
3610940,-68812,-12.5200
3615940,-68824,-12.5200
3620940,-68837,-13.5634
3625940,-68849,-12.5200
3630940,-68861,-12.5200
3635940,-68873,-12.5200
3640940,-68886,-13.5634
3645940,-68898,-12.5200
3650940,-68910,-12.5200
3655940,-68922,-12.5200
3660940,-68935,-13.5634
3665940,-68947,-12.5200
3670940,-68960,-13.5634
3675940,-68972,-12.5200
3680940,-68984,-12.5200
3685940,-68997,-13.5634
3690940,-69009,-12.5200
3695940,-69022,-13.5634
3700940,-69034,-12.5200
3705940,-69046,-12.5200
3710940,-69059,-13.5634
3715940,-69072,-13.5634
3720940,-69084,-12.5200
3725940,-69096,-12.5200
3730940,-69109,-13.5634
3735940,-69122,-13.5634
3740940,-69134,-12.5200
3745940,-69147,-13.5634
3750940,-69159,-12.5200
3755940,-69172,-13.5634
3760940,-69185,-13.5634
3765940,-69197,-12.5200
3770940,-69210,-13.5634
3775940,-69223,-13.5634
3780940,-69235,-12.5200
3785940,-69248,-13.5634
3790940,-69261,-13.5634
3795940,-69274,-13.5634
3800940,-69286,-12.5200
3805940,-69299,-13.5634
3810940,-69312,-13.5634
3815940,-69324,-12.5200
3820940,-69337,-13.5634
3825940,-69350,-13.5634
3830940,-69363,-13.5634
3835940,-69376,-13.5634
3840940,-69388,-12.5200
3845940,-69401,-13.5634
3850940,-69414,-13.5634
3855940,-69427,-13.5634
3860940,-69440,-13.5634
3865940,-69453,-13.5634
3870940,-69465,-12.5200
3875940,-69478,-13.5634
3880940,-69491,-13.5634
3885940,-69504,-13.5634
3890940,-69517,-13.5634
3895940,-69530,-13.5634
3900940,-69542,-12.5200
3905940,-69555,-13.5634
3910940,-69568,-13.5634
3915940,-69581,-13.5634
3920940,-69594,-13.5634
3925940,-69606,-12.5200
3930940,-69619,-13.5634
3935940,-69632,-13.5634
3940940,-69645,-13.5634
3945940,-69657,-12.5200
3950940,-69670,-13.5634
3955940,-69683,-13.5634
3960940,-69696,-13.5634
3965940,-69708,-12.5200
3970940,-69721,-13.5634
3975940,-69734,-13.5634
3980940,-69746,-12.5200
3985940,-69759,-13.5634
3990940,-69771,-12.5200
3995940,-69784,-13.5634
4000940,-69797,-13.5634
4005940,-69809,-12.5200
4010940,-69822,-13.5634
4015940,-69834,-12.5200
4020940,-69847,-13.5634
4025940,-69860,-13.5634
4030940,-69872,-12.5200
4035940,-69884,-12.5200
4040940,-69897,-13.5634
4045940,-69910,-13.5634
4050940,-69922,-12.5200
4055940,-69934,-12.5200
4060940,-69947,-13.5634
4065940,-69959,-12.5200
4070940,-69972,-13.5634
4075940,-69984,-12.5200
4080940,-69996,-12.5200
4085940,-70009,-13.5634
4090940,-70021,-12.5200
4095940,-70034,-13.5634
4100940,-70046,-12.5200
4105940,-70058,-12.5200
4110940,-70071,-13.5634
4115940,-70083,-12.5200
4120940,-70096,-13.5634
4125940,-70108,-12.5200
4130940,-70120,-12.5200
4135940,-70133,-13.5634
4140940,-70146,-13.5634
4145940,-70158,-12.5200
4150940,-70170,-12.5200
4155940,-70183,-13.5634
4160940,-70196,-13.5634
4165940,-70208,-12.5200
4170940,-70221,-13.5634
4175940,-70233,-12.5200
4180940,-70246,-13.5634
4185940,-70259,-13.5634
4190940,-70271,-12.5200
4195940,-70284,-13.5634
4200940,-70297,-13.5634
4205940,-70309,-12.5200
4210940,-70322,-13.5634
4215940,-70335,-13.5634
4220940,-70347,-12.5200
4225940,-70360,-13.5634
4230940,-70373,-13.5634
4235940,-70385,-12.5200
4240940,-70398,-13.5634
4245940,-70411,-13.5634
4250940,-70424,-13.5634
4255940,-70436,-12.5200
4260940,-70449,-13.5634
4265940,-70462,-13.5634
4270940,-70474,-12.5200
4275940,-70487,-13.5634
4280940,-70500,-13.5634
4285940,-70512,-12.5200
4290940,-70525,-13.5634
4295940,-70538,-13.5634
4300940,-70551,-13.5634
4305940,-70563,-12.5200
4310940,-70576,-13.5634
4315940,-70589,-13.5634
4320940,-70602,-13.5634
4325940,-70614,-12.5200
4330940,-70627,-13.5634
4335940,-70640,-13.5634
4340940,-70652,-12.5200
4345940,-70665,-13.5634
4350940,-70678,-13.5634
4355940,-70691,-13.5634
4360940,-70703,-12.5200
4365940,-70716,-13.5634
4370940,-70729,-13.5634
4375940,-70742,-13.5634
4380940,-70754,-12.5200
4385940,-70767,-13.5634
4390940,-70780,-13.5634
4395940,-70792,-12.5200
4400940,-70805,-13.5634
4405940,-70818,-13.5634
4410940,-70831,-13.5634
4415940,-70843,-12.5200
4420940,-70856,-13.5634
4425940,-70869,-13.5634
4430940,-70882,-13.5634
4435940,-70894,-12.5200
4440940,-70907,-13.5634
4445940,-70920,-13.5634
4450940,-70932,-12.5200
4455940,-70945,-13.5634
4460940,-70957,-12.5200
4465940,-70970,-13.5634
4470940,-70982,-12.5200
4475940,-70995,-13.5634
4480940,-71007,-12.5200
4485940,-71020,-13.5634
4490940,-71032,-12.5200
4495940,-71045,-13.5634
4500940,-71057,-12.5200
4505940,-71070,-13.5634
4510940,-71082,-12.5200
4515940,-71094,-12.5200
4520940,-71107,-13.5634
4525940,-71119,-12.5200
4530940,-71131,-12.5200
4535940,-71144,-13.5634
4540940,-71156,-12.5200
4545940,-71168,-12.5200
4550940,-71181,-13.5634
4555940,-71193,-12.5200
4560940,-71205,-12.5200
4565940,-71218,-13.5634
4570940,-71230,-12.5200
4575940,-71242,-12.5200
4580940,-71255,-13.5634
4585940,-71267,-12.5200
4590940,-71280,-13.5634
4595940,-71292,-12.5200
4600940,-71305,-13.5634
4605940,-71317,-12.5200
4610940,-71330,-13.5634
4615940,-71342,-12.5200
4620940,-71355,-13.5634
4625940,-71367,-12.5200
4630940,-71380,-13.5634
4635940,-71392,-12.5200
4640940,-71405,-13.5634
4645940,-71417,-12.5200
4650940,-71430,-13.5634
4655940,-71442,-12.5200
4660940,-71455,-13.5634
4665940,-71468,-13.5634
4670940,-71480,-12.5200
4675940,-71493,-13.5634
4680940,-71506,-13.5634
4685940,-71518,-12.5200
4690940,-71531,-13.5634
4695940,-71544,-13.5634
4700940,-71557,-13.5634
4705940,-71569,-12.5200
4710940,-71582,-13.5634
4715940,-71595,-13.5634
4720940,-71608,-13.5634
4725940,-71620,-12.5200
4730940,-71633,-13.5634
4735940,-71646,-13.5634
4740940,-71659,-13.5634
4745940,-71672,-13.5634
4750940,-71684,-12.5200
4755940,-71697,-13.5634
4760940,-71710,-13.5634
4765940,-71723,-13.5634
4770940,-71736,-13.5634
4775940,-71749,-13.5634
4780940,-71761,-12.5200
4785940,-71774,-13.5634
4790940,-71787,-13.5634
4795940,-71800,-13.5634
4800940,-71813,-13.5634
4805940,-71826,-13.5634
4810940,-71838,-12.5200
4815940,-71851,-13.5634
4820940,-71864,-13.5634
4825940,-71877,-13.5634
4830940,-71890,-13.5634
4835940,-71902,-12.5200
4840940,-71915,-13.5634
4845940,-71928,-13.5634
4850940,-71941,-13.5634
4855940,-71954,-13.5634
4860940,-71967,-13.5634
4865940,-71980,-13.5634
4870940,-71992,-12.5200
4875940,-72005,-13.5634
4880940,-72018,-13.5634
4885940,-72031,-13.5634
4890940,-72044,-13.5634
4895940,-72056,-12.5200
4900940,-72069,-13.5634
4905940,-72082,-13.5634
4910940,-72095,-13.5634
4915940,-72108,-13.5634
4920940,-72120,-12.5200
4925940,-72133,-13.5634
4930940,-72146,-13.5634
4935940,-72158,-12.5200
4940940,-72171,-13.5634
4945940,-72184,-13.5634
4950940,-72196,-12.5200
4955940,-72209,-13.5634
4960940,-72221,-12.5200
4965940,-72234,-13.5634
4970940,-72246,-12.5200
4975940,-72259,-13.5634
4980940,-72272,-13.5634
4985940,-72284,-12.5200
4990940,-72296,-12.5200
4995940,-72309,-13.5634
5000940,-72321,-12.5200
5005940,-72334,-13.5634
5010940,-72346,-12.5200
5015940,-72358,-12.5200
5020940,-72371,-13.5634
5025940,-72383,-12.5200
5030940,-72395,-12.5200
5035940,-72408,-13.5634
5040940,-72420,-12.5200
5045940,-72433,-13.5634
5050940,-72445,-12.5200
