Time(us),Position(counts),Speed(rad/s)
2245531,-90143,-12.5175
2250533,-90156,-13.5580
2255535,-90168,-12.5150
2260536,-90180,-12.5175
2265538,-90192,-12.5150
2270539,-90204,-12.5175
2275541,-90216,-12.5150
2280542,-90228,-12.5175
2285544,-90240,-12.5150
2290546,-90252,-12.5150
2295547,-90264,-12.5175
2300549,-90275,-11.4721
2305550,-90287,-12.5175
2310551,-90299,-12.5175
2315552,-90310,-11.4744
2320552,-90322,-12.5200
2325552,-90333,-11.4767
2330552,-90345,-12.5200
2335553,-90356,-11.4744
2340554,-90368,-12.5175
2345555,-90379,-11.4744
2350556,-90391,-12.5175
2355557,-90402,-11.4744
2360557,-90414,-12.5200
2365558,-90425,-11.4744
2370559,-90437,-12.5175
2375560,-90448,-11.4744
2380560,-90460,-12.5200
2385561,-90471,-11.4744
2390562,-90483,-12.5175
2395563,-90494,-11.4744
2400564,-90506,-12.5175
2405565,-90517,-11.4744
2410565,-90529,-12.5200
2415566,-90540,-11.4744
2420567,-90552,-12.5175
2425568,-90564,-12.5175
2430570,-90575,-11.4721
2435572,-90587,-12.5150
2440574,-90599,-12.5150
2445574,-90611,-12.5200
2450574,-90622,-11.4767
2455575,-90634,-12.5175
2460576,-90646,-12.5175
2465576,-90658,-12.5200
2470578,-90670,-12.5150
2475579,-90682,-12.5175
2480579,-90694,-12.5200
2485581,-90706,-12.5150
2490582,-90718,-12.5175
2495583,-90729,-11.4744
2500584,-90741,-12.5175
2505586,-90753,-12.5150
2510587,-90765,-12.5175
2515589,-90777,-12.5150
2520590,-90789,-12.5175
2525592,-90801,-12.5150
2530593,-90813,-12.5175
2535595,-90825,-12.5150
2540596,-90837,-12.5175
2545598,-90850,-13.5580
2550600,-90862,-12.5150
2555601,-90874,-12.5175
2560603,-90886,-12.5150
2565605,-90898,-12.5150
2570606,-90910,-12.5175
2575608,-90922,-12.5150
2580609,-90934,-12.5175
2585611,-90947,-13.5580
2590612,-90959,-12.5175
2595614,-90971,-12.5150
2600616,-90983,-12.5150
2605617,-90996,-13.5607
2610619,-91008,-12.5150
2615620,-91020,-12.5175
2620622,-91032,-12.5150
2625624,-91045,-13.5580
2630625,-91057,-12.5175
2635627,-91069,-12.5150
2640628,-91082,-13.5607
2645630,-91094,-12.5150
2650631,-91106,-12.5175
2655633,-91119,-13.5580
2660635,-91131,-12.5150
2665636,-91143,-12.5175
2670638,-91156,-13.5580
2675640,-91168,-12.5150
2680641,-91181,-13.5607
2685643,-91193,-12.5150
2690644,-91205,-12.5175
2695646,-91218,-13.5580
2700647,-91230,-12.5175
2705649,-91243,-13.5580
2710651,-91255,-12.5150
2715652,-91268,-13.5607
2720654,-91280,-12.5150
2725655,-91292,-12.5175
2730657,-91305,-13.5580
2735659,-91317,-12.5150
2740660,-91330,-13.5607
2745662,-91342,-12.5150
2750663,-91355,-13.5607
2755665,-91367,-12.5150
2760666,-91380,-13.5607
2765668,-91392,-12.5150
2770670,-91404,-12.5150
2775671,-91417,-13.5607
2780673,-91429,-12.5150
2785675,-91441,-12.5150
2790676,-91454,-13.5607
2795678,-91466,-12.5150
2800679,-91478,-12.5175
2805681,-91490,-12.5150
2810682,-91502,-12.5175
2815684,-91514,-12.5150
2820685,-91526,-12.5175
2825687,-91538,-12.5150
2830689,-91550,-12.5150
2835690,-91562,-12.5175
2840692,-91574,-12.5150
2845694,-91586,-12.5150
2850695,-91598,-12.5175
2855697,-91610,-12.5150
2860698,-91621,-11.4744
2865700,-91633,-12.5150
2870700,-91645,-12.5200
2875702,-91657,-12.5150
2880703,-91669,-12.5175
2885703,-91681,-12.5200
2890705,-91693,-12.5150
2895706,-91705,-12.5175
2900707,-91717,-12.5175
2905708,-91729,-12.5175
2910709,-91741,-12.5175
2915710,-91753,-12.5175
2920711,-91765,-12.5175
2925712,-91777,-12.5175
2930713,-91789,-12.5175
2935714,-91801,-12.5175
2940716,-91814,-13.5580
2945716,-91826,-12.5200
2950718,-91838,-12.5150
2955719,-91850,-12.5175
2960719,-91862,-12.5200
2965721,-91874,-12.5150
2970722,-91886,-12.5175
2975722,-91898,-12.5200
2980724,-91911,-13.5580
2985725,-91923,-12.5175
2990726,-91935,-12.5175
2995727,-91947,-12.5175
3000728,-91959,-12.5175
3005729,-91972,-13.5607
3010730,-91984,-12.5175
3015731,-91996,-12.5175
3020732,-92009,-13.5607
3025733,-92021,-12.5175
3030735,-92033,-12.5150
3035735,-92046,-13.5634
3040737,-92058,-12.5150
3045738,-92071,-13.5607
3050738,-92083,-12.5200
3055740,-92095,-12.5150
3060741,-92108,-13.5607
3065742,-92120,-12.5175
3070743,-92133,-13.5607
3075744,-92145,-12.5175
3080745,-92158,-13.5607
3085746,-92170,-12.5175
3090747,-92183,-13.5607
3095748,-92195,-12.5175
3100749,-92208,-13.5607
3105751,-92220,-12.5150
3110751,-92233,-13.5634
3115753,-92246,-13.5580
3120754,-92258,-12.5175
3125754,-92271,-13.5634
3130756,-92284,-13.5580
3135757,-92296,-12.5175
3140757,-92309,-13.5634
3145759,-92322,-13.5580
3150760,-92335,-13.5607
3155761,-92347,-12.5175
3160762,-92360,-13.5607
3165763,-92373,-13.5607
3170764,-92385,-12.5175
3175765,-92398,-13.5607
3180766,-92411,-13.5607
3185767,-92424,-13.5607
3190768,-92436,-12.5175
3195770,-92449,-13.5580
3200770,-92462,-13.5634
3205772,-92475,-13.5580
3210773,-92488,-13.5607
3215773,-92501,-13.5634
3220775,-92513,-12.5150
3225776,-92526,-13.5607
3230776,-92539,-13.5634
3235778,-92552,-13.5580
3240779,-92565,-13.5607
3245780,-92577,-12.5175
3250781,-92590,-13.5607
3255782,-92603,-13.5607
3260783,-92616,-13.5607
3265784,-92628,-12.5175
3270786,-92641,-13.5580
3275786,-92654,-13.5634
3280787,-92666,-12.5175
3285789,-92679,-13.5580
3290789,-92691,-12.5200
3295791,-92703,-12.5150
3300792,-92716,-13.5607
3305792,-92728,-12.5200
3310794,-92741,-13.5580
3315795,-92753,-12.5175
3320796,-92765,-12.5175
3325797,-92777,-12.5175
3330798,-92790,-13.5607
3335799,-92802,-12.5175
3340800,-92814,-12.5175
3345801,-92826,-12.5175
3350802,-92839,-13.5607
3355803,-92851,-12.5175
3360805,-92863,-12.5150
3365805,-92875,-12.5200
3370807,-92887,-12.5150
3375808,-92900,-13.5607
3380808,-92912,-12.5200
3385810,-92924,-12.5150
3390811,-92936,-12.5175
3395811,-92949,-13.5634
3400813,-92961,-12.5150
3405814,-92973,-12.5175
3410815,-92986,-13.5607
3415816,-92998,-12.5175
3420817,-93010,-12.5175
3425818,-93022,-12.5175
3430819,-93035,-13.5607
3435820,-93047,-12.5175
3440821,-93060,-13.5607
3445822,-93072,-12.5175
3450824,-93084,-12.5150
3455824,-93097,-13.5634
3460826,-93109,-12.5150
3465827,-93122,-13.5607
3470827,-93134,-12.5200
3475829,-93147,-13.5580
3480830,-93159,-12.5175
3485831,-93172,-13.5607
3490832,-93185,-13.5607
3495833,-93197,-12.5175
3500834,-93210,-13.5607
3505835,-93223,-13.5607
3510836,-93235,-12.5175
3515837,-93248,-13.5607
3520838,-93261,-13.5607
3525840,-93274,-13.5580
3530840,-93286,-12.5200
3535842,-93299,-13.5580
3540843,-93312,-13.5607
3545843,-93325,-13.5634
3550845,-93338,-13.5580
3555846,-93350,-12.5175
3560846,-93363,-13.5634
3565848,-93376,-13.5580
3570849,-93389,-13.5607
3575850,-93402,-13.5607
3580851,-93415,-13.5607
3585852,-93428,-13.5607
3590853,-93441,-13.5607
3595854,-93454,-13.5607
3600855,-93466,-12.5175
3605856,-93479,-13.5607
3610857,-93492,-13.5607
3615859,-93505,-13.5580
3620859,-93518,-13.5634
3625861,-93531,-13.5580
3630862,-93544,-13.5607
3635862,-93557,-13.5634
3640864,-93570,-13.5580
3645865,-93583,-13.5607
3650865,-93596,-13.5634
3655867,-93609,-13.5580
3660868,-93622,-13.5607
3665869,-93635,-13.5607
3670870,-93648,-13.5607
3675871,-93661,-13.5607
3680872,-93674,-13.5607
3685873,-93687,-13.5607
3690875,-93700,-13.5580
3695875,-93713,-13.5634
3700876,-93726,-13.5607
3705878,-93739,-13.5580
3710878,-93752,-13.5634
3715880,-93765,-13.5580
3720881,-93778,-13.5607
3725881,-93791,-13.5634
3730883,-93804,-13.5580
3735884,-93816,-12.5175
3740885,-93829,-13.5607
3745886,-93842,-13.5607
3750887,-93855,-13.5607
3755888,-93868,-13.5607
3760889,-93880,-12.5175
3765890,-93893,-13.5607
3770891,-93906,-13.5607
3775892,-93918,-12.5175
3780894,-93931,-13.5580
3785894,-93943,-12.5200
3790896,-93956,-13.5580
3795897,-93968,-12.5175
3800897,-93981,-13.5634
3805899,-93993,-12.5150
3810900,-94005,-12.5175
3815900,-94018,-13.5634
3820902,-94030,-12.5150
3825903,-94042,-12.5175
3830904,-94055,-13.5607
3835905,-94067,-12.5175
3840906,-94080,-13.5607
3845907,-94092,-12.5175
3850908,-94104,-12.5175
3855909,-94117,-13.5607
3860910,-94129,-12.5175
3865911,-94141,-12.5175
3870913,-94154,-13.5580
3875913,-94166,-12.5200
3880915,-94179,-13.5580
3885916,-94191,-12.5175
3890916,-94204,-13.5634
3895918,-94216,-12.5150
3900919,-94229,-13.5607
3905920,-94241,-12.5175
3910921,-94254,-13.5607
3915922,-94267,-13.5607
3920923,-94279,-12.5175
3925924,-94292,-13.5607
3930925,-94305,-13.5607
3935926,-94317,-12.5175
3940927,-94330,-13.5607
3945929,-94343,-13.5580
3950929,-94355,-12.5200
3955931,-94368,-13.5580
3960932,-94381,-13.5607
3965932,-94394,-13.5634
3970934,-94406,-12.5150
3975935,-94419,-13.5607
3980935,-94432,-13.5634
3985937,-94445,-13.5580
3990938,-94458,-13.5607
3995939,-94471,-13.5607
4000940,-94484,-13.5607
4005942,-94497,-13.5580
4010944,-94510,-13.5580
4015945,-94523,-13.5607
4020945,-94536,-13.5634
4025945,-94549,-13.5634
4030945,-94562,-13.5634
4035945,-94575,-13.5634
4040945,-94588,-13.5634
4045945,-94601,-13.5634
4050945,-94614,-13.5634
4055945,-94627,-13.5634
4060945,-94640,-13.5634
4065945,-94653,-13.5634
4070945,-94666,-13.5634
4075945,-94679,-13.5634
4080945,-94692,-13.5634
4085945,-94705,-13.5634
4090945,-94718,-13.5634
4095945,-94731,-13.5634
4100945,-94744,-13.5634
4105945,-94757,-13.5634
4110945,-94770,-13.5634
4115945,-94783,-13.5634
4120945,-94796,-13.5634
4125945,-94809,-13.5634
4130945,-94822,-13.5634
4135945,-94835,-13.5634
4140945,-94848,-13.5634
4145945,-94861,-13.5634
4150945,-94874,-13.5634
4155945,-94887,-13.5634
4160945,-94900,-13.5634
4165945,-94913,-13.5634
4170945,-94926,-13.5634
4175945,-94939,-13.5634
4180945,-94952,-13.5634
4185945,-94965,-13.5634
4190945,-94978,-13.5634
4195945,-94990,-12.5200
4200945,-95003,-13.5634
4205945,-95016,-13.5634
4210945,-95029,-13.5634
4215945,-95042,-13.5634
4220945,-95055,-13.5634
4225945,-95068,-13.5634
4230945,-95080,-12.5200
4235945,-95093,-13.5634
4240945,-95105,-12.5200
4245945,-95118,-13.5634
4250945,-95131,-13.5634
4255945,-95143,-12.5200
4260945,-95155,-12.5200
4265945,-95168,-13.5634
4270945,-95180,-12.5200
4275945,-95193,-13.5634
4280945,-95205,-12.5200
4285945,-95217,-12.5200
4290945,-95230,-13.5634
4295945,-95242,-12.5200
4300945,-95254,-12.5200
4305945,-95267,-13.5634
4310945,-95279,-12.5200
4315945,-95292,-13.5634
4320945,-95304,-12.5200
4325945,-95316,-12.5200
4330945,-95329,-13.5634
4335945,-95341,-12.5200
4340945,-95353,-12.5200
4345945,-95366,-13.5634
4350945,-95378,-12.5200
4355945,-95391,-13.5634
4360945,-95403,-12.5200
4365945,-95415,-12.5200
4370945,-95428,-13.5634
4375945,-95440,-12.5200
4380945,-95453,-13.5634
4385945,-95465,-12.5200
4390945,-95478,-13.5634
4395945,-95491,-13.5634
4400945,-95503,-12.5200
4405945,-95516,-13.5634
4410945,-95528,-12.5200
4415945,-95541,-13.5634
4420945,-95554,-13.5634
4425945,-95566,-12.5200
4430945,-95579,-13.5634
4435945,-95592,-13.5634
4440945,-95604,-12.5200
4445945,-95617,-13.5634
4450945,-95630,-13.5634
4455945,-95643,-13.5634
4460945,-95656,-13.5634
4465945,-95668,-12.5200
4470945,-95681,-13.5634
4475945,-95694,-13.5634
4480945,-95707,-13.5634
4485945,-95720,-13.5634
4490945,-95733,-13.5634
4495945,-95746,-13.5634
4500945,-95759,-13.5634
4505945,-95772,-13.5634
4510945,-95785,-13.5634
4515945,-95798,-13.5634
4520945,-95811,-13.5634
4525945,-95824,-13.5634
4530945,-95837,-13.5634
4535945,-95850,-13.5634
4540945,-95863,-13.5634
4545945,-95876,-13.5634
4550945,-95889,-13.5634
4555945,-95902,-13.5634
4560945,-95915,-13.5634
4565945,-95928,-13.5634
4570945,-95941,-13.5634
4575945,-95954,-13.5634
4580945,-95967,-13.5634
4585945,-95981,-14.6067
4590945,-95994,-13.5634
4595945,-96007,-13.5634
4600945,-96020,-13.5634
4605945,-96033,-13.5634
4610945,-96046,-13.5634
4615945,-96059,-13.5634
4620945,-96072,-13.5634
4625945,-96085,-13.5634
4630945,-96098,-13.5634
4635945,-96111,-13.5634
4640945,-96125,-14.6067
4645945,-96138,-13.5634
4650945,-96151,-13.5634
4655945,-96164,-13.5634
4660945,-96177,-13.5634
4665945,-96190,-13.5634
4670945,-96203,-13.5634
4675945,-96216,-13.5634
4680945,-96228,-12.5200
4685945,-96241,-13.5634
4690945,-96254,-13.5634
4695945,-96267,-13.5634
4700945,-96280,-13.5634
4705945,-96292,-12.5200
4710945,-96305,-13.5634
4715945,-96318,-13.5634
4720945,-96330,-12.5200
4725945,-96343,-13.5634
4730945,-96355,-12.5200
4735945,-96368,-13.5634
4740945,-96380,-12.5200
4745945,-96393,-13.5634
4750945,-96405,-12.5200
4755945,-96418,-13.5634
4760945,-96430,-12.5200
4765945,-96443,-13.5634
4770945,-96455,-12.5200
4775945,-96468,-13.5634
4780945,-96480,-12.5200
4785945,-96493,-13.5634
4790945,-96505,-12.5200
4795945,-96518,-13.5634
4800945,-96531,-13.5634
4805945,-96543,-12.5200
4810945,-96556,-13.5634
4815945,-96568,-12.5200
4820945,-96581,-13.5634
4825945,-96594,-13.5634
4830945,-96606,-12.5200
4835945,-96619,-13.5634
4840945,-96632,-13.5634
4845945,-96644,-12.5200
4850945,-96657,-13.5634
4855945,-96670,-13.5634
4860945,-96683,-13.5634
4865945,-96696,-13.5634
4870945,-96708,-12.5200
4875945,-96721,-13.5634
4880945,-96734,-13.5634
4885945,-96747,-13.5634
4890945,-96760,-13.5634
4895945,-96773,-13.5634
4900945,-96786,-13.5634
4905945,-96799,-13.5634
4910945,-96812,-13.5634
4915945,-96825,-13.5634
4920945,-96838,-13.5634
4925945,-96851,-13.5634
4930945,-96864,-13.5634
4935945,-96877,-13.5634
4940945,-96890,-13.5634
4945945,-96903,-13.5634
4950945,-96916,-13.5634
4955945,-96929,-13.5634
4960945,-96943,-14.6067
4965945,-96956,-13.5634
4970945,-96969,-13.5634
4975945,-96982,-13.5634
4980945,-96995,-13.5634
4985945,-97008,-13.5634
4990945,-97021,-13.5634
4995945,-97034,-13.5634
5000945,-97048,-14.6067
5005945,-97061,-13.5634
5010945,-97074,-13.5634
5015945,-97087,-13.5634
5020945,-97100,-13.5634
5025945,-97114,-14.6067
5030945,-97127,-13.5634
5035945,-97140,-13.5634
5040945,-97153,-13.5634
5045945,-97167,-14.6067
5050945,-97180,-13.5634
