Time(us),Position(counts),Speed(rad/s)
1200315,-306015,7.3004
1205316,-306022,7.3019
1210316,-306029,7.3034
1215318,-306036,7.3004
1220319,-306043,7.3019
1225321,-306050,7.3004
1230322,-306057,7.3019
1235323,-306064,7.3019
1240324,-306071,7.3019
1245326,-306078,7.3004
1250327,-306085,7.3019
1255329,-306092,7.3004
1260329,-306099,7.3034
1265331,-306106,7.3004
1270332,-306113,7.3019
1275334,-306120,7.3004
1280335,-306127,7.3019
1285336,-306134,7.3019
1290337,-306141,7.3019
1295339,-306148,7.3004
1300340,-306155,7.3019
1305342,-306162,7.3004
1310342,-306169,7.3034
1315344,-306176,7.3004
1320345,-306183,7.3019
1325346,-306190,7.3019
1330348,-306198,8.3434
1335348,-306205,7.3034
1340350,-306212,7.3004
1345351,-306219,7.3019
1350353,-306226,7.3004
1355354,-306233,7.3019
1360355,-306240,7.3019
1365356,-306248,8.3450
1370358,-306255,7.3004
1375359,-306262,7.3019
1380361,-306269,7.3004
1385361,-306276,7.3034
1390363,-306284,8.3434
1395364,-306291,7.3019
1400366,-306298,7.3004
1405367,-306305,7.3019
1410367,-306313,8.3467
1415369,-306320,7.3004
1420371,-306327,7.3004
1425372,-306334,7.3019
1430373,-306342,8.3450
1435374,-306349,7.3019
1440375,-306356,7.3019
1445377,-306363,7.3004
1450378,-306370,7.3019
1455380,-306378,8.3434
1460380,-306385,7.3034
1465382,-306392,7.3004
1470383,-306399,7.3019
1475385,-306406,7.3004
1480386,-306412,6.2588
1485387,-306419,7.3019
1490388,-306426,7.3019
1495390,-306433,7.3004
1500391,-306439,6.2588
1505393,-306446,7.3004
1510393,-306453,7.3034
1515395,-306460,7.3004
1520396,-306466,6.2588
1525397,-306473,7.3019
1530399,-306480,7.3004
1535399,-306486,6.2600
1540401,-306493,7.3004
1545402,-306500,7.3019
1550404,-306506,6.2575
1555405,-306513,7.3019
1560406,-306520,7.3019
1565407,-306526,6.2588
1570409,-306533,7.3004
1575410,-306540,7.3019
1580412,-306546,6.2575
1585412,-306553,7.3034
1590414,-306559,6.2575
1595415,-306566,7.3019
1600417,-306572,6.2575
1605418,-306579,7.3019
1610418,-306585,6.2600
1615420,-306591,6.2575
1620422,-306598,7.3004
1625423,-306604,6.2588
1630425,-306610,6.2575
1635425,-306617,7.3034
1640426,-306623,6.2588
1645428,-306629,6.2575
1650429,-306635,6.2588
1655431,-306642,7.3004
1660431,-306648,6.2600
1665433,-306654,6.2575
1670434,-306660,6.2588
1675436,-306666,6.2575
1680437,-306672,6.2588
1685438,-306679,7.3019
1690439,-306685,6.2588
1695441,-306691,6.2575
1700442,-306697,6.2588
1705444,-306704,7.3004
1710444,-306710,6.2600
1715446,-306716,6.2575
1720447,-306722,6.2588
1725449,-306728,6.2575
1730450,-306735,7.3019
1735450,-306741,6.2600
1740452,-306747,6.2575
1745453,-306754,7.3019
1750455,-306760,6.2575
1755456,-306766,6.2588
1760457,-306772,6.2588
1765458,-306779,7.3019
1770460,-306785,6.2575
1775461,-306792,7.3019
1780463,-306798,6.2575
1785463,-306804,6.2600
1790465,-306811,7.3004
1795466,-306817,6.2588
1800468,-306824,7.3004
1805469,-306830,6.2588
1810470,-306836,6.2588
1815471,-306843,7.3019
1820473,-306850,7.3004
1825474,-306856,6.2588
1830476,-306863,7.3004
1835476,-306869,6.2600
1840478,-306876,7.3004
1845479,-306882,6.2588
1850480,-306889,7.3019
1855482,-306896,7.3004
1860482,-306902,6.2600
1865484,-306909,7.3004
1870485,-306916,7.3019
1875487,-306923,7.3004
1880488,-306930,7.3019
1885489,-306936,6.2588
1890490,-306943,7.3019
1895492,-306950,7.3004
1900493,-306957,7.3019
1905495,-306964,7.3004
1910495,-306971,7.3034
1915497,-306978,7.3004
1920498,-306984,6.2588
1925500,-306991,7.3004
1930501,-306998,7.3019
1935501,-307005,7.3034
1940503,-307012,7.3004
1945505,-307018,6.2575
1950506,-307025,7.3019
1955507,-307032,7.3019
1960508,-307039,7.3019
1965509,-307046,7.3019
1970511,-307052,6.2575
1975512,-307059,7.3019
1980514,-307066,7.3004
1985514,-307072,6.2600
1990516,-307079,7.3004
1995517,-307086,7.3019
2000519,-307092,6.2575
2005520,-307099,7.3019
2010521,-307106,7.3019
2015522,-307113,7.3019
2020524,-307120,7.3004
2025525,-307126,6.2588
2030527,-307133,7.3004
2035527,-307140,7.3034
2040529,-307147,7.3004
2045530,-307153,6.2588
2050531,-307160,7.3019
2055533,-307167,7.3004
2060533,-307174,7.3034
2065535,-307181,7.3004
2070536,-307188,7.3019
2075538,-307195,7.3004
2080539,-307202,7.3019
2085540,-307209,7.3019
2090541,-307216,7.3019
2095543,-307223,7.3004
2100544,-307230,7.3019
2105546,-307237,7.3004
2110546,-307244,7.3034
2115548,-307251,7.3004
2120549,-307258,7.3019
2125551,-307265,7.3004
2130552,-307272,7.3019
2135552,-307279,7.3034
2140554,-307286,7.3004
2145556,-307293,7.3004
2150557,-307300,7.3019
2155559,-307307,7.3004
2160559,-307314,7.3034
2165560,-307322,8.3450
2170562,-307328,6.2575
2175563,-307336,8.3450
2180565,-307342,6.2575
2185565,-307349,7.3034
2190567,-307356,7.3004
2195568,-307363,7.3019
2200570,-307370,7.3004
2205571,-307377,7.3019
2210572,-307384,7.3019
2215573,-307391,7.3019
2220575,-307398,7.3004
2225576,-307405,7.3019
2230578,-307412,7.3004
2235578,-307419,7.3034
2240580,-307426,7.3004
2245581,-307433,7.3019
2250583,-307440,7.3004
2255584,-307447,7.3019
2260584,-307454,7.3034
2265586,-307461,7.3004
2270587,-307468,7.3019
2275589,-307475,7.3004
2280590,-307482,7.3019
2285591,-307489,7.3019
2290592,-307496,7.3019
2295594,-307503,7.3004
2300595,-307510,7.3019
2305597,-307517,7.3004
2310597,-307524,7.3034
2315599,-307531,7.3004
2320600,-307538,7.3019
2325602,-307545,7.3004
2330603,-307552,7.3019
2335604,-307560,8.3450
2340605,-307566,6.2588
2345607,-307574,8.3434
2350608,-307580,6.2588
2355610,-307588,8.3434
2360610,-307594,6.2600
2365612,-307601,7.3004
2370613,-307607,6.2588
2375614,-307614,7.3019
2380616,-307620,6.2575
2385616,-307626,6.2600
2390618,-307633,7.3004
2395619,-307639,6.2588
2400621,-307645,6.2575
2405622,-307652,7.3019
2410623,-307658,6.2588
2415624,-307664,6.2588
2420626,-307671,7.3004
2425627,-307677,6.2588
2430629,-307684,7.3004
2435629,-307690,6.2600
2440631,-307696,6.2575
2445632,-307703,7.3019
2450634,-307709,6.2575
2455635,-307715,6.2588
2460635,-307722,7.3034
2465637,-307728,6.2575
2470639,-307734,6.2575
2475640,-307740,6.2588
2480641,-307746,6.2588
2485642,-307753,7.3019
2490643,-307759,6.2588
2495645,-307765,6.2575
2500646,-307771,6.2588
2505648,-307777,6.2575
2510648,-307783,6.2600
2515650,-307789,6.2575
2520651,-307795,6.2588
2525653,-307801,6.2575
2530654,-307806,5.2156
2535655,-307812,6.2588
2540656,-307818,6.2588
2545658,-307824,6.2575
2550659,-307830,6.2588
2555661,-307836,6.2575
2560661,-307842,6.2600
2565663,-307848,6.2575
2570664,-307854,6.2588
2575665,-307860,6.2588
2580667,-307865,5.2146
2585667,-307871,6.2600
2590669,-307877,6.2575
2595670,-307883,6.2588
2600672,-307889,6.2575
2605673,-307895,6.2588
2610674,-307901,6.2588
2615675,-307907,6.2588
2620677,-307913,6.2575
2625678,-307919,6.2588
2630680,-307924,5.2146
2635680,-307930,6.2600
2640682,-307936,6.2575
2645683,-307942,6.2588
2650685,-307949,7.3004
2655686,-307955,6.2588
2660686,-307961,6.2600
2665688,-307967,6.2575
2670690,-307973,6.2575
2675691,-307979,6.2588
2680693,-307985,6.2575
2685693,-307991,6.2600
2690694,-307998,7.3019
2695696,-308004,6.2575
2700697,-308010,6.2588
2705699,-308016,6.2575
2710699,-308022,6.2600
2715701,-308029,7.3004
2720702,-308035,6.2588
2725704,-308041,6.2575
2730705,-308048,7.3019
2735706,-308054,6.2588
2740707,-308060,6.2588
2745709,-308066,6.2575
2750710,-308073,7.3019
2755712,-308080,7.3004
2760712,-308086,6.2600
2765714,-308092,6.2575
2770715,-308099,7.3019
2775717,-308105,6.2575
2780718,-308112,7.3019
2785718,-308118,6.2600
2790720,-308125,7.3004
2795721,-308132,7.3019
2800723,-308138,6.2575
2805724,-308145,7.3019
2810725,-308152,7.3019
2815726,-308158,6.2588
2820728,-308165,7.3004
2825729,-308172,7.3019
2830731,-308178,6.2575
2835731,-308185,7.3034
2840733,-308192,7.3004
2845734,-308198,6.2588
2850736,-308205,7.3004
2855737,-308212,7.3019
2860738,-308219,7.3019
2865739,-308226,7.3019
2870741,-308233,7.3004
2875742,-308240,7.3019
2880744,-308246,6.2575
2885744,-308253,7.3034
2890746,-308260,7.3004
2895747,-308267,7.3019
2900748,-308274,7.3019
2905750,-308281,7.3004
2910750,-308288,7.3034
2915752,-308295,7.3004
2920753,-308302,7.3019
2925755,-308309,7.3004
2930756,-308316,7.3019
2935757,-308323,7.3019
2940758,-308330,7.3019
2945760,-308336,6.2575
2950761,-308343,7.3019
2955763,-308350,7.3004
2960763,-308356,6.2600
2965765,-308363,7.3004
2970766,-308370,7.3019
2975768,-308377,7.3004
2980769,-308383,6.2588
2985769,-308390,7.3034
2990771,-308396,6.2575
2995773,-308403,7.3004
3000774,-308410,7.3019
3005775,-308416,6.2588
3010776,-308423,7.3019
3015777,-308429,6.2588
3020779,-308436,7.3004
3025780,-308442,6.2588
3030782,-308449,7.3004
3035782,-308455,6.2600
3040784,-308462,7.3004
3045785,-308468,6.2588
3050787,-308475,7.3004
3055788,-308481,6.2588
3060789,-308488,7.3019
3065790,-308495,7.3019
3070792,-308501,6.2575
3075793,-308508,7.3019
3080795,-308515,7.3004
3085795,-308522,7.3034
3090797,-308528,6.2575
3095798,-308535,7.3019
3100799,-308542,7.3019
3105801,-308549,7.3004
3110801,-308556,7.3034
3115803,-308562,6.2575
3120804,-308569,7.3019
3125806,-308576,7.3004
3130807,-308583,7.3019
3135808,-308590,7.3019
3140809,-308597,7.3019
3145811,-308604,7.3004
3150812,-308611,7.3019
3155814,-308618,7.3004
3160814,-308624,6.2600
3165816,-308632,8.3434
3170817,-308638,6.2588
3175819,-308645,7.3004
3180820,-308652,7.3019
3185820,-308660,8.3467
3190822,-308666,6.2575
3195824,-308674,8.3434
3200825,-308681,7.3019
3205827,-308688,7.3004
3210827,-308694,6.2600
3215828,-308701,7.3019
3220830,-308708,7.3004
3225831,-308715,7.3019
3230833,-308722,7.3004
3235833,-308728,6.2600
3240835,-308735,7.3004
3245836,-308742,7.3019
3250838,-308749,7.3004
3255839,-308756,7.3019
3260840,-308762,6.2588
3265841,-308769,7.3019
3270843,-308776,7.3004
3275844,-308782,6.2588
3280846,-308789,7.3004
3285846,-308796,7.3034
3290848,-308802,6.2575
3295849,-308808,6.2588
3300851,-308814,6.2575
3305852,-308820,6.2588
3310852,-308826,6.2600
3315854,-308832,6.2575
3320855,-308838,6.2588
3325857,-308844,6.2575
3330858,-308850,6.2588
3335859,-308856,6.2588
3340860,-308862,6.2588
3345862,-308868,6.2575
3350863,-308874,6.2588
3355865,-308880,6.2575
3360865,-308886,6.2600
3365867,-308892,6.2575
3370868,-308899,7.3019
3375870,-308905,6.2575
3380871,-308911,6.2588
3385872,-308917,6.2588
3390873,-308923,6.2588
3395875,-308929,6.2575
3400876,-308935,6.2588
3405878,-308941,6.2575
3410878,-308946,5.2167
3415880,-308952,6.2575
3420881,-308958,6.2588
3425882,-308964,6.2588
3430884,-308970,6.2575
3435884,-308976,6.2600
3440886,-308982,6.2575
3445887,-308988,6.2588
3450889,-308993,5.2146
3455890,-308999,6.2588
3460891,-309005,6.2588
3465892,-309011,6.2588
3470894,-309016,5.2146
3475895,-309022,6.2588
3480897,-309028,6.2575
3485898,-309034,6.2588
3490900,-309039,5.2146
3495900,-309045,6.2600
3500902,-309051,6.2575
3505903,-309056,5.2156
3510905,-309062,6.2575
3515907,-309068,6.2575
3520908,-309073,5.2156
3525909,-309079,6.2588
3530910,-309085,6.2588
3535911,-309090,5.2156
3540913,-309096,6.2575
3545915,-309102,6.2575
3550916,-309107,5.2156
3555918,-309113,6.2575
3560919,-309119,6.2588
3565921,-309124,5.2146
3570922,-309130,6.2588
3575923,-309135,5.2156
3580924,-309141,6.2588
3585926,-309146,5.2146
3590927,-309152,6.2588
3595929,-309158,6.2575
3600930,-309163,5.2156
3605932,-309168,5.2146
3610932,-309174,6.2600
3615934,-309180,6.2575
3620935,-309185,5.2156
3625937,-309190,5.2146
3630938,-309196,6.2588
3635940,-309201,5.2146
3640940,-309207,6.2600
3645942,-309213,6.2575
3650945,-309218,5.2136
3655945,-309224,6.2600
3660945,-309230,6.2600
3665945,-309235,5.2167
3670945,-309241,6.2600
3675945,-309247,6.2600
3680945,-309253,6.2600
3685945,-309259,6.2600
3690945,-309265,6.2600
3695945,-309271,6.2600
3700945,-309277,6.2600
3705945,-309283,6.2600
3710945,-309289,6.2600
3715945,-309295,6.2600
3720945,-309302,7.3034
3725945,-309308,6.2600
3730945,-309314,6.2600
3735945,-309320,6.2600
3740945,-309327,7.3034
3745945,-309333,6.2600
3750945,-309340,7.3034
3755945,-309346,6.2600
3760945,-309353,7.3034
3765945,-309359,6.2600
3770945,-309366,7.3034
3775945,-309372,6.2600
3780945,-309379,7.3034
3785945,-309386,7.3034
3790945,-309392,6.2600
3795945,-309399,7.3034
3800945,-309406,7.3034
3805945,-309413,7.3034
3810945,-309420,7.3034
3815945,-309427,7.3034
3820945,-309434,7.3034
3825945,-309440,6.2600
3830945,-309447,7.3034
3835945,-309454,7.3034
3840945,-309461,7.3034
3845945,-309468,7.3034
3850945,-309475,7.3034
3855945,-309482,7.3034
3860945,-309489,7.3034
3865945,-309496,7.3034
3870945,-309503,7.3034
3875945,-309510,7.3034
3880945,-309518,8.3467
3885945,-309524,6.2600
3890945,-309532,8.3467
3895945,-309539,7.3034
3900945,-309546,7.3034
3905945,-309553,7.3034
3910945,-309560,7.3034
3915945,-309567,7.3034
3920945,-309575,8.3467
3925945,-309582,7.3034
3930945,-309589,7.3034
3935945,-309596,7.3034
3940945,-309603,7.3034
3945945,-309611,8.3467
3950945,-309618,7.3034
3955945,-309625,7.3034
3960945,-309632,7.3034
3965945,-309640,8.3467
3970945,-309647,7.3034
3975945,-309654,7.3034
3980945,-309661,7.3034
3985945,-309668,7.3034
3990945,-309676,8.3467
3995945,-309683,7.3034
4000945,-309690,7.3034
4005945,-309696,6.2600
4010945,-309703,7.3034
4015945,-309710,7.3034
4020945,-309717,7.3034
4025945,-309723,6.2600
4030945,-309730,7.3034
4035945,-309736,6.2600
4040945,-309743,7.3034
4045945,-309750,7.3034
4050945,-309756,6.2600
4055945,-309762,6.2600
4060945,-309768,6.2600
4065945,-309775,7.3034
4070945,-309781,6.2600
4075945,-309787,6.2600
4080945,-309793,6.2600
4085945,-309800,7.3034
4090945,-309806,6.2600
4095945,-309812,6.2600
4100945,-309818,6.2600
4105945,-309824,6.2600
4110945,-309830,6.2600
4115945,-309836,6.2600
4120945,-309843,7.3034
4125945,-309849,6.2600
4130945,-309855,6.2600
4135945,-309862,7.3034
4140945,-309868,6.2600
4145945,-309874,6.2600
4150945,-309881,7.3034
4155945,-309887,6.2600
4160945,-309894,7.3034
4165945,-309900,6.2600
4170945,-309906,6.2600
4175945,-309913,7.3034
4180945,-309920,7.3034
4185945,-309926,6.2600
4190945,-309933,7.3034
4195945,-309940,7.3034
4200945,-309946,6.2600
4205945,-309953,7.3034
4210945,-309959,6.2600
4215945,-309966,7.3034
4220945,-309973,7.3034
4225945,-309979,6.2600
4230945,-309986,7.3034
4235945,-309993,7.3034
4240945,-309999,6.2600
4245945,-310006,7.3034
4250945,-310012,6.2600
4255945,-310018,6.2600
4260945,-310023,5.2167
4265945,-310029,6.2600
4270945,-310035,6.2600
4275945,-310041,6.2600
4280945,-310047,6.2600
4285945,-310053,6.2600
4290945,-310058,5.2167
4295945,-310064,6.2600
4300945,-310070,6.2600
4305945,-310076,6.2600
4310945,-310082,6.2600
4315945,-310088,6.2600
4320945,-310093,5.2167
4325945,-310099,6.2600
4330945,-310105,6.2600
4335945,-310111,6.2600
4340945,-310116,5.2167
4345945,-310122,6.2600
4350945,-310128,6.2600
4355945,-310134,6.2600
4360945,-310140,6.2600
4365945,-310146,6.2600
4370945,-310151,5.2167
4375945,-310157,6.2600
4380945,-310163,6.2600
4385945,-310169,6.2600
4390945,-310174,5.2167
4395945,-310180,6.2600
4400945,-310186,6.2600
4405945,-310192,6.2600
4410945,-310197,5.2167
4415945,-310203,6.2600
4420945,-310209,6.2600
4425945,-310215,6.2600
4430945,-310220,5.2167
4435945,-310226,6.2600
4440945,-310232,6.2600
4445945,-310238,6.2600
4450945,-310244,6.2600
4455945,-310250,6.2600
4460945,-310255,5.2167
4465945,-310261,6.2600
4470945,-310267,6.2600
4475945,-310273,6.2600
4480945,-310279,6.2600
4485945,-310285,6.2600
4490945,-310291,6.2600
4495945,-310297,6.2600
4500945,-310303,6.2600
4505945,-310309,6.2600
4510945,-310315,6.2600
4515945,-310321,6.2600
4520945,-310327,6.2600
4525945,-310333,6.2600
4530945,-310339,6.2600
4535945,-310345,6.2600
4540945,-310351,6.2600
4545945,-310357,6.2600
4550945,-310364,7.3034
4555945,-310370,6.2600
4560945,-310376,6.2600
4565945,-310382,6.2600
4570945,-310388,6.2600
4575945,-310395,7.3034
4580945,-310401,6.2600
4585945,-310407,6.2600
4590945,-310414,7.3034
4595945,-310420,6.2600
4600945,-310426,6.2600
4605945,-310433,7.3034
4610945,-310439,6.2600
4615945,-310446,7.3034
4620945,-310452,6.2600
4625945,-310458,6.2600
4630945,-310465,7.3034
4635945,-310472,7.3034
4640945,-310478,6.2600
4645945,-310485,7.3034
4650945,-310491,6.2600
4655945,-310498,7.3034
4660945,-310504,6.2600
4665945,-310511,7.3034
4670945,-310518,7.3034
4675945,-310525,7.3034
4680945,-310532,7.3034
4685945,-310538,6.2600
4690945,-310545,7.3034
4695945,-310552,7.3034
4700945,-310559,7.3034
4705945,-310566,7.3034
4710945,-310573,7.3034
4715945,-310580,7.3034
4720945,-310587,7.3034
4725945,-310594,7.3034
4730945,-310601,7.3034
4735945,-310608,7.3034
4740945,-310615,7.3034
4745945,-310622,7.3034
4750945,-310629,7.3034
4755945,-310636,7.3034
4760945,-310643,7.3034
4765945,-310650,7.3034
4770945,-310658,8.3467
4775945,-310665,7.3034
4780945,-310672,7.3034
4785945,-310679,7.3034
4790945,-310686,7.3034
4795945,-310693,7.3034
4800945,-310701,8.3467
4805945,-310708,7.3034
4810945,-310715,7.3034
4815945,-310722,7.3034
4820945,-310730,8.3467
4825945,-310737,7.3034
4830945,-310744,7.3034
4835945,-310751,7.3034
4840945,-310759,8.3467
4845945,-310766,7.3034
4850945,-310773,7.3034
4855945,-310780,7.3034
4860945,-310788,8.3467
4865945,-310795,7.3034
4870945,-310802,7.3034
4875945,-310810,8.3467
4880945,-310817,7.3034
4885945,-310824,7.3034
4890945,-310832,8.3467
4895945,-310839,7.3034
4900945,-310847,8.3467
4905945,-310854,7.3034
4910945,-310861,7.3034
4915945,-310869,8.3467
4920945,-310876,7.3034
4925945,-310884,8.3467
4930945,-310891,7.3034
4935945,-310898,7.3034
4940945,-310906,8.3467
4945945,-310913,7.3034
4950945,-310921,8.3467
4955945,-310928,7.3034
4960945,-310936,8.3467
4965945,-310943,7.3034
4970945,-310950,7.3034
4975945,-310958,8.3467
4980945,-310965,7.3034
4985945,-310973,8.3467
4990945,-310980,7.3034
4995945,-310987,7.3034
5000945,-310994,7.3034
5005945,-311001,7.3034
5010945,-311008,7.3034
5015945,-311015,7.3034
5020945,-311022,7.3034
5025945,-311028,6.2600
5030945,-311035,7.3034
5035945,-311041,6.2600
5040945,-311048,7.3034
5045945,-311054,6.2600
5050945,-311060,6.2600
5055945,-311066,6.2600
5060945,-311072,6.2600
5065945,-311078,6.2600
5070945,-311084,6.2600
5075945,-311090,6.2600
5080945,-311096,6.2600
5085945,-311101,5.2167
5090945,-311107,6.2600
5095945,-311113,6.2600
5100945,-311119,6.2600
5105945,-311124,5.2167
5110945,-311130,6.2600
5115945,-311136,6.2600
5120945,-311141,5.2167
5125945,-311147,6.2600
5130945,-311153,6.2600
5135945,-311158,5.2167
5140945,-311164,6.2600
5145945,-311170,6.2600
5150945,-311176,6.2600
5155945,-311182,6.2600
5160945,-311188,6.2600
5165945,-311194,6.2600
5170945,-311200,6.2600
5175945,-311206,6.2600
5180945,-311211,5.2167
5185945,-311217,6.2600
5190945,-311222,5.2167
5195945,-311228,6.2600
5200945,-311233,5.2167
5205945,-311238,5.2167
5210948,-311244,6.2563
5215948,-311249,5.2167
5220948,-311254,5.2167
5225950,-311259,5.2146
5230953,-311264,5.2136
5235953,-311270,6.2600
5240954,-311275,5.2156
5245954,-311281,6.2600
5250954,-311286,5.2167
5255954,-311291,5.2167
5260954,-311297,6.2600
5265955,-311302,5.2156
5270957,-311308,6.2575
5275958,-311313,5.2156
5280960,-311318,5.2146
5285961,-311324,6.2588
5290962,-311329,5.2156
5295964,-311334,5.2146
5300964,-311339,5.2167
5305964,-311345,6.2600
5310964,-311350,5.2167
5315964,-311355,5.2167
5320964,-311360,5.2167
5325964,-311366,6.2600
5330964,-311371,5.2167
5335964,-311376,5.2167
5340964,-311381,5.2167
5345964,-311387,6.2600
5350964,-311392,5.2167
5355964,-311397,5.2167
5360964,-311402,5.2167
5365964,-311408,6.2600
5370964,-311413,5.2167
5375964,-311418,5.2167
5380964,-311423,5.2167
5385964,-311429,6.2600
5390964,-311434,5.2167
5395964,-311439,5.2167
5400964,-311445,6.2600
5405964,-311450,5.2167
5410964,-311456,6.2600
5415964,-311461,5.2167
5420964,-311466,5.2167
5425964,-311472,6.2600
5430964,-311477,5.2167
5435964,-311483,6.2600
5440964,-311488,5.2167
