Time(us),Position(counts),Speed(rad/s)
1440316,-113796,-14.6038
1445317,-113809,-13.5607
1450318,-113822,-13.5607
1455319,-113835,-13.5607
1460320,-113848,-13.5607
1465321,-113862,-14.6038
1470322,-113875,-13.5607
1475323,-113888,-13.5607
1480325,-113902,-14.6009
1485325,-113915,-13.5634
1490327,-113928,-13.5580
1495328,-113941,-13.5607
1500328,-113955,-14.6067
1505330,-113968,-13.5580
1510331,-113981,-13.5607
1515331,-113995,-14.6067
1520333,-114008,-13.5580
1525334,-114021,-13.5607
1530335,-114035,-14.6038
1535336,-114048,-13.5607
1540337,-114062,-14.6038
1545338,-114075,-13.5607
1550339,-114088,-13.5607
1555341,-114102,-14.6009
1560341,-114115,-13.5634
1565342,-114129,-14.6038
1570344,-114142,-13.5580
1575344,-114156,-14.6067
1580346,-114169,-13.5580
1585347,-114183,-14.6038
1590347,-114196,-13.5634
1595349,-114210,-14.6009
1600350,-114223,-13.5607
1605351,-114236,-13.5607
1610352,-114250,-14.6038
1615353,-114263,-13.5607
1620354,-114276,-13.5607
1625355,-114290,-14.6038
1630356,-114303,-13.5607
1635357,-114316,-13.5607
1640358,-114330,-14.6038
1645360,-114343,-13.5580
1650360,-114356,-13.5634
1655362,-114369,-13.5580
1660363,-114382,-13.5607
1665363,-114395,-13.5634
1670365,-114408,-13.5580
1675366,-114421,-13.5607
1680366,-114434,-13.5634
1685368,-114447,-13.5580
1690369,-114460,-13.5607
1695370,-114473,-13.5607
1700371,-114486,-13.5607
1705372,-114499,-13.5607
1710373,-114512,-13.5607
1715374,-114525,-13.5607
1720375,-114538,-13.5607
1725376,-114551,-13.5607
1730377,-114564,-13.5607
1735379,-114577,-13.5580
1740379,-114590,-13.5634
1745381,-114602,-12.5150
1750382,-114615,-13.5607
1755382,-114628,-13.5634
1760384,-114641,-13.5580
1765385,-114654,-13.5607
1770386,-114667,-13.5607
1775387,-114680,-13.5607
1780388,-114693,-13.5607
1785389,-114706,-13.5607
1790390,-114719,-13.5607
1795391,-114732,-13.5607
1800392,-114745,-13.5607
1805393,-114758,-13.5607
1810395,-114771,-13.5580
1815395,-114784,-13.5634
1820397,-114797,-13.5580
1825398,-114811,-14.6038
1830398,-114824,-13.5634
1835400,-114837,-13.5580
1840401,-114850,-13.5607
1845401,-114863,-13.5634
1850403,-114876,-13.5580
1855404,-114889,-13.5607
1860405,-114903,-14.6038
1865406,-114916,-13.5607
1870407,-114929,-13.5607
1875408,-114942,-13.5607
1880409,-114955,-13.5607
1885410,-114969,-14.6038
1890411,-114982,-13.5607
1895412,-114995,-13.5607
1900414,-115008,-13.5580
1905414,-115021,-13.5634
1910416,-115035,-14.6009
1915417,-115048,-13.5607
1920417,-115061,-13.5634
1925419,-115075,-14.6009
1930420,-115088,-13.5607
1935420,-115101,-13.5634
1940422,-115114,-13.5580
1945423,-115128,-14.6038
1950424,-115141,-13.5607
1955425,-115154,-13.5607
1960426,-115168,-14.6038
1965427,-115181,-13.5607
1970428,-115195,-14.6038
1975430,-115208,-13.5580
1980430,-115222,-14.6067
1985431,-115235,-13.5607
1990433,-115248,-13.5580
1995433,-115262,-14.6067
2000435,-115275,-13.5580
2005436,-115289,-14.6038
2010436,-115302,-13.5634
2015438,-115316,-14.6009
2020439,-115329,-13.5607
2025440,-115343,-14.6038
2030441,-115356,-13.5607
2035442,-115370,-14.6038
2040443,-115383,-13.5607
2045444,-115397,-14.6038
2050445,-115410,-13.5607
2055446,-115424,-14.6038
2060447,-115437,-13.5607
2065449,-115450,-13.5580
2070449,-115464,-14.6067
2075451,-115477,-13.5580
2080452,-115491,-14.6038
2085452,-115504,-13.5634
2090454,-115517,-13.5580
2095455,-115531,-14.6038
2100455,-115544,-13.5634
2105457,-115558,-14.6009
2110458,-115571,-13.5607
2115459,-115584,-13.5607
2120460,-115597,-13.5607
2125461,-115610,-13.5607
2130462,-115624,-14.6038
2135463,-115637,-13.5607
2140464,-115650,-13.5607
2145465,-115663,-13.5607
2150466,-115676,-13.5607
2155468,-115689,-13.5580
2160468,-115702,-13.5634
2165470,-115715,-13.5580
2170471,-115728,-13.5607
2175471,-115741,-13.5634
2180473,-115754,-13.5580
2185474,-115768,-14.6038
2190475,-115781,-13.5607
2195476,-115794,-13.5607
2200477,-115807,-13.5607
2205478,-115820,-13.5607
2210479,-115833,-13.5607
2215480,-115846,-13.5607
2220481,-115860,-14.6038
2225482,-115873,-13.5607
2230484,-115886,-13.5580
2235484,-115899,-13.5634
2240486,-115912,-13.5580
2245487,-115925,-13.5607
2250487,-115939,-14.6067
2255489,-115952,-13.5580
2260490,-115965,-13.5607
2265490,-115978,-13.5634
2270492,-115992,-14.6009
2275493,-116005,-13.5607
2280494,-116018,-13.5607
2285495,-116031,-13.5607
2290496,-116045,-14.6038
2295497,-116058,-13.5607
2300498,-116071,-13.5607
2305499,-116084,-13.5607
2310500,-116098,-14.6038
2315501,-116111,-13.5607
2320503,-116124,-13.5580
2325503,-116138,-14.6067
2330505,-116151,-13.5580
2335506,-116164,-13.5607
2340506,-116178,-14.6067
2345508,-116191,-13.5580
2350509,-116205,-14.6038
2355509,-116218,-13.5634
2360511,-116231,-13.5580
2365512,-116245,-14.6038
2370513,-116258,-13.5607
2375514,-116271,-13.5607
2380515,-116285,-14.6038
2385516,-116298,-13.5607
2390517,-116312,-14.6038
2395519,-116325,-13.5580
2400519,-116339,-14.6067
2405520,-116352,-13.5607
2410522,-116365,-13.5580
2415522,-116379,-14.6067
2420524,-116392,-13.5580
2425525,-116406,-14.6038
2430525,-116419,-13.5634
2435527,-116433,-14.6009
2440528,-116446,-13.5607
2445529,-116460,-14.6038
2450530,-116473,-13.5607
2455531,-116486,-13.5607
2460532,-116500,-14.6038
2465533,-116513,-13.5607
2470534,-116527,-14.6038
2475535,-116540,-13.5607
2480536,-116554,-14.6038
2485538,-116567,-13.5580
2490538,-116580,-13.5634
2495540,-116594,-14.6009
2500541,-116607,-13.5607
2505541,-116621,-14.6067
2510543,-116634,-13.5580
2515544,-116648,-14.6038
2520544,-116661,-13.5634
2525546,-116674,-13.5580
2530547,-116688,-14.6038
2535548,-116701,-13.5607
2540549,-116714,-13.5607
2545550,-116728,-14.6038
2550551,-116741,-13.5607
2555552,-116754,-13.5607
2560553,-116767,-13.5607
2565554,-116781,-14.6038
2570555,-116794,-13.5607
2575557,-116807,-13.5580
2580557,-116820,-13.5634
2585559,-116833,-13.5580
2590560,-116846,-13.5607
2595560,-116858,-12.5200
2600562,-116871,-13.5580
2605563,-116884,-13.5607
2610564,-116897,-13.5607
2615565,-116910,-13.5607
2620566,-116923,-13.5607
2625567,-116936,-13.5607
2630568,-116949,-13.5607
2635569,-116961,-12.5175
2640570,-116974,-13.5607
2645571,-116987,-13.5607
2650573,-117000,-13.5580
2655573,-117013,-13.5634
2660575,-117026,-13.5580
2665576,-117039,-13.5607
2670576,-117051,-12.5200
2675578,-117064,-13.5580
2680579,-117077,-13.5607
2685579,-117090,-13.5634
2690581,-117103,-13.5580
2695582,-117116,-13.5607
2700583,-117129,-13.5607
2705584,-117142,-13.5607
2710585,-117155,-13.5607
2715586,-117168,-13.5607
2720587,-117181,-13.5607
2725588,-117194,-13.5607
2730589,-117207,-13.5607
2735590,-117220,-13.5607
2740592,-117233,-13.5580
2745592,-117246,-13.5634
2750594,-117259,-13.5580
2755595,-117272,-13.5607
2760595,-117285,-13.5634
2765597,-117298,-13.5580
2770598,-117311,-13.5607
2775598,-117324,-13.5634
2780600,-117338,-14.6009
2785601,-117351,-13.5607
2790602,-117364,-13.5607
2795603,-117377,-13.5607
2800604,-117390,-13.5607
2805605,-117403,-13.5607
2810606,-117416,-13.5607
2815608,-117429,-13.5580
2820608,-117442,-13.5634
2825609,-117456,-14.6038
2830611,-117469,-13.5580
2835611,-117482,-13.5634
2840613,-117495,-13.5580
2845614,-117508,-13.5607
2850614,-117521,-13.5634
2855616,-117534,-13.5580
2860617,-117547,-13.5607
2865618,-117561,-14.6038
2870619,-117574,-13.5607
2875620,-117587,-13.5607
2880621,-117600,-13.5607
2885622,-117613,-13.5607
2890623,-117626,-13.5607
2895624,-117640,-14.6038
2900625,-117653,-13.5607
2905627,-117666,-13.5580
2910627,-117679,-13.5634
2915629,-117692,-13.5580
2920630,-117706,-14.6038
2925630,-117719,-13.5634
2930632,-117732,-13.5580
2935633,-117745,-13.5607
2940633,-117758,-13.5634
2945635,-117771,-13.5580
2950636,-117784,-13.5607
2955637,-117797,-13.5607
2960638,-117810,-13.5607
2965639,-117823,-13.5607
2970640,-117836,-13.5607
2975641,-117849,-13.5607
2980642,-117862,-13.5607
2985643,-117875,-13.5607
2990644,-117888,-13.5607
2995646,-117901,-13.5580
3000646,-117914,-13.5634
3005648,-117927,-13.5580
3010649,-117940,-13.5607
3015649,-117953,-13.5634
3020651,-117965,-12.5150
3025652,-117978,-13.5607
3030653,-117991,-13.5607
3035654,-118004,-13.5607
3040655,-118016,-12.5175
3045656,-118029,-13.5607
3050657,-118041,-12.5175
3055658,-118054,-13.5607
3060659,-118066,-12.5175
3065660,-118079,-13.5607
3070662,-118092,-13.5580
3075662,-118104,-12.5200
3080664,-118116,-12.5150
3085665,-118129,-13.5607
3090665,-118141,-12.5200
3095667,-118154,-13.5580
3100668,-118166,-12.5175
3105668,-118178,-12.5200
3110670,-118191,-13.5580
3115671,-118203,-12.5175
3120672,-118216,-13.5607
3125673,-118228,-12.5175
3130674,-118240,-12.5175
3135675,-118253,-13.5607
3140676,-118265,-12.5175
3145677,-118278,-13.5607
3150678,-118290,-12.5175
3155679,-118303,-13.5607
3160681,-118315,-12.5150
3165681,-118327,-12.5200
3170683,-118340,-13.5580
3175684,-118352,-12.5175
3180684,-118365,-13.5634
3185686,-118377,-12.5150
3190687,-118390,-13.5607
3195687,-118402,-12.5200
3200689,-118415,-13.5580
3205690,-118428,-13.5607
3210691,-118440,-12.5175
3215692,-118453,-13.5607
3220693,-118465,-12.5175
3225694,-118478,-13.5607
3230695,-118491,-13.5607
3235697,-118504,-13.5580
3240697,-118516,-12.5200
3245698,-118529,-13.5607
3250700,-118542,-13.5580
3255700,-118555,-13.5634
3260702,-118568,-13.5580
3265703,-118580,-12.5175
3270703,-118593,-13.5634
3275705,-118606,-13.5580
3280706,-118619,-13.5607
3285707,-118632,-13.5607
3290708,-118644,-12.5175
3295709,-118657,-13.5607
3300710,-118670,-13.5607
3305711,-118683,-13.5607
3310712,-118696,-13.5607
3315713,-118709,-13.5607
3320714,-118722,-13.5607
3325716,-118735,-13.5580
3330716,-118748,-13.5634
3335718,-118761,-13.5580
3340719,-118774,-13.5607
3345719,-118786,-12.5200
3350721,-118799,-13.5580
3355722,-118812,-13.5607
3360722,-118825,-13.5634
3365724,-118838,-13.5580
3370725,-118851,-13.5607
3375726,-118864,-13.5607
3380727,-118877,-13.5607
3385728,-118890,-13.5607
3390729,-118903,-13.5607
3395730,-118916,-13.5607
3400731,-118930,-14.6038
3405732,-118942,-12.5175
3410733,-118956,-14.6038
3415735,-118968,-12.5150
3420735,-118982,-14.6067
3425737,-118995,-13.5580
3430738,-119008,-13.5607
3435738,-119021,-13.5634
3440740,-119034,-13.5580
3445741,-119047,-13.5607
3450742,-119060,-13.5607
3455743,-119073,-13.5607
3460744,-119086,-13.5607
3465745,-119099,-13.5607
3470746,-119112,-13.5607
3475747,-119125,-13.5607
3480748,-119137,-12.5175
3485749,-119150,-13.5607
3490751,-119163,-13.5580
3495751,-119176,-13.5634
3500753,-119189,-13.5580
3505754,-119202,-13.5607
3510754,-119214,-12.5200
3515756,-119227,-13.5580
3520757,-119240,-13.5607
3525757,-119253,-13.5634
3530759,-119265,-12.5150
3535760,-119278,-13.5607
3540761,-119291,-13.5607
3545762,-119303,-12.5175
3550763,-119316,-13.5607
3555764,-119329,-13.5607
3560765,-119341,-12.5175
3565766,-119354,-13.5607
3570767,-119366,-12.5175
3575768,-119379,-13.5607
3580770,-119392,-13.5580
3585770,-119404,-12.5200
3590772,-119417,-13.5580
3595773,-119430,-13.5607
3600773,-119443,-13.5634
3605775,-119455,-12.5150
3610776,-119468,-13.5607
3615776,-119481,-13.5634
3620778,-119494,-13.5580
3625779,-119506,-12.5175
3630780,-119519,-13.5607
3635781,-119532,-13.5607
3640782,-119545,-13.5607
3645783,-119558,-13.5607
3650784,-119571,-13.5607
3655786,-119583,-12.5150
3660786,-119596,-13.5634
3665787,-119609,-13.5607
3670789,-119622,-13.5580
3675789,-119635,-13.5634
3680791,-119648,-13.5580
3685792,-119661,-13.5607
3690792,-119674,-13.5634
3695794,-119687,-13.5580
3700795,-119700,-13.5607
3705796,-119714,-14.6038
3710797,-119727,-13.5607
3715798,-119740,-13.5607
3720799,-119753,-13.5607
3725800,-119766,-13.5607
3730801,-119779,-13.5607
3735802,-119792,-13.5607
3740803,-119805,-13.5607
3745805,-119818,-13.5580
3750805,-119831,-13.5634
3755807,-119844,-13.5580
3760808,-119857,-13.5607
3765808,-119870,-13.5634
3770810,-119883,-13.5580
3775811,-119896,-13.5607
3780811,-119909,-13.5634
3785813,-119922,-13.5580
3790814,-119935,-13.5607
3795815,-119948,-13.5607
3800816,-119961,-13.5607
3805817,-119974,-13.5607
3810818,-119986,-12.5175
3815819,-119999,-13.5607
3820820,-120012,-13.5607
3825821,-120025,-13.5607
3830822,-120038,-13.5607
3835824,-120051,-13.5580
3840824,-120064,-13.5634
3845826,-120077,-13.5580
3850827,-120090,-13.5607
3855827,-120103,-13.5634
3860829,-120116,-13.5580
3865830,-120129,-13.5607
3870831,-120142,-13.5607
3875832,-120155,-13.5607
3880833,-120168,-13.5607
3885834,-120180,-12.5175
3890835,-120193,-13.5607
3895836,-120206,-13.5607
3900837,-120219,-13.5607
3905838,-120232,-13.5607
3910840,-120245,-13.5580
3915840,-120259,-14.6067
3920842,-120271,-12.5150
3925843,-120284,-13.5607
3930843,-120298,-14.6067
3935845,-120310,-12.5150
3940846,-120323,-13.5607
3945846,-120336,-13.5634
3950848,-120349,-13.5580
3955849,-120362,-13.5607
3960850,-120375,-13.5607
3965851,-120388,-13.5607
3970852,-120401,-13.5607
3975853,-120414,-13.5607
3980854,-120427,-13.5607
3985855,-120439,-12.5175
3990856,-120452,-13.5607
3995857,-120465,-13.5607
4000859,-120478,-13.5580
4005859,-120491,-13.5634
4010861,-120503,-12.5150
4015862,-120516,-13.5607
4020862,-120529,-13.5634
4025864,-120542,-13.5580
4030865,-120554,-12.5175
4035865,-120567,-13.5634
4040867,-120580,-13.5580
4045868,-120593,-13.5607
4050869,-120606,-13.5607
4055870,-120619,-13.5607
4060871,-120631,-12.5175
4065872,-120644,-13.5607
4070873,-120657,-13.5607
4075875,-120670,-13.5580
4080875,-120683,-13.5634
4085876,-120696,-13.5607
4090878,-120709,-13.5580
4095878,-120722,-13.5634
4100880,-120734,-12.5150
4105881,-120747,-13.5607
4110881,-120760,-13.5634
4115883,-120773,-13.5580
4120884,-120786,-13.5607
4125885,-120799,-13.5607
4130886,-120812,-13.5607
4135887,-120825,-13.5607
4140888,-120838,-13.5607
4145889,-120851,-13.5607
4150890,-120864,-13.5607
4155891,-120877,-13.5607
4160892,-120890,-13.5607
4165894,-120903,-13.5580
4170894,-120916,-13.5634
4175896,-120929,-13.5580
4180897,-120942,-13.5607
4185897,-120955,-13.5634
4190899,-120968,-13.5580
4195900,-120982,-14.6038
4200900,-120995,-13.5634
4205902,-121008,-13.5580
4210903,-121021,-13.5607
4215904,-121034,-13.5607
4220905,-121047,-13.5607
4225906,-121060,-13.5607
4230907,-121073,-13.5607
4235908,-121086,-13.5607
4240909,-121099,-13.5607
4245910,-121112,-13.5607
4250911,-121125,-13.5607
4255913,-121138,-13.5580
4260913,-121151,-13.5634
4265915,-121164,-13.5580
4270916,-121177,-13.5607
4275916,-121190,-13.5634
4280918,-121203,-13.5580
4285919,-121216,-13.5607
4290920,-121228,-12.5175
4295921,-121241,-13.5607
4300922,-121254,-13.5607
4305923,-121267,-13.5607
4310924,-121280,-13.5607
4315925,-121293,-13.5607
4320926,-121306,-13.5607
4325927,-121319,-13.5607
4330929,-121331,-12.5150
4335929,-121344,-13.5634
4340931,-121357,-13.5580
4345932,-121370,-13.5607
4350932,-121383,-13.5634
4355934,-121396,-13.5580
4360935,-121409,-13.5607
4365935,-121422,-13.5634
4370937,-121435,-13.5580
4375938,-121448,-13.5607
4380939,-121461,-13.5607
4385940,-121474,-13.5607
4390942,-121486,-12.5150
4395944,-121499,-13.5580
4400945,-121512,-13.5607
4405945,-121525,-13.5634
4410945,-121538,-13.5634
4415945,-121551,-13.5634
4420945,-121564,-13.5634
4425945,-121576,-12.5200
4430945,-121589,-13.5634
4435945,-121602,-13.5634
4440945,-121615,-13.5634
4445945,-121628,-13.5634
4450945,-121640,-12.5200
4455945,-121653,-13.5634
4460945,-121666,-13.5634
4465945,-121678,-12.5200
4470945,-121691,-13.5634
4475945,-121704,-13.5634
4480945,-121716,-12.5200
4485945,-121729,-13.5634
4490945,-121742,-13.5634
4495945,-121754,-12.5200
4500945,-121767,-13.5634
4505945,-121780,-13.5634
4510945,-121792,-12.5200
4515945,-121805,-13.5634
4520945,-121818,-13.5634
4525945,-121830,-12.5200
4530945,-121843,-13.5634
4535945,-121856,-13.5634
4540945,-121869,-13.5634
4545945,-121882,-13.5634
4550945,-121894,-12.5200
4555945,-121907,-13.5634
4560945,-121920,-13.5634
4565945,-121933,-13.5634
4570945,-121946,-13.5634
4575945,-121959,-13.5634
4580945,-121971,-12.5200
4585945,-121984,-13.5634
4590945,-121997,-13.5634
4595945,-122010,-13.5634
4600945,-122023,-13.5634
4605945,-122036,-13.5634
4610945,-122049,-13.5634
4615945,-122062,-13.5634
4620945,-122075,-13.5634
4625945,-122088,-13.5634
4630945,-122101,-13.5634
4635945,-122114,-13.5634
4640945,-122128,-14.6067
4645945,-122141,-13.5634
4650945,-122154,-13.5634
4655945,-122167,-13.5634
4660945,-122180,-13.5634
4665945,-122193,-13.5634
4670945,-122206,-13.5634
4675945,-122219,-13.5634
4680945,-122232,-13.5634
4685945,-122245,-13.5634
4690945,-122258,-13.5634
4695945,-122271,-13.5634
4700945,-122284,-13.5634
4705945,-122297,-13.5634
4710945,-122310,-13.5634
4715945,-122323,-13.5634
4720945,-122336,-13.5634
4725945,-122349,-13.5634
4730945,-122362,-13.5634
4735945,-122375,-13.5634
4740945,-122388,-13.5634
4745945,-122401,-13.5634
4750945,-122414,-13.5634
4755945,-122427,-13.5634
4760945,-122440,-13.5634
4765945,-122453,-13.5634
4770945,-122466,-13.5634
4775945,-122479,-13.5634
4780945,-122492,-13.5634
4785945,-122505,-13.5634
4790945,-122518,-13.5634
4795945,-122531,-13.5634
4800945,-122544,-13.5634
4805945,-122557,-13.5634
4810945,-122570,-13.5634
4815945,-122583,-13.5634
4820945,-122596,-13.5634
4825945,-122609,-13.5634
4830945,-122622,-13.5634
4835945,-122635,-13.5634
4840945,-122648,-13.5634
4845945,-122661,-13.5634
4850945,-122674,-13.5634
4855945,-122687,-13.5634
4860945,-122700,-13.5634
4865945,-122713,-13.5634
4870945,-122726,-13.5634
4875945,-122739,-13.5634
4880945,-122752,-13.5634
4885945,-122765,-13.5634
4890945,-122778,-13.5634
4895945,-122791,-13.5634
4900945,-122804,-13.5634
4905945,-122817,-13.5634
4910945,-122829,-12.5200
4915945,-122842,-13.5634
4920945,-122855,-13.5634
4925945,-122868,-13.5634
4930945,-122880,-12.5200
4935945,-122893,-13.5634
4940945,-122906,-13.5634
4945945,-122919,-13.5634
4950945,-122931,-12.5200
4955945,-122944,-13.5634
4960945,-122957,-13.5634
4965945,-122970,-13.5634
4970945,-122983,-13.5634
4975945,-122995,-12.5200
4980945,-123008,-13.5634
4985945,-123021,-13.5634
4990945,-123034,-13.5634
4995945,-123047,-13.5634
5000945,-123060,-13.5634
5005945,-123073,-13.5634
5010945,-123086,-13.5634
5015945,-123098,-12.5200
5020945,-123111,-13.5634
5025945,-123124,-13.5634
5030945,-123137,-13.5634
5035945,-123150,-13.5634
5040945,-123163,-13.5634
5045945,-123176,-13.5634
5050945,-123189,-13.5634
