Time(us),Position(counts),Speed(rad/s)
1535004,1,0.0000
1540004,1,0.0000
1545004,1,0.0000
1550004,1,0.0000
1555004,1,0.0000
1560004,1,0.0000
1565004,1,0.0000
1570004,1,0.0000
1575004,1,0.0000
1580004,1,0.0000
1585004,1,0.0000
1590004,1,0.0000
1595004,1,0.0000
1600004,1,0.0000
1605004,1,0.0000
1610004,1,0.0000
1615004,1,0.0000
1620004,1,0.0000
1625004,1,0.0000
1630004,1,0.0000
1635004,1,0.0000
1640004,1,0.0000
1645004,1,0.0000
1650004,1,0.0000
1655004,1,0.0000
1660004,1,0.0000
1665004,1,0.0000
1670004,1,0.0000
1675004,1,0.0000
1680004,1,0.0000
1685004,1,0.0000
1690004,1,0.0000
1695004,1,0.0000
1700004,1,0.0000
1705004,1,0.0000
1710004,1,0.0000
1715004,1,0.0000
1720004,1,0.0000
1725004,1,0.0000
1730004,1,0.0000
1735004,1,0.0000
1740004,1,0.0000
1745004,1,0.0000
1750004,1,0.0000
1755004,1,0.0000
1760004,1,0.0000
1765004,1,0.0000
1770004,1,0.0000
1775004,1,0.0000
1780004,1,0.0000
1785004,1,0.0000
1790004,1,0.0000
1795004,1,0.0000
1800004,1,0.0000
1805004,1,0.0000
1810004,1,0.0000
1815004,1,0.0000
1820004,1,0.0000
1825004,1,0.0000
1830004,1,0.0000
1835004,1,0.0000
1840004,1,0.0000
1845004,1,0.0000
1850004,1,0.0000
1855004,1,0.0000
1860004,1,0.0000
1865004,1,0.0000
1870004,1,0.0000
1875004,1,0.0000
1880004,1,0.0000
1885004,1,0.0000
1890004,1,0.0000
1895004,1,0.0000
1900004,1,0.0000
1905004,1,0.0000
1910004,1,0.0000
1915004,1,0.0000
1920004,1,0.0000
1925004,1,0.0000
1930004,1,0.0000
1935004,1,0.0000
1940004,1,0.0000
1945004,1,0.0000
1950004,1,0.0000
1955004,1,0.0000
1960004,1,0.0000
1965004,1,0.0000
1970004,1,0.0000
1975004,1,0.0000
1980004,1,0.0000
1985004,1,0.0000
1990004,1,0.0000
1995004,1,0.0000
2000004,1,0.0000
2005004,1,0.0000
2010004,1,0.0000
2015004,1,0.0000
2020004,1,0.0000
2025004,1,0.0000
2030004,1,0.0000
2035004,1,0.0000
2040004,1,0.0000
2045004,1,0.0000
2050004,1,0.0000
2055004,1,0.0000
2060004,1,0.0000
2065004,1,0.0000
2070004,1,0.0000
2075004,1,0.0000
2080004,1,0.0000
2085004,1,0.0000
2090004,1,0.0000
2095004,1,0.0000
2100004,1,0.0000
2105004,1,0.0000
2110004,1,0.0000
2115004,1,0.0000
2120004,1,0.0000
2125004,1,0.0000
2130004,1,0.0000
2135004,1,0.0000
2140004,1,0.0000
2145004,1,0.0000
2150004,1,0.0000
2155004,1,0.0000
2160004,1,0.0000
2165004,1,0.0000
2170004,1,0.0000
2175004,1,0.0000
2180004,1,0.0000
2185004,1,0.0000
2190004,1,0.0000
2195004,1,0.0000
2200004,1,0.0000
2205004,1,0.0000
2210004,1,0.0000
2215004,1,0.0000
2220004,1,0.0000
2225004,1,0.0000
2230004,1,0.0000
2235004,1,0.0000
2240004,1,0.0000
2245004,1,0.0000
2250004,1,0.0000
2255004,1,0.0000
2260004,1,0.0000
2265004,1,0.0000
2270004,1,0.0000
2275004,1,0.0000
2280004,1,0.0000
2285004,1,0.0000
2290004,1,0.0000
2295004,1,0.0000
2300004,1,0.0000
2305004,1,0.0000
2310004,1,0.0000
2315004,1,0.0000
2320004,1,0.0000
2325004,1,0.0000
2330004,1,0.0000
2335004,1,0.0000
2340004,1,0.0000
2345004,1,0.0000
2350004,1,0.0000
2355004,1,0.0000
2360004,1,0.0000
2365004,1,0.0000
2370004,1,0.0000
2375004,1,0.0000
2380004,1,0.0000
