Time(us),Position(counts),Speed(rad/s)
720208,-165869,23.9872
725210,-165893,25.0301
730211,-165917,25.0351
735212,-165940,23.9920
740214,-165964,25.0301
745214,-165988,25.0401
750216,-166012,25.0301
755217,-166036,25.0351
760219,-166059,23.9872
765220,-166083,25.0351
770221,-166107,25.0351
775222,-166131,25.0351
780224,-166155,25.0301
785225,-166179,25.0351
790227,-166203,25.0301
795227,-166227,25.0401
800229,-166251,25.0301
805230,-166275,25.0351
810232,-166298,23.9872
815233,-166322,25.0351
820233,-166346,25.0401
825235,-166370,25.0301
830237,-166393,23.9872
835238,-166417,25.0351
840240,-166440,23.9872
845241,-166464,25.0351
850243,-166488,25.0301
855244,-166512,25.0351
860246,-166535,23.9872
865246,-166559,25.0401
870248,-166583,25.0301
875249,-166606,23.9920
880251,-166630,25.0301
885252,-166654,25.0351
890254,-166678,25.0301
895255,-166701,23.9920
900256,-166725,25.0351
905257,-166749,25.0351
910259,-166772,23.9872
915261,-166796,25.0301
920262,-166820,25.0351
925263,-166844,25.0351
930265,-166867,23.9872
935265,-166891,25.0401
940267,-166915,25.0301
945268,-166938,23.9920
950270,-166962,25.0301
955272,-166986,25.0301
960273,-167009,23.9920
965275,-167033,25.0301
970275,-167056,23.9968
975277,-167080,25.0301
980278,-167104,25.0351
985279,-167127,23.9920
990281,-167151,25.0301
995281,-167174,23.9968
1000283,-167198,25.0301
1005284,-167222,25.0351
1010286,-167245,23.9872
1015287,-167269,25.0351
1020288,-167292,23.9920
1025289,-167316,25.0351
1030291,-167340,25.0301
1035292,-167364,25.0351
1040294,-167388,25.0301
1045294,-167412,25.0401
1050296,-167435,23.9872
1055297,-167459,25.0351
1060299,-167483,25.0301
1065300,-167507,25.0351
1070302,-167531,25.0301
1075303,-167555,25.0351
1080304,-167579,25.0351
1085305,-167603,25.0351
1090307,-167626,23.9872
1095308,-167650,25.0351
1100310,-167674,25.0301
1105311,-167698,25.0351
1110313,-167722,25.0301
1115313,-167746,25.0401
1120315,-167769,23.9872
1125316,-167792,23.9920
1130318,-167816,25.0301
1135319,-167839,23.9920
1140321,-167862,23.9872
1145323,-167886,25.0301
1150324,-167908,22.9488
1155326,-167932,25.0301
1160326,-167955,23.9968
1165328,-167978,23.9872
1170329,-168001,23.9920
1175331,-168024,23.9872
1180332,-168047,23.9920
1185334,-168070,23.9872
1190336,-168093,23.9872
1195337,-168116,23.9920
1200339,-168140,25.0301
1205340,-168162,22.9488
1210342,-168186,25.0301
1215344,-168209,23.9872
1220345,-168232,23.9920
1225347,-168255,23.9872
1230348,-168278,23.9920
1235350,-168302,25.0301
1240351,-168325,23.9920
1245353,-168349,25.0301
1250355,-168372,23.9872
1255356,-168396,25.0351
1260358,-168419,23.9872
1265359,-168443,25.0351
1270361,-168467,25.0301
1275362,-168490,23.9920
1280364,-168514,25.0301
1285364,-168538,25.0401
1290366,-168562,25.0301
1295367,-168586,25.0351
1300369,-168610,25.0301
1305370,-168634,25.0351
1310371,-168657,23.9920
1315372,-168681,25.0351
1320374,-168705,25.0301
1325375,-168729,25.0351
1330377,-168752,23.9872
1335377,-168776,25.0401
1340379,-168800,25.0301
1345380,-168824,25.0351
1350382,-168848,25.0301
1355383,-168871,23.9920
1360383,-168895,25.0401
1365385,-168919,25.0301
1370386,-168942,23.9920
1375388,-168966,25.0301
1380390,-168990,25.0301
1385391,-169013,23.9920
1390393,-169036,23.9872
1395393,-169060,25.0401
1400395,-169083,23.9872
1405396,-169106,23.9920
1410398,-169130,25.0301
1415399,-169153,23.9920
1420401,-169176,23.9872
1425402,-169199,23.9920
1430404,-169222,23.9872
1435406,-169245,23.9872
1440407,-169268,23.9920
1445409,-169291,23.9872
1450411,-169314,23.9872
1455412,-169337,23.9920
1460414,-169360,23.9872
1465415,-169383,23.9920
1470417,-169406,23.9872
1475418,-169429,23.9920
1480420,-169452,23.9872
1485422,-169475,23.9872
1490423,-169498,23.9920
1495425,-169521,23.9872
1500426,-169544,23.9920
1505428,-169567,23.9872
1510430,-169590,23.9872
1515431,-169613,23.9920
1520433,-169636,23.9872
1525434,-169660,25.0351
1530436,-169683,23.9872
1535437,-169706,23.9920
1540438,-169730,25.0351
1545439,-169753,23.9920
1550441,-169777,25.0301
1555442,-169800,23.9920
1560444,-169824,25.0301
1565446,-169848,25.0301
1570447,-169871,23.9920
1575449,-169895,25.0301
1580450,-169918,23.9920
1585452,-169942,25.0301
1590453,-169966,25.0351
1595455,-169990,25.0301
1600456,-170013,23.9920
1605457,-170037,25.0351
1610458,-170060,23.9920
1615460,-170084,25.0301
1620462,-170107,23.9872
1625463,-170131,25.0351
1630465,-170154,23.9872
1635466,-170178,25.0351
1640468,-170201,23.9872
1645470,-170225,25.0301
1650471,-170248,23.9920
1655473,-170272,25.0301
1660474,-170295,23.9920
1665476,-170318,23.9872
1670478,-170342,25.0301
1675479,-170365,23.9920
1680481,-170389,25.0301
1685482,-170412,23.9920
1690484,-170435,23.9872
1695485,-170459,25.0351
1700487,-170482,23.9872
1705488,-170506,25.0351
1710489,-170529,23.9920
1715490,-170552,23.9920
1720492,-170576,25.0301
1725493,-170599,23.9920
1730495,-170622,23.9872
1735497,-170646,25.0301
1740498,-170669,23.9920
1745500,-170692,23.9872
1750501,-170715,23.9920
1755503,-170739,25.0301
1760505,-170762,23.9872
1765506,-170786,25.0351
1770508,-170809,23.9872
1775509,-170833,25.0351
1780511,-170856,23.9872
1785513,-170880,25.0301
1790514,-170903,23.9920
1795516,-170927,25.0301
1800517,-170950,23.9920
1805519,-170974,25.0301
1810520,-170997,23.9920
1815522,-171021,25.0301
1820524,-171044,23.9872
1825525,-171068,25.0351
1830527,-171091,23.9872
1835529,-171115,25.0301
1840530,-171138,23.9920
1845532,-171162,25.0301
1850533,-171185,23.9920
1855535,-171209,25.0301
1860536,-171232,23.9920
1865538,-171255,23.9872
1870540,-171279,25.0301
1875541,-171302,23.9920
1880543,-171326,25.0301
1885543,-171350,25.0401
1890545,-171373,23.9872
1895546,-171396,23.9920
1900548,-171420,25.0301
1905549,-171443,23.9920
1910551,-171467,25.0301
1915552,-171490,23.9920
1920554,-171514,25.0301
1925556,-171537,23.9872
1930557,-171560,23.9920
1935559,-171584,25.0301
1940560,-171607,23.9920
1945562,-171631,25.0301
1950562,-171654,23.9968
1955564,-171678,25.0301
1960565,-171701,23.9920
1965567,-171725,25.0301
1970568,-171748,23.9920
1975570,-171772,25.0301
1980572,-171795,23.9872
1985573,-171818,23.9920
1990575,-171842,25.0301
1995576,-171865,23.9920
2000578,-171888,23.9872
2005578,-171912,25.0401
2010580,-171935,23.9872
2015581,-171959,25.0351
2020583,-171982,23.9872
2025584,-172006,25.0351
2030586,-172029,23.9872
2035588,-172052,23.9872
2040589,-172076,25.0351
2045591,-172099,23.9872
2050592,-172122,23.9920
2055594,-172146,25.0301
2060595,-172169,23.9920
2065597,-172192,23.9872
2070597,-172216,25.0401
2075599,-172240,25.0301
2080600,-172263,23.9920
2085602,-172286,23.9872
2090603,-172310,25.0351
2095605,-172333,23.9872
2100606,-172356,23.9920
2105607,-172380,25.0351
2110608,-172403,23.9920
2115610,-172426,23.9872
2120612,-172449,23.9872
2125613,-172473,25.0351
2130615,-172496,23.9872
2135616,-172520,25.0351
2140618,-172543,23.9872
2145619,-172566,23.9920
2150621,-172590,25.0301
2155623,-172613,23.9872
2160624,-172636,23.9920
2165626,-172660,25.0301
2170627,-172683,23.9920
2175629,-172706,23.9872
2180629,-172730,25.0401
2185631,-172753,23.9872
2190632,-172776,23.9920
2195634,-172799,23.9872
2200635,-172823,25.0351
2205637,-172846,23.9872
2210639,-172869,23.9872
2215640,-172892,23.9920
2220642,-172916,25.0301
2225643,-172939,23.9920
2230645,-172962,23.9872
2235647,-172985,23.9872
2240648,-173008,23.9920
2245650,-173032,25.0301
2250651,-173055,23.9920
2255653,-173078,23.9872
2260654,-173101,23.9920
2265656,-173125,25.0301
2270658,-173148,23.9872
2275659,-173172,25.0351
2280661,-173195,23.9872
2285663,-173218,23.9872
2290664,-173242,25.0351
2295665,-173265,23.9920
2300667,-173288,23.9872
2305667,-173312,25.0401
2310669,-173335,23.9872
2315671,-173358,23.9872
2320672,-173382,25.0351
2325674,-173405,23.9872
2330675,-173429,25.0351
2335677,-173452,23.9872
2340679,-173476,25.0301
2345680,-173499,23.9920
2350682,-173522,23.9872
2355683,-173546,25.0351
2360685,-173569,23.9872
2365686,-173592,23.9920
2370686,-173615,23.9968
2375688,-173638,23.9872
2380690,-173662,25.0301
2385691,-173685,23.9920
2390693,-173708,23.9872
2395694,-173731,23.9920
2400696,-173754,23.9872
2405698,-173778,25.0301
2410699,-173801,23.9920
2415701,-173824,23.9872
2420702,-173848,25.0351
2425704,-173871,23.9872
2430705,-173894,23.9920
2435706,-173917,23.9920
2440707,-173941,25.0351
2445709,-173964,23.9872
2450710,-173987,23.9920
2455712,-174011,25.0301
2460713,-174034,23.9920
2465715,-174057,23.9872
2470715,-174081,25.0401
2475717,-174104,23.9872
2480718,-174127,23.9920
2485720,-174150,23.9872
2490722,-174174,25.0301
2495723,-174197,23.9920
2500725,-174220,23.9872
2505726,-174244,25.0351
2510728,-174267,23.9872
2515730,-174290,23.9872
2520731,-174313,23.9920
2525733,-174337,25.0301
2530734,-174360,23.9920
2535736,-174383,23.9872
2540737,-174406,23.9920
2545739,-174430,25.0301
2550741,-174453,23.9872
2555742,-174476,23.9920
2560744,-174500,25.0301
2565745,-174523,23.9920
2570747,-174546,23.9872
2575747,-174569,23.9968
2580749,-174593,25.0301
2585750,-174616,23.9920
2590752,-174640,25.0301
2595753,-174663,23.9920
2600755,-174686,23.9872
2605757,-174710,25.0301
2610758,-174734,25.0351
2615760,-174757,23.9872
2620760,-174780,23.9968
2625761,-174804,25.0351
2630763,-174827,23.9872
2635765,-174851,25.0301
2640766,-174874,23.9920
2645768,-174898,25.0301
2650769,-174921,23.9920
2655771,-174945,25.0301
2660773,-174968,23.9872
2665774,-174992,25.0351
2670776,-175015,23.9872
2675777,-175038,23.9920
2680779,-175062,25.0301
2685780,-175085,23.9920
2690782,-175108,23.9872
2695782,-175130,22.9534
2700784,-175153,23.9872
2705785,-175176,23.9920
2710787,-175199,23.9872
2715789,-175222,23.9872
2720790,-175245,23.9920
2725792,-175268,23.9872
2730793,-175291,23.9920
2735795,-175314,23.9872
2740797,-175337,23.9872
2745798,-175360,23.9920
2750800,-175383,23.9872
2755801,-175406,23.9920
2760803,-175429,23.9872
2765805,-175452,23.9872
2770806,-175475,23.9920
2775808,-175498,23.9872
2780809,-175522,25.0351
2785811,-175545,23.9872
2790813,-175568,23.9872
2795814,-175592,25.0351
2800815,-175615,23.9920
2805817,-175638,23.9872
2810817,-175662,25.0401
2815819,-175685,23.9872
2820820,-175708,23.9920
2825822,-175732,25.0301
2830824,-175755,23.9872
2835825,-175778,23.9920
2840827,-175802,25.0301
2845828,-175825,23.9920
2850830,-175849,25.0301
2855830,-175872,23.9968
2860832,-175896,25.0301
2865833,-175919,23.9920
2870835,-175943,25.0301
2875836,-175966,23.9920
2880838,-175990,25.0301
2885840,-176013,23.9872
2890841,-176036,23.9920
2895843,-176060,25.0301
2900844,-176083,23.9920
2905846,-176106,23.9872
2910846,-176130,25.0401
2915848,-176153,23.9872
2920849,-176176,23.9920
2925851,-176200,25.0301
2930852,-176223,23.9920
2935854,-176247,25.0301
2940855,-176270,23.9920
2945857,-176293,23.9872
2950859,-176316,23.9872
2955860,-176340,25.0351
2960862,-176363,23.9872
2965864,-176386,23.9872
2970865,-176409,23.9920
2975867,-176432,23.9872
2980868,-176456,25.0351
2985870,-176478,22.9442
2990871,-176501,23.9920
2995872,-176524,23.9920
3000873,-176547,23.9920
3005875,-176570,23.9872
3010876,-176593,23.9920
3015878,-176616,23.9872
3020880,-176639,23.9872
3025881,-176662,23.9920
3030883,-176686,25.0301
3035884,-176709,23.9920
3040886,-176732,23.9872
3045887,-176755,23.9920
3050889,-176778,23.9872
3055891,-176801,23.9872
3060892,-176825,25.0351
3065894,-176848,23.9872
3070895,-176871,23.9920
3075897,-176894,23.9872
3080899,-176918,25.0301
3085900,-176941,23.9920
3090902,-176964,23.9872
3095903,-176988,25.0351
3100905,-177011,23.9872
3105906,-177034,23.9920
3110907,-177058,25.0351
3115908,-177081,23.9920
3120910,-177104,23.9872
3125911,-177128,25.0351
3130913,-177151,23.9872
3135915,-177175,25.0301
3140916,-177198,23.9920
3145918,-177222,25.0301
3150919,-177245,23.9920
3155921,-177268,23.9872
3160922,-177292,25.0351
3165924,-177315,23.9872
3170925,-177338,23.9920
3175926,-177362,25.0351
3180927,-177385,23.9920
3185929,-177409,25.0301
3190931,-177432,23.9872
3195932,-177456,25.0351
3200934,-177479,23.9872
3205935,-177502,23.9920
3210937,-177525,23.9872
3215939,-177549,25.0301
3220940,-177572,23.9920
3225942,-177595,23.9872
3230942,-177618,23.9968
3235942,-177642,25.0401
3240945,-177665,23.9824
3245945,-177688,23.9968
3250948,-177711,23.9824
3255948,-177734,23.9968
3260948,-177758,25.0401
3265948,-177781,23.9968
3270948,-177804,23.9968
3275950,-177827,23.9872
3280953,-177850,23.9824
3285953,-177873,23.9968
3290954,-177896,23.9920
3295954,-177919,23.9968
3300954,-177942,23.9968
3305954,-177965,23.9968
3310954,-177988,23.9968
3315954,-178012,25.0401
3320954,-178035,23.9968
3325954,-178058,23.9968
3330954,-178082,25.0401
3335955,-178105,23.9920
3340957,-178128,23.9872
3345958,-178152,25.0351
3350959,-178175,23.9920
3355961,-178198,23.9872
3360961,-178221,23.9968
3365961,-178245,25.0401
3370961,-178268,23.9968
3375961,-178292,25.0401
3380962,-178315,23.9920
3385964,-178338,23.9872
3390964,-178361,23.9968
3395964,-178384,23.9968
3400964,-178408,25.0401
3405964,-178431,23.9968
3410964,-178454,23.9968
3415964,-178478,25.0401
3420964,-178501,23.9968
3425964,-178524,23.9968
3430964,-178548,25.0401
3435964,-178571,23.9968
3440964,-178594,23.9968
3445964,-178618,25.0401
3450964,-178641,23.9968
3455964,-178665,25.0401
3460964,-178688,23.9968
3465964,-178712,25.0401
3470964,-178735,23.9968
3475964,-178758,23.9968
3480964,-178782,25.0401
3485964,-178805,23.9968
3490964,-178828,23.9968
3495964,-178852,25.0401
3500964,-178875,23.9968
3505964,-178898,23.9968
3510964,-178921,23.9968
3515964,-178944,23.9968
3520964,-178967,23.9968
3525964,-178990,23.9968
3530964,-179013,23.9968
3535964,-179036,23.9968
3540964,-179060,25.0401
3545964,-179083,23.9968
3550964,-179106,23.9968
3555964,-179129,23.9968
3560964,-179153,25.0401
3565964,-179176,23.9968
3570964,-179199,23.9968
3575964,-179222,23.9968
3580964,-179246,25.0401
3585964,-179269,23.9968
3590964,-179292,23.9968
3595964,-179316,25.0401
3600964,-179339,23.9968
3605964,-179362,23.9968
3610964,-179386,25.0401
3615964,-179409,23.9968
3620964,-179432,23.9968
3625964,-179456,25.0401
3630964,-179479,23.9968
3635964,-179502,23.9968
3640964,-179526,25.0401
3645964,-179549,23.9968
3650964,-179572,23.9968
3655964,-179596,25.0401
3660964,-179619,23.9968
3665964,-179643,25.0401
3670964,-179666,23.9968
3675964,-179690,25.0401
3680964,-179713,23.9968
3685964,-179736,23.9968
3690964,-179760,25.0401
3695964,-179783,23.9968
3700964,-179807,25.0401
3705964,-179830,23.9968
3710964,-179854,25.0401
3715964,-179877,23.9968
3720964,-179900,23.9968
3725964,-179924,25.0401
3730964,-179947,23.9968
3735964,-179970,23.9968
3740964,-179994,25.0401
3745964,-180017,23.9968
3750964,-180040,23.9968
3755964,-180064,25.0401
3760964,-180087,23.9968
3765964,-180110,23.9968
3770964,-180134,25.0401
3775964,-180157,23.9968
3780964,-180180,23.9968
3785964,-180204,25.0401
3790964,-180227,23.9968
3795964,-180250,23.9968
3800964,-180273,23.9968
3805964,-180296,23.9968
3810964,-180320,25.0401
3815964,-180343,23.9968
3820964,-180366,23.9968
3825964,-180390,25.0401
3830964,-180413,23.9968
3835964,-180436,23.9968
3840964,-180460,25.0401
3845964,-180483,23.9968
3850964,-180507,25.0401
3855964,-180530,23.9968
3860964,-180553,23.9968
3865964,-180577,25.0401
3870964,-180600,23.9968
3875964,-180624,25.0401
3880964,-180647,23.9968
3885964,-180671,25.0401
3890964,-180694,23.9968
3895964,-180718,25.0401
3900964,-180741,23.9968
3905964,-180765,25.0401
3910964,-180788,23.9968
3915964,-180812,25.0401
3920964,-180835,23.9968
3925964,-180858,23.9968
3930964,-180881,23.9968
3935964,-180905,25.0401
3940964,-180928,23.9968
3945964,-180952,25.0401
3950964,-180975,23.9968
3955964,-180999,25.0401
3960964,-181022,23.9968
3965964,-181045,23.9968
3970964,-181069,25.0401
3975964,-181092,23.9968
3980964,-181116,25.0401
3985964,-181139,23.9968
3990964,-181162,23.9968
3995964,-181186,25.0401
4000964,-181209,23.9968
4005964,-181233,25.0401
4010964,-181256,23.9968
4015964,-181280,25.0401
4020964,-181303,23.9968
4025964,-181326,23.9968
4030964,-181350,25.0401
4035964,-181373,23.9968
4040964,-181397,25.0401
4045964,-181420,23.9968
4050964,-181444,25.0401
4055964,-181467,23.9968
4060964,-181491,25.0401
4065964,-181514,23.9968
4070964,-181538,25.0401
4075964,-181561,23.9968
4080964,-181585,25.0401
4085964,-181609,25.0401
4090964,-181632,23.9968
4095964,-181656,25.0401
4100964,-181680,25.0401
4105964,-181703,23.9968
4110964,-181727,25.0401
4115964,-181751,25.0401
4120964,-181774,23.9968
4125964,-181798,25.0401
4130964,-181822,25.0401
4135964,-181845,23.9968
4140964,-181869,25.0401
4145964,-181893,25.0401
4150964,-181916,23.9968
4155964,-181940,25.0401
4160964,-181964,25.0401
4165964,-181988,25.0401
4170964,-182012,25.0401
4175964,-182035,23.9968
4180964,-182059,25.0401
4185964,-182083,25.0401
4190964,-182107,25.0401
4195964,-182130,23.9968
4200964,-182154,25.0401
4205964,-182178,25.0401
4210964,-182202,25.0401
4215964,-182225,23.9968
4220964,-182249,25.0401
4225964,-182273,25.0401
4230964,-182296,23.9968
4235964,-182320,25.0401
4240964,-182343,23.9968
4245964,-182366,23.9968
4250964,-182390,25.0401
4255964,-182413,23.9968
4260964,-182436,23.9968
4265964,-182459,23.9968
4270964,-182483,25.0401
4275964,-182506,23.9968
4280964,-182529,23.9968
4285964,-182552,23.9968
4290964,-182576,25.0401
4295964,-182599,23.9968
4300964,-182622,23.9968
4305964,-182645,23.9968
4310964,-182669,25.0401
4315964,-182692,23.9968
4320964,-182715,23.9968
4325964,-182738,23.9968
4330964,-182762,25.0401
4335964,-182785,23.9968
4340964,-182809,25.0401
4345964,-182832,23.9968
4350964,-182856,25.0401
4355964,-182880,25.0401
4360964,-182903,23.9968
4365964,-182927,25.0401
4370964,-182951,25.0401
4375964,-182975,25.0401
4380964,-182998,23.9968
4385964,-183022,25.0401
4390964,-183046,25.0401
4395964,-183070,25.0401
4400964,-183094,25.0401
4405964,-183118,25.0401
4410964,-183142,25.0401
4415964,-183166,25.0401
4420964,-183190,25.0401
4425964,-183213,23.9968
4430964,-183237,25.0401
4435964,-183261,25.0401
4440964,-183285,25.0401
4445964,-183309,25.0401
4450964,-183333,25.0401
4455964,-183357,25.0401
4460964,-183380,23.9968
4465964,-183404,25.0401
4470964,-183428,25.0401
4475964,-183452,25.0401
4480964,-183476,25.0401
4485964,-183500,25.0401
4490964,-183524,25.0401
4495964,-183548,25.0401
4500964,-183572,25.0401
4505964,-183595,23.9968
4510964,-183619,25.0401
4515964,-183643,25.0401
4520964,-183667,25.0401
4525964,-183690,23.9968
4530964,-183714,25.0401
4535964,-183738,25.0401
4540964,-183761,23.9968
4545964,-183785,25.0401
4550964,-183808,23.9968
4555964,-183832,25.0401
4560964,-183855,23.9968
4565964,-183878,23.9968
4570964,-183902,25.0401
4575964,-183926,25.0401
4580964,-183949,23.9968
4585964,-183973,25.0401
4590964,-183996,23.9968
4595964,-184020,25.0401
4600964,-184044,25.0401
4605964,-184067,23.9968
4610964,-184091,25.0401
4615964,-184114,23.9968
4620964,-184138,25.0401
4625964,-184162,25.0401
4630964,-184186,25.0401
4635964,-184209,23.9968
4640964,-184233,25.0401
4645964,-184257,25.0401
4650964,-184280,23.9968
4655964,-184304,25.0401
4660964,-184328,25.0401
4665964,-184352,25.0401
4670964,-184376,25.0401
4675964,-184399,23.9968
4680964,-184423,25.0401
4685964,-184447,25.0401
4690964,-184471,25.0401
4695964,-184495,25.0401
4700964,-184519,25.0401
4705964,-184543,25.0401
4710964,-184566,23.9968
4715964,-184590,25.0401
4720964,-184614,25.0401
4725964,-184638,25.0401
4730964,-184662,25.0401
4735964,-184686,25.0401
4740964,-184710,25.0401
4745964,-184734,25.0401
4750964,-184757,23.9968
4755964,-184781,25.0401
4760964,-184805,25.0401
4765964,-184829,25.0401
4770964,-184852,23.9968
4775964,-184876,25.0401
4780964,-184900,25.0401
4785964,-184924,25.0401
4790964,-184947,23.9968
4795964,-184971,25.0401
4800964,-184995,25.0401
4805964,-185019,25.0401
4810964,-185042,23.9968
4815964,-185066,25.0401
4820964,-185090,25.0401
4825964,-185114,25.0401
4830964,-185138,25.0401
4835964,-185161,23.9968
4840964,-185185,25.0401
4845964,-185209,25.0401
4850964,-185232,23.9968
4855964,-185256,25.0401
4860964,-185280,25.0401
4865964,-185304,25.0401
4870964,-185328,25.0401
4875964,-185352,25.0401
4880964,-185376,25.0401
4885964,-185400,25.0401
4890964,-185423,23.9968
4895964,-185447,25.0401
4900964,-185471,25.0401
4905964,-185495,25.0401
4910964,-185519,25.0401
4915964,-185543,25.0401
4920964,-185566,23.9968
4925964,-185590,25.0401
4930964,-185614,25.0401
4935964,-185638,25.0401
4940964,-185662,25.0401
4945964,-185686,25.0401
4950964,-185710,25.0401
4955964,-185734,25.0401
4960964,-185758,25.0401
4965964,-185781,23.9968
4970964,-185805,25.0401
4975964,-185829,25.0401
4980964,-185853,25.0401
4985964,-185877,25.0401
4990964,-185901,25.0401
4995964,-185925,25.0401
5000964,-185948,23.9968
5005964,-185972,25.0401
5010964,-185996,25.0401
5015964,-186020,25.0401
5020964,-186044,25.0401
5025964,-186068,25.0401
5030964,-186092,25.0401
5035964,-186115,23.9968
5040964,-186139,25.0401
5045964,-186163,25.0401
5050964,-186186,23.9968
5055964,-186210,25.0401
5060964,-186234,25.0401
5065964,-186258,25.0401
5070964,-186281,23.9968
5075964,-186305,25.0401
5080964,-186329,25.0401
5085964,-186353,25.0401
5090964,-186376,23.9968
5095964,-186400,25.0401
5100964,-186424,25.0401
5105964,-186448,25.0401
5110964,-186472,25.0401
5115964,-186496,25.0401
5120964,-186520,25.0401
5125964,-186543,23.9968
5130964,-186567,25.0401
5135964,-186591,25.0401
5140964,-186615,25.0401
5145964,-186639,25.0401
5150964,-186663,25.0401
5155964,-186686,23.9968
5160964,-186710,25.0401
5165964,-186734,25.0401
5170964,-186758,25.0401
5175964,-186782,25.0401
5180964,-186805,23.9968
5185964,-186829,25.0401
5190964,-186853,25.0401
5195964,-186876,23.9968
5200964,-186900,25.0401
5205964,-186924,25.0401
5210964,-186948,25.0401
5215964,-186972,25.0401
5220964,-186996,25.0401
5225964,-187020,25.0401
5230964,-187043,23.9968
5235964,-187067,25.0401
5240964,-187091,25.0401
5245964,-187115,25.0401
5250964,-187139,25.0401
5255964,-187162,23.9968
5260964,-187186,25.0401
5265964,-187210,25.0401
5270964,-187234,25.0401
5275964,-187257,23.9968
5280964,-187281,25.0401
5285964,-187305,25.0401
5290964,-187329,25.0401
5295964,-187352,23.9968
5300964,-187376,25.0401
5305964,-187400,25.0401
5310964,-187424,25.0401
5315964,-187448,25.0401
5320964,-187471,23.9968
5325964,-187495,25.0401
5330964,-187519,25.0401
5335964,-187542,23.9968
5340964,-187566,25.0401
5345964,-187590,25.0401
5350964,-187614,25.0401
5355964,-187638,25.0401
5360964,-187661,23.9968
5365964,-187685,25.0401
5370964,-187709,25.0401
5375964,-187733,25.0401
5380964,-187756,23.9968
5385964,-187780,25.0401
5390964,-187804,25.0401
5395964,-187828,25.0401
5400964,-187852,25.0401
5405964,-187876,25.0401
5410964,-187900,25.0401
5415964,-187924,25.0401
5420964,-187948,25.0401
5425964,-187972,25.0401
5430964,-187996,25.0401
5435964,-188020,25.0401
5440964,-188044,25.0401
