Time(us),Position(counts),Speed(rad/s)
1265387,-335012,20.8584
1270388,-335032,20.8626
1275390,-335052,20.8584
1280391,-335072,20.8626
1285393,-335092,20.8584
1290395,-335112,20.8584
1295396,-335132,20.8626
1300398,-335152,20.8584
1305399,-335172,20.8626
1310401,-335193,21.9013
1315403,-335213,20.8584
1320404,-335233,20.8626
1325406,-335253,20.8584
1330407,-335273,20.8626
1335409,-335293,20.8584
1340411,-335312,19.8155
1345412,-335332,20.8626
1350414,-335352,20.8584
1355415,-335372,20.8626
1360417,-335391,19.8155
1365418,-335411,20.8626
1370420,-335431,20.8584
1375422,-335451,20.8584
1380423,-335471,20.8626
1385425,-335490,19.8155
1390426,-335510,20.8626
1395428,-335530,20.8584
1400430,-335550,20.8584
1405431,-335570,20.8626
1410433,-335589,19.8155
1415434,-335609,20.8626
1420436,-335629,20.8584
1425438,-335648,19.8155
1430439,-335668,20.8626
1435441,-335688,20.8584
1440442,-335707,19.8194
1445444,-335727,20.8584
1450446,-335747,20.8584
1455447,-335767,20.8626
1460449,-335787,20.8584
1465450,-335807,20.8626
1470452,-335826,19.8155
1475454,-335846,20.8584
1480455,-335867,21.9057
1485457,-335887,20.8584
1490458,-335907,20.8626
1495460,-335927,20.8584
1500462,-335948,21.9013
1505463,-335968,20.8626
1510465,-335988,20.8584
1515466,-336008,20.8626
1520468,-336029,21.9013
1525470,-336049,20.8584
1530471,-336070,21.9057
1535473,-336090,20.8584
1540474,-336111,21.9057
1545476,-336131,20.8584
1550478,-336152,21.9013
1555479,-336172,20.8626
1560481,-336193,21.9013
1565482,-336214,21.9057
1570484,-336234,20.8584
1575485,-336255,21.9057
1580487,-336275,20.8584
1585489,-336296,21.9013
1590490,-336317,21.9057
1595492,-336338,21.9013
1600493,-336358,20.8626
1605495,-336379,21.9013
1610497,-336400,21.9013
1615498,-336420,20.8626
1620500,-336441,21.9013
1625501,-336462,21.9057
1630503,-336482,20.8584
1635505,-336503,21.9013
1640506,-336523,20.8626
1645508,-336543,20.8584
1650509,-336563,20.8626
1655511,-336583,20.8584
1660513,-336603,20.8584
1665514,-336623,20.8626
1670516,-336643,20.8584
1675517,-336662,19.8194
1680519,-336682,20.8584
1685521,-336702,20.8584
1690522,-336722,20.8626
1695524,-336742,20.8584
1700525,-336761,19.8194
1705527,-336780,19.8155
1710529,-336800,20.8584
1715530,-336820,20.8626
1720532,-336839,19.8155
1725533,-336859,20.8626
1730535,-336878,19.8155
1735537,-336898,20.8584
1740538,-336917,19.8194
1745540,-336937,20.8584
1750541,-336956,19.8194
1755543,-336976,20.8584
1760545,-336996,20.8584
1765546,-337016,20.8626
1770548,-337036,20.8584
1775549,-337056,20.8626
1780551,-337076,20.8584
1785552,-337096,20.8626
1790554,-337116,20.8584
1795556,-337136,20.8584
1800557,-337156,20.8626
1805559,-337176,20.8584
1810560,-337196,20.8626
1815562,-337217,21.9013
1820564,-337237,20.8584
1825565,-337258,21.9057
1830567,-337278,20.8584
1835568,-337299,21.9057
1840570,-337319,20.8584
1845572,-337340,21.9013
1850573,-337360,20.8626
1855575,-337381,21.9013
1860576,-337401,20.8626
1865578,-337422,21.9013
1870580,-337442,20.8584
1875581,-337463,21.9057
1880583,-337484,21.9013
1885584,-337504,20.8626
1890586,-337525,21.9013
1895588,-337546,21.9013
1900589,-337567,21.9057
1905591,-337588,21.9013
1910592,-337608,20.8626
1915594,-337629,21.9013
1920596,-337650,21.9013
1925597,-337670,20.8626
1930599,-337691,21.9013
1935600,-337712,21.9057
1940602,-337733,21.9013
1945604,-337753,20.8584
1950605,-337774,21.9057
1955607,-337794,20.8584
1960608,-337815,21.9057
1965610,-337835,20.8584
1970612,-337856,21.9013
1975613,-337876,20.8626
1980615,-337896,20.8584
1985616,-337916,20.8626
1990618,-337936,20.8584
1995619,-337956,20.8626
2000621,-337976,20.8584
2005623,-337996,20.8584
2010624,-338016,20.8626
2015626,-338035,19.8155
2020627,-338055,20.8626
2025629,-338075,20.8584
2030631,-338095,20.8584
2035632,-338115,20.8626
2040634,-338136,21.9013
2045635,-338156,20.8626
2050637,-338176,20.8584
2055639,-338196,20.8584
2060640,-338216,20.8626
2065642,-338236,20.8584
2070643,-338256,20.8626
2075645,-338277,21.9013
2080647,-338297,20.8584
2085648,-338317,20.8626
2090650,-338337,20.8584
2095651,-338358,21.9057
2100653,-338378,20.8584
2105655,-338398,20.8584
2110656,-338419,21.9057
2115658,-338439,20.8584
2120659,-338460,21.9057
2125661,-338480,20.8584
2130663,-338500,20.8584
2135664,-338521,21.9057
2140666,-338542,21.9013
2145667,-338562,20.8626
2150669,-338583,21.9013
2155671,-338604,21.9013
2160672,-338624,20.8626
2165674,-338645,21.9013
2170675,-338666,21.9057
2175677,-338686,20.8584
2180679,-338707,21.9013
2185680,-338728,21.9057
2190682,-338749,21.9013
2195683,-338769,20.8626
2200685,-338790,21.9013
2205686,-338811,21.9057
2210688,-338832,21.9013
2215690,-338852,20.8584
2220691,-338873,21.9057
2225693,-338894,21.9013
2230694,-338915,21.9057
2235696,-338936,21.9013
2240698,-338956,20.8584
2245699,-338977,21.9057
2250701,-338997,20.8584
2255702,-339018,21.9057
2260704,-339038,20.8584
2265706,-339059,21.9013
2270707,-339079,20.8626
2275709,-339100,21.9013
2280710,-339120,20.8626
2285712,-339140,20.8584
2290714,-339161,21.9013
2295715,-339181,20.8626
2300717,-339201,20.8584
2305718,-339222,21.9057
2310720,-339242,20.8584
2315722,-339262,20.8584
2320723,-339282,20.8626
2325725,-339303,21.9013
2330726,-339323,20.8626
2335728,-339343,20.8584
2340730,-339362,19.8155
2345731,-339382,20.8626
2350733,-339402,20.8584
2355734,-339422,20.8626
2360736,-339442,20.8584
2365738,-339462,20.8584
2370739,-339482,20.8626
2375741,-339502,20.8584
2380742,-339522,20.8626
2385744,-339542,20.8584
2390746,-339562,20.8584
2395747,-339582,20.8626
2400749,-339602,20.8584
2405750,-339622,20.8626
2410752,-339642,20.8584
2415753,-339662,20.8626
2420755,-339682,20.8584
2425757,-339702,20.8584
2430758,-339722,20.8626
2435760,-339742,20.8584
2440761,-339762,20.8626
2445763,-339782,20.8584
2450765,-339802,20.8584
2455766,-339822,20.8626
2460768,-339842,20.8584
2465769,-339862,20.8626
2470771,-339882,20.8584
2475773,-339902,20.8584
2480774,-339922,20.8626
2485776,-339942,20.8584
2490777,-339962,20.8626
2495779,-339982,20.8584
2500781,-340002,20.8584
2505782,-340022,20.8626
2510784,-340043,21.9013
2515785,-340063,20.8626
2520787,-340083,20.8584
2525789,-340103,20.8584
2530790,-340123,20.8626
2535792,-340143,20.8584
2540793,-340163,20.8626
2545795,-340182,19.8155
2550797,-340202,20.8584
2555798,-340222,20.8626
2560800,-340242,20.8584
2565801,-340262,20.8626
2570803,-340281,19.8155
2575805,-340301,20.8584
2580806,-340321,20.8626
2585808,-340341,20.8584
2590809,-340361,20.8626
2595811,-340381,20.8584
2600813,-340401,20.8584
2605814,-340421,20.8626
2610816,-340441,20.8584
2615817,-340461,20.8626
2620819,-340481,20.8584
2625820,-340501,20.8626
2630822,-340521,20.8584
2635824,-340541,20.8584
2640825,-340561,20.8626
2645827,-340581,20.8584
2650828,-340602,21.9057
2655830,-340622,20.8584
2660832,-340642,20.8584
2665833,-340663,21.9057
2670835,-340683,20.8584
2675836,-340704,21.9057
2680838,-340724,20.8584
2685840,-340744,20.8584
2690841,-340765,21.9057
2695843,-340785,20.8584
2700844,-340806,21.9057
2705846,-340827,21.9013
2710848,-340847,20.8584
2715849,-340868,21.9057
2720851,-340888,20.8584
2725852,-340909,21.9057
2730854,-340930,21.9013
2735856,-340951,21.9013
2740857,-340971,20.8626
2745859,-340992,21.9013
2750860,-341013,21.9057
2755862,-341033,20.8584
2760864,-341054,21.9013
2765865,-341074,20.8626
2770867,-341095,21.9013
2775868,-341115,20.8626
2780870,-341136,21.9013
2785872,-341156,20.8584
2790873,-341176,20.8626
2795875,-341197,21.9013
2800876,-341217,20.8626
2805878,-341238,21.9013
2810880,-341259,21.9013
2815881,-341279,20.8626
2820883,-341299,20.8584
2825884,-341320,21.9057
2830886,-341340,20.8584
2835887,-341360,20.8626
2840889,-341380,20.8584
2845891,-341401,21.9013
2850892,-341421,20.8626
2855894,-341442,21.9013
2860895,-341462,20.8626
2865897,-341482,20.8584
2870899,-341502,20.8584
2875900,-341523,21.9057
2880902,-341543,20.8584
2885903,-341563,20.8626
2890905,-341583,20.8584
2895907,-341603,20.8584
2900908,-341623,20.8626
2905910,-341643,20.8584
2910911,-341663,20.8626
2915913,-341683,20.8584
2920915,-341703,20.8584
2925916,-341723,20.8626
2930918,-341742,19.8155
2935919,-341762,20.8626
2940921,-341782,20.8584
2945923,-341802,20.8584
2950924,-341822,20.8626
2955926,-341843,21.9013
2960927,-341863,20.8626
2965929,-341883,20.8584
2970931,-341903,20.8584
2975932,-341924,21.9057
2980934,-341944,20.8584
2985935,-341964,20.8626
2990937,-341984,20.8584
2995939,-342005,21.9013
3000940,-342025,20.8626
3005942,-342046,21.9013
3010942,-342066,20.8667
3015942,-342087,21.9101
3020942,-342107,20.8667
3025942,-342128,21.9101
3030942,-342148,20.8667
3035942,-342169,21.9101
3040942,-342190,21.9101
3045942,-342210,20.8667
3050942,-342231,21.9101
3055942,-342252,21.9101
3060942,-342273,21.9101
3065942,-342294,21.9101
3070942,-342314,20.8667
3075942,-342335,21.9101
3080942,-342356,21.9101
3085942,-342377,21.9101
3090942,-342398,21.9101
3095942,-342418,20.8667
3100942,-342439,21.9101
3105942,-342460,21.9101
3110942,-342480,20.8667
3115942,-342500,20.8667
3120942,-342520,20.8667
3125942,-342540,20.8667
3130942,-342560,20.8667
3135942,-342580,20.8667
3140942,-342600,20.8667
3145942,-342621,21.9101
3150942,-342641,20.8667
3155942,-342661,20.8667
3160942,-342681,20.8667
3165942,-342701,20.8667
3170942,-342721,20.8667
3175942,-342741,20.8667
3180942,-342761,20.8667
3185942,-342781,20.8667
3190942,-342801,20.8667
3195942,-342820,19.8234
3200942,-342840,20.8667
3205942,-342861,21.9101
3210942,-342881,20.8667
3215942,-342901,20.8667
3220942,-342921,20.8667
3225942,-342941,20.8667
3230942,-342962,21.9101
3235942,-342982,20.8667
3240942,-343002,20.8667
3245942,-343022,20.8667
3250942,-343043,21.9101
3255942,-343063,20.8667
3260942,-343084,21.9101
3265942,-343104,20.8667
3270942,-343124,20.8667
3275942,-343145,21.9101
3280942,-343166,21.9101
3285942,-343186,20.8667
3290942,-343207,21.9101
3295942,-343228,21.9101
3300942,-343248,20.8667
3305942,-343269,21.9101
3310942,-343290,21.9101
3315942,-343310,20.8667
3320942,-343331,21.9101
3325942,-343352,21.9101
3330942,-343372,20.8667
3335942,-343393,21.9101
3340942,-343414,21.9101
3345942,-343435,21.9101
3350942,-343456,21.9101
3355942,-343477,21.9101
3360942,-343498,21.9101
3365942,-343518,20.8667
3370942,-343540,22.9534
3375942,-343560,20.8667
3380942,-343581,21.9101
3385942,-343602,21.9101
3390942,-343623,21.9101
3395942,-343644,21.9101
3400942,-343665,21.9101
3405942,-343686,21.9101
3410942,-343707,21.9101
3415942,-343728,21.9101
3420942,-343749,21.9101
3425942,-343769,20.8667
3430942,-343790,21.9101
3435942,-343810,20.8667
3440942,-343831,21.9101
3445942,-343851,20.8667
3450942,-343871,20.8667
3455942,-343891,20.8667
3460942,-343911,20.8667
3465942,-343931,20.8667
3470942,-343950,19.8234
3475942,-343970,20.8667
3480942,-343990,20.8667
3485942,-344010,20.8667
3490942,-344030,20.8667
3495942,-344050,20.8667
3500942,-344070,20.8667
3505942,-344090,20.8667
3510942,-344110,20.8667
3515942,-344130,20.8667
3520942,-344150,20.8667
3525942,-344169,19.8234
3530942,-344189,20.8667
3535942,-344209,20.8667
3540942,-344229,20.8667
3545942,-344249,20.8667
3550942,-344269,20.8667
3555942,-344289,20.8667
3560942,-344310,21.9101
3565942,-344330,20.8667
3570942,-344350,20.8667
3575942,-344370,20.8667
3580942,-344390,20.8667
3585942,-344411,21.9101
3590942,-344431,20.8667
3595942,-344452,21.9101
3600942,-344472,20.8667
3605942,-344492,20.8667
3610942,-344513,21.9101
3615942,-344534,21.9101
3620942,-344554,20.8667
3625942,-344575,21.9101
3630942,-344596,21.9101
3635942,-344616,20.8667
3640942,-344637,21.9101
3645942,-344657,20.8667
3650942,-344678,21.9101
3655942,-344699,21.9101
3660942,-344720,21.9101
3665942,-344740,20.8667
3670942,-344761,21.9101
3675942,-344782,21.9101
3680942,-344802,20.8667
3685942,-344823,21.9101
3690942,-344844,21.9101
3695942,-344865,21.9101
3700942,-344886,21.9101
3705942,-344907,21.9101
3710942,-344928,21.9101
3715942,-344948,20.8667
3720942,-344969,21.9101
3725942,-344990,21.9101
3730942,-345010,20.8667
3735942,-345031,21.9101
3740942,-345052,21.9101
3745942,-345072,20.8667
3750942,-345093,21.9101
3755942,-345113,20.8667
3760942,-345134,21.9101
3765942,-345154,20.8667
3770942,-345174,20.8667
3775942,-345194,20.8667
3780942,-345214,20.8667
3785942,-345234,20.8667
3790942,-345255,21.9101
3795942,-345275,20.8667
3800942,-345295,20.8667
3805942,-345315,20.8667
3810942,-345335,20.8667
3815942,-345355,20.8667
3820942,-345375,20.8667
3825942,-345395,20.8667
3830942,-345415,20.8667
3835942,-345435,20.8667
3840942,-345455,20.8667
3845942,-345475,20.8667
3850942,-345495,20.8667
3855942,-345515,20.8667
3860942,-345535,20.8667
3865942,-345555,20.8667
3870942,-345575,20.8667
3875942,-345595,20.8667
3880942,-345615,20.8667
3885942,-345635,20.8667
3890942,-345655,20.8667
3895942,-345675,20.8667
3900942,-345695,20.8667
3905942,-345715,20.8667
3910942,-345735,20.8667
3915942,-345755,20.8667
3920942,-345775,20.8667
3925942,-345795,20.8667
3930942,-345815,20.8667
3935942,-345835,20.8667
3940942,-345855,20.8667
3945942,-345875,20.8667
3950942,-345895,20.8667
3955942,-345915,20.8667
3960942,-345935,20.8667
3965942,-345955,20.8667
3970942,-345975,20.8667
3975942,-345995,20.8667
3980942,-346015,20.8667
3985942,-346035,20.8667
3990942,-346055,20.8667
3995942,-346075,20.8667
4000942,-346095,20.8667
4005942,-346115,20.8667
4010942,-346135,20.8667
4015942,-346155,20.8667
4020942,-346175,20.8667
4025942,-346194,19.8234
4030942,-346214,20.8667
4035942,-346234,20.8667
4040942,-346254,20.8667
4045942,-346274,20.8667
4050942,-346294,20.8667
4055942,-346314,20.8667
4060942,-346335,21.9101
4065942,-346355,20.8667
4070942,-346375,20.8667
4075942,-346395,20.8667
4080942,-346415,20.8667
4085942,-346435,20.8667
4090942,-346455,20.8667
4095942,-346475,20.8667
4100942,-346495,20.8667
4105942,-346515,20.8667
4110942,-346535,20.8667
4115942,-346555,20.8667
4120942,-346575,20.8667
4125942,-346595,20.8667
4130942,-346615,20.8667
4135942,-346635,20.8667
4140942,-346655,20.8667
4145942,-346675,20.8667
4150942,-346695,20.8667
4155942,-346715,20.8667
4160942,-346735,20.8667
4165942,-346756,21.9101
4170942,-346775,19.8234
4175942,-346795,20.8667
4180942,-346815,20.8667
4185942,-346835,20.8667
4190942,-346855,20.8667
4195942,-346875,20.8667
4200942,-346894,19.8234
4205942,-346914,20.8667
4210942,-346934,20.8667
4215942,-346954,20.8667
4220942,-346975,21.9101
4225942,-346995,20.8667
4230942,-347015,20.8667
4235942,-347035,20.8667
4240942,-347056,21.9101
4245942,-347076,20.8667
4250942,-347096,20.8667
4255942,-347116,20.8667
4260942,-347136,20.8667
4265942,-347156,20.8667
4270942,-347176,20.8667
4275942,-347196,20.8667
4280942,-347217,21.9101
4285942,-347237,20.8667
4290942,-347258,21.9101
4295942,-347278,20.8667
4300942,-347299,21.9101
4305942,-347319,20.8667
4310942,-347340,21.9101
4315942,-347360,20.8667
4320942,-347380,20.8667
4325942,-347401,21.9101
4330942,-347421,20.8667
4335942,-347442,21.9101
4340942,-347462,20.8667
4345942,-347483,21.9101
4350942,-347503,20.8667
4355942,-347524,21.9101
4360942,-347544,20.8667
4365942,-347564,20.8667
4370942,-347584,20.8667
4375942,-347604,20.8667
4380942,-347624,20.8667
4385942,-347644,20.8667
4390942,-347664,20.8667
4395942,-347684,20.8667
4400942,-347704,20.8667
4405942,-347725,21.9101
4410942,-347745,20.8667
4415942,-347765,20.8667
4420942,-347786,21.9101
4425942,-347806,20.8667
4430942,-347826,20.8667
4435942,-347847,21.9101
4440942,-347868,21.9101
4445942,-347888,20.8667
4450942,-347908,20.8667
4455942,-347929,21.9101
4460942,-347950,21.9101
4465942,-347970,20.8667
4470942,-347991,21.9101
4475942,-348012,21.9101
4480942,-348032,20.8667
4485942,-348053,21.9101
4490942,-348074,21.9101
4495942,-348095,21.9101
4500942,-348116,21.9101
4505942,-348136,20.8667
4510942,-348157,21.9101
4515942,-348178,21.9101
4520942,-348199,21.9101
4525942,-348220,21.9101
4530942,-348241,21.9101
4535942,-348262,21.9101
4540942,-348282,20.8667
4545942,-348303,21.9101
4550942,-348324,21.9101
4555942,-348344,20.8667
4560942,-348365,21.9101
4565942,-348386,21.9101
4570942,-348406,20.8667
4575942,-348426,20.8667
4580942,-348447,21.9101
4585942,-348468,21.9101
4590942,-348488,20.8667
4595942,-348509,21.9101
4600942,-348530,21.9101
4605942,-348550,20.8667
4610942,-348571,21.9101
4615942,-348591,20.8667
4620942,-348612,21.9101
4625942,-348632,20.8667
4630942,-348652,20.8667
4635942,-348672,20.8667
4640942,-348693,21.9101
4645942,-348713,20.8667
4650942,-348733,20.8667
4655942,-348753,20.8667
4660942,-348774,21.9101
4665942,-348794,20.8667
4670942,-348814,20.8667
4675942,-348834,20.8667
4680942,-348855,21.9101
4685942,-348875,20.8667
4690942,-348895,20.8667
4695942,-348916,21.9101
4700942,-348936,20.8667
4705942,-348956,20.8667
4710942,-348976,20.8667
4715942,-348997,21.9101
4720942,-349017,20.8667
4725942,-349037,20.8667
4730942,-349058,21.9101
4735942,-349078,20.8667
4740942,-349099,21.9101
4745942,-349120,21.9101
4750942,-349140,20.8667
4755942,-349161,21.9101
4760942,-349181,20.8667
4765942,-349202,21.9101
4770942,-349223,21.9101
4775942,-349244,21.9101
4780942,-349264,20.8667
4785942,-349285,21.9101
4790942,-349306,21.9101
4795942,-349327,21.9101
4800942,-349348,21.9101
4805942,-349369,21.9101
4810942,-349390,21.9101
4815942,-349410,20.8667
4820942,-349431,21.9101
4825942,-349452,21.9101
4830942,-349473,21.9101
4835942,-349494,21.9101
4840942,-349515,21.9101
4845942,-349536,21.9101
4850942,-349557,21.9101
4855942,-349578,21.9101
4860942,-349600,22.9534
4865942,-349621,21.9101
4870942,-349642,21.9101
4875942,-349663,21.9101
4880942,-349684,21.9101
4885942,-349705,21.9101
4890942,-349726,21.9101
4895942,-349747,21.9101
4900942,-349768,21.9101
4905942,-349789,21.9101
4910942,-349810,21.9101
4915942,-349830,20.8667
4920942,-349851,21.9101
4925942,-349872,21.9101
4930942,-349892,20.8667
4935942,-349912,20.8667
4940942,-349932,20.8667
4945942,-349952,20.8667
4950942,-349972,20.8667
4955942,-349993,21.9101
4960942,-350013,20.8667
4965942,-350033,20.8667
4970942,-350053,20.8667
4975942,-350074,21.9101
4980942,-350094,20.8667
4985942,-350114,20.8667
4990942,-350134,20.8667
4995942,-350154,20.8667
5000942,-350174,20.8667
5005942,-350195,21.9101
5010942,-350215,20.8667
5015942,-350235,20.8667
5020942,-350255,20.8667
5025942,-350276,21.9101
5030942,-350296,20.8667
5035942,-350316,20.8667
5040942,-350336,20.8667
5045942,-350356,20.8667
5050942,-350376,20.8667
5055942,-350397,21.9101
5060942,-350417,20.8667
5065942,-350438,21.9101
5070942,-350458,20.8667
5075942,-350479,21.9101
5080942,-350500,21.9101
5085942,-350520,20.8667
5090942,-350541,21.9101
5095942,-350561,20.8667
5100942,-350582,21.9101
5105942,-350603,21.9101
5110942,-350624,21.9101
5115942,-350645,21.9101
5120942,-350666,21.9101
5125942,-350686,20.8667
5130942,-350707,21.9101
5135942,-350728,21.9101
5140942,-350749,21.9101
5145942,-350770,21.9101
5150942,-350791,21.9101
5155942,-350812,21.9101
5160942,-350833,21.9101
5165942,-350854,21.9101
5170942,-350875,21.9101
5175942,-350896,21.9101
5180942,-350917,21.9101
5185942,-350938,21.9101
5190942,-350960,22.9534
5195942,-350980,20.8667
5200942,-351001,21.9101
5205942,-351022,21.9101
5210942,-351043,21.9101
5215942,-351064,21.9101
5220942,-351085,21.9101
5225942,-351105,20.8667
5230942,-351126,21.9101
5235942,-351147,21.9101
5240942,-351168,21.9101
5245942,-351188,20.8667
5250942,-351209,21.9101
5255942,-351229,20.8667
5260942,-351250,21.9101
5265942,-351271,21.9101
5270942,-351291,20.8667
5275942,-351312,21.9101
5280942,-351332,20.8667
5285942,-351352,20.8667
5290942,-351373,21.9101
5295942,-351394,21.9101
5300942,-351414,20.8667
5305942,-351435,21.9101
5310942,-351455,20.8667
5315942,-351476,21.9101
5320942,-351496,20.8667
5325942,-351517,21.9101
5330942,-351538,21.9101
5335942,-351559,21.9101
5340942,-351579,20.8667
5345942,-351600,21.9101
5350942,-351621,21.9101
5355942,-351642,21.9101
5360942,-351662,20.8667
5365942,-351683,21.9101
5370942,-351704,21.9101
5375942,-351725,21.9101
5380942,-351746,21.9101
5385942,-351767,21.9101
5390942,-351788,21.9101
5395942,-351808,20.8667
5400942,-351829,21.9101
5405942,-351850,21.9101
5410942,-351871,21.9101
5415942,-351892,21.9101
5420942,-351913,21.9101
5425942,-351934,21.9101
5430942,-351955,21.9101
5435942,-351976,21.9101
5440942,-351997,21.9101
