Time(us),Position(counts),Speed(rad/s)
855262,-246641,21.9057
860264,-246662,21.9013
865265,-246683,21.9057
870267,-246704,21.9013
875269,-246725,21.9013
880270,-246746,21.9057
885272,-246767,21.9013
890273,-246788,21.9057
895275,-246809,21.9013
900277,-246830,21.9013
905278,-246852,22.9488
910280,-246873,21.9013
915281,-246894,21.9057
920283,-246916,22.9442
925284,-246937,21.9057
930286,-246958,21.9013
935288,-246980,22.9442
940289,-247001,21.9057
945291,-247023,22.9442
950292,-247044,21.9057
955294,-247066,22.9442
960296,-247087,21.9013
965297,-247109,22.9488
970299,-247131,22.9442
975300,-247152,21.9057
980302,-247174,22.9442
985304,-247196,22.9442
990305,-247217,21.9057
995307,-247239,22.9442
1000308,-247261,22.9488
1005310,-247282,21.9013
1010312,-247304,22.9442
1015313,-247326,22.9488
1020315,-247348,22.9442
1025316,-247369,21.9057
1030318,-247391,22.9442
1035320,-247412,21.9013
1040321,-247434,22.9488
1045323,-247456,22.9442
1050324,-247477,21.9057
1055326,-247498,21.9013
1060328,-247520,22.9442
1065329,-247542,22.9488
1070331,-247563,21.9013
1075332,-247584,21.9057
1080334,-247606,22.9442
1085336,-247627,21.9013
1090337,-247648,21.9057
1095339,-247669,21.9013
1100340,-247690,21.9057
1105342,-247711,21.9013
1110344,-247732,21.9013
1115345,-247753,21.9057
1120347,-247774,21.9013
1125348,-247795,21.9057
1130350,-247816,21.9013
1135351,-247837,21.9057
1140353,-247858,21.9013
1145355,-247879,21.9013
1150356,-247900,21.9057
1155358,-247922,22.9442
1160359,-247943,21.9057
1165361,-247964,21.9013
1170363,-247985,21.9013
1175364,-248006,21.9057
1180366,-248027,21.9013
1185367,-248049,22.9488
1190369,-248070,21.9013
1195371,-248091,21.9013
1200372,-248112,21.9057
1205374,-248134,22.9442
1210375,-248155,21.9057
1215377,-248177,22.9442
1220379,-248198,21.9013
1225380,-248220,22.9488
1230382,-248241,21.9013
1235383,-248263,22.9488
1240385,-248284,21.9013
1245387,-248306,22.9442
1250388,-248328,22.9488
1255390,-248349,21.9013
1260391,-248371,22.9488
1265393,-248392,21.9013
1270395,-248414,22.9442
1275396,-248436,22.9488
1280398,-248458,22.9442
1285399,-248479,21.9057
1290401,-248501,22.9442
1295403,-248523,22.9442
1300404,-248544,21.9057
1305406,-248566,22.9442
1310407,-248588,22.9488
1315409,-248610,22.9442
1320411,-248631,21.9013
1325412,-248653,22.9488
1330414,-248674,21.9013
1335415,-248696,22.9488
1340417,-248717,21.9013
1345418,-248739,22.9488
1350420,-248760,21.9013
1355422,-248782,22.9442
1360423,-248803,21.9057
1365425,-248825,22.9442
1370426,-248846,21.9057
1375428,-248868,22.9442
1380430,-248889,21.9013
1385431,-248910,21.9057
1390433,-248932,22.9442
1395434,-248953,21.9057
1400436,-248974,21.9013
1405438,-248996,22.9442
1410439,-249017,21.9057
1415441,-249038,21.9013
1420442,-249059,21.9057
1425444,-249080,21.9013
1430446,-249102,22.9442
1435447,-249123,21.9057
1440449,-249144,21.9013
1445450,-249166,22.9488
1450452,-249187,21.9013
1455454,-249208,21.9013
1460455,-249230,22.9488
1465457,-249251,21.9013
1470458,-249273,22.9488
1475460,-249294,21.9013
1480462,-249316,22.9442
1485463,-249337,21.9057
1490465,-249359,22.9442
1495466,-249380,21.9057
1500468,-249402,22.9442
1505470,-249424,22.9442
1510471,-249445,21.9057
1515473,-249467,22.9442
1520474,-249489,22.9488
1525476,-249510,21.9013
1530478,-249532,22.9442
1535479,-249554,22.9488
1540481,-249575,21.9013
1545482,-249597,22.9488
1550484,-249619,22.9442
1555485,-249640,21.9057
1560487,-249662,22.9442
1565489,-249684,22.9442
1570490,-249706,22.9488
1575492,-249728,22.9442
1580493,-249749,21.9057
1585495,-249771,22.9442
1590497,-249793,22.9442
1595498,-249815,22.9488
1600500,-249836,21.9013
1605501,-249858,22.9488
1610503,-249880,22.9442
1615505,-249902,22.9442
1620506,-249923,21.9057
1625508,-249945,22.9442
1630509,-249966,21.9057
1635511,-249988,22.9442
1640513,-250010,22.9442
1645514,-250031,21.9057
1650516,-250052,21.9013
1655517,-250074,22.9488
1660519,-250096,22.9442
1665521,-250117,21.9013
1670522,-250138,21.9057
1675524,-250160,22.9442
1680525,-250181,21.9057
1685527,-250203,22.9442
1690529,-250224,21.9013
1695530,-250246,22.9488
1700532,-250267,21.9013
1705533,-250289,22.9488
1710535,-250310,21.9013
1715537,-250332,22.9442
1720538,-250353,21.9057
1725540,-250375,22.9442
1730541,-250397,22.9488
1735543,-250418,21.9013
1740545,-250440,22.9442
1745546,-250462,22.9488
1750548,-250484,22.9442
1755549,-250505,21.9057
1760551,-250527,22.9442
1765552,-250549,22.9488
1770554,-250571,22.9442
1775556,-250592,21.9013
1780557,-250614,22.9488
1785559,-250636,22.9442
1790560,-250657,21.9057
1795562,-250678,21.9013
1800564,-250700,22.9442
1805565,-250721,21.9057
1810567,-250743,22.9442
1815568,-250764,21.9057
1820570,-250786,22.9442
1825572,-250807,21.9013
1830573,-250829,22.9488
1835575,-250850,21.9013
1840576,-250872,22.9488
1845578,-250893,21.9013
1850580,-250914,21.9013
1855581,-250936,22.9488
1860583,-250957,21.9013
1865584,-250979,22.9488
1870586,-251000,21.9013
1875588,-251021,21.9013
1880589,-251043,22.9488
1885591,-251064,21.9013
1890592,-251085,21.9057
1895594,-251107,22.9442
1900596,-251128,21.9013
1905597,-251150,22.9488
1910599,-251171,21.9013
1915600,-251192,21.9057
1920602,-251213,21.9013
1925604,-251234,21.9013
1930605,-251256,22.9488
1935607,-251277,21.9013
1940608,-251298,21.9057
1945610,-251319,21.9013
1950612,-251341,22.9442
1955613,-251362,21.9057
1960615,-251383,21.9013
1965616,-251404,21.9057
1970618,-251426,22.9442
1975619,-251447,21.9057
1980621,-251468,21.9013
1985623,-251490,22.9442
1990624,-251511,21.9057
1995626,-251532,21.9013
2000627,-251554,22.9488
2005629,-251576,22.9442
2010631,-251597,21.9013
2015632,-251619,22.9488
2020634,-251640,21.9013
2025635,-251662,22.9488
2030637,-251683,21.9013
2035639,-251705,22.9442
2040640,-251727,22.9488
2045642,-251748,21.9013
2050643,-251770,22.9488
2055645,-251792,22.9442
2060647,-251814,22.9442
2065648,-251836,22.9488
2070650,-251857,21.9013
2075651,-251879,22.9488
2080653,-251901,22.9442
2085655,-251923,22.9442
2090656,-251945,22.9488
2095658,-251967,22.9442
2100659,-251988,21.9057
2105661,-252010,22.9442
2110663,-252032,22.9442
2115664,-252054,22.9488
2120666,-252076,22.9442
2125667,-252098,22.9488
2130669,-252119,21.9013
2135671,-252141,22.9442
2140672,-252162,21.9057
2145674,-252184,22.9442
2150675,-252205,21.9057
2155677,-252226,21.9013
2160679,-252247,21.9013
2165680,-252268,21.9057
2170682,-252289,21.9013
2175683,-252310,21.9057
2180685,-252331,21.9013
2185686,-252352,21.9057
2190688,-252373,21.9013
2195690,-252394,21.9013
2200691,-252415,21.9057
2205693,-252436,21.9013
2210694,-252456,20.8626
2215696,-252477,21.9013
2220698,-252498,21.9013
2225699,-252519,21.9057
2230701,-252540,21.9013
2235702,-252560,20.8626
2240704,-252581,21.9013
2245706,-252602,21.9013
2250707,-252623,21.9057
2255709,-252644,21.9013
2260710,-252665,21.9057
2265712,-252686,21.9013
2270714,-252707,21.9013
2275715,-252728,21.9057
2280717,-252749,21.9013
2285718,-252770,21.9057
2290720,-252792,22.9442
2295722,-252813,21.9013
2300723,-252834,21.9057
2305725,-252856,22.9442
2310726,-252877,21.9057
2315728,-252899,22.9442
2320730,-252920,21.9013
2325731,-252942,22.9488
2330733,-252963,21.9013
2335734,-252984,21.9057
2340736,-253006,22.9442
2345738,-253027,21.9013
2350739,-253049,22.9488
2355741,-253070,21.9013
2360742,-253092,22.9488
2365744,-253113,21.9013
2370746,-253135,22.9442
2375747,-253156,21.9057
2380749,-253178,22.9442
2385750,-253199,21.9057
2390752,-253221,22.9442
2395753,-253243,22.9488
2400755,-253264,21.9013
2405757,-253286,22.9442
2410758,-253308,22.9488
2415760,-253329,21.9013
2420761,-253351,22.9488
2425763,-253373,22.9442
2430765,-253394,21.9013
2435766,-253416,22.9488
2440768,-253438,22.9442
2445769,-253459,21.9057
2450771,-253481,22.9442
2455773,-253502,21.9013
2460774,-253524,22.9488
2465776,-253545,21.9013
2470777,-253566,21.9057
2475779,-253587,21.9013
2480781,-253608,21.9013
2485782,-253629,21.9057
2490784,-253650,21.9013
2495785,-253671,21.9057
2500787,-253692,21.9013
2505789,-253713,21.9013
2510790,-253734,21.9057
2515792,-253754,20.8584
2520793,-253775,21.9057
2525795,-253796,21.9013
2530797,-253817,21.9013
2535798,-253838,21.9057
2540800,-253859,21.9013
2545801,-253880,21.9057
2550803,-253901,21.9013
2555805,-253922,21.9013
2560806,-253943,21.9057
2565808,-253964,21.9013
2570809,-253986,22.9488
2575811,-254007,21.9013
2580813,-254028,21.9013
2585814,-254049,21.9057
2590816,-254071,22.9442
2595817,-254092,21.9057
2600819,-254114,22.9442
2605820,-254135,21.9057
2610822,-254157,22.9442
2615824,-254178,21.9013
2620825,-254200,22.9488
2625827,-254221,21.9013
2630828,-254243,22.9488
2635830,-254265,22.9442
2640832,-254286,21.9013
2645833,-254308,22.9488
2650835,-254330,22.9442
2655836,-254352,22.9488
2660838,-254373,21.9013
2665840,-254395,22.9442
2670841,-254417,22.9488
2675843,-254439,22.9442
2680844,-254460,21.9057
2685846,-254482,22.9442
2690848,-254504,22.9442
2695849,-254526,22.9488
2700851,-254548,22.9442
2705852,-254570,22.9488
2710854,-254592,22.9442
2715856,-254614,22.9442
2720857,-254636,22.9488
2725859,-254657,21.9013
2730860,-254679,22.9488
2735862,-254701,22.9442
2740864,-254722,21.9013
2745865,-254744,22.9488
2750867,-254766,22.9442
2755868,-254787,21.9057
2760870,-254809,22.9442
2765872,-254830,21.9013
2770873,-254852,22.9488
2775875,-254873,21.9013
2780876,-254894,21.9057
2785878,-254915,21.9013
2790880,-254936,21.9013
2795881,-254957,21.9057
2800883,-254978,21.9013
2805884,-254999,21.9057
2810886,-255020,21.9013
2815887,-255042,22.9488
2820889,-255063,21.9013
2825891,-255084,21.9013
2830892,-255106,22.9488
2835894,-255127,21.9013
2840895,-255148,21.9057
2845897,-255169,21.9013
2850899,-255191,22.9442
2855900,-255212,21.9057
2860902,-255233,21.9013
2865903,-255255,22.9488
2870905,-255276,21.9013
2875907,-255298,22.9442
2880908,-255319,21.9057
2885910,-255340,21.9013
2890911,-255362,22.9488
2895913,-255384,22.9442
2900915,-255405,21.9013
2905916,-255427,22.9488
2910918,-255449,22.9442
2915919,-255470,21.9057
2920921,-255492,22.9442
2925923,-255514,22.9442
2930924,-255536,22.9488
2935926,-255557,21.9013
2940927,-255579,22.9488
2945929,-255601,22.9442
2950931,-255623,22.9442
2955932,-255645,22.9488
2960934,-255667,22.9442
2965935,-255689,22.9488
2970937,-255711,22.9442
2975939,-255733,22.9442
2980940,-255755,22.9488
2985942,-255777,22.9442
2990942,-255799,22.9534
2995942,-255820,21.9101
3000942,-255842,22.9534
3005942,-255864,22.9534
3010942,-255886,22.9534
3015942,-255908,22.9534
3020942,-255930,22.9534
3025942,-255951,21.9101
3030942,-255973,22.9534
3035942,-255995,22.9534
3040942,-256016,21.9101
3045942,-256038,22.9534
3050942,-256060,22.9534
3055942,-256081,21.9101
3060942,-256103,22.9534
3065942,-256124,21.9101
3070942,-256146,22.9534
3075942,-256168,22.9534
3080942,-256189,21.9101
3085942,-256210,21.9101
3090942,-256232,22.9534
3095942,-256253,21.9101
3100942,-256275,22.9534
3105942,-256296,21.9101
3110942,-256318,22.9534
3115942,-256339,21.9101
3120942,-256360,21.9101
3125942,-256382,22.9534
3130942,-256403,21.9101
3135942,-256425,22.9534
3140942,-256446,21.9101
3145942,-256468,22.9534
3150942,-256490,22.9534
3155942,-256511,21.9101
3160942,-256533,22.9534
3165942,-256554,21.9101
3170942,-256576,22.9534
3175942,-256598,22.9534
3180942,-256619,21.9101
3185942,-256641,22.9534
3190942,-256663,22.9534
3195942,-256684,21.9101
3200942,-256706,22.9534
3205942,-256728,22.9534
3210942,-256750,22.9534
3215942,-256772,22.9534
3220942,-256794,22.9534
3225942,-256816,22.9534
3230942,-256837,21.9101
3235942,-256859,22.9534
3240942,-256881,22.9534
3245942,-256903,22.9534
3250942,-256925,22.9534
3255942,-256947,22.9534
3260942,-256969,22.9534
3265942,-256991,22.9534
3270942,-257013,22.9534
3275942,-257035,22.9534
3280942,-257057,22.9534
3285942,-257079,22.9534
3290942,-257100,21.9101
3295942,-257122,22.9534
3300942,-257144,22.9534
3305942,-257166,22.9534
3310942,-257187,21.9101
3315942,-257209,22.9534
3320942,-257230,21.9101
3325942,-257252,22.9534
3330942,-257273,21.9101
3335942,-257295,22.9534
3340942,-257316,21.9101
3345942,-257338,22.9534
3350942,-257359,21.9101
3355942,-257381,22.9534
3360942,-257402,21.9101
3365942,-257424,22.9534
3370942,-257445,21.9101
3375942,-257467,22.9534
3380942,-257488,21.9101
3385942,-257510,22.9534
3390942,-257531,21.9101
3395942,-257553,22.9534
3400942,-257574,21.9101
3405942,-257596,22.9534
3410942,-257618,22.9534
3415942,-257639,21.9101
3420942,-257661,22.9534
3425942,-257683,22.9534
3430942,-257704,21.9101
3435942,-257726,22.9534
3440942,-257748,22.9534
3445942,-257770,22.9534
3450942,-257792,22.9534
3455942,-257813,21.9101
3460942,-257835,22.9534
3465942,-257857,22.9534
3470942,-257878,21.9101
3475942,-257900,22.9534
3480942,-257922,22.9534
3485942,-257943,21.9101
3490942,-257965,22.9534
3495942,-257986,21.9101
3500942,-258008,22.9534
3505942,-258030,22.9534
3510942,-258052,22.9534
3515942,-258073,21.9101
3520942,-258095,22.9534
3525942,-258116,21.9101
3530942,-258138,22.9534
3535942,-258160,22.9534
3540942,-258181,21.9101
3545942,-258203,22.9534
3550942,-258225,22.9534
3555942,-258246,21.9101
3560942,-258268,22.9534
3565942,-258289,21.9101
3570942,-258311,22.9534
3575942,-258332,21.9101
3580942,-258354,22.9534
3585942,-258375,21.9101
3590942,-258397,22.9534
3595942,-258418,21.9101
3600942,-258440,22.9534
3605942,-258461,21.9101
3610942,-258483,22.9534
3615942,-258504,21.9101
3620942,-258525,21.9101
3625942,-258547,22.9534
3630942,-258568,21.9101
3635942,-258590,22.9534
3640942,-258611,21.9101
3645942,-258632,21.9101
3650942,-258654,22.9534
3655942,-258675,21.9101
3660942,-258697,22.9534
3665942,-258718,21.9101
3670942,-258740,22.9534
3675942,-258762,22.9534
3680942,-258783,21.9101
3685942,-258805,22.9534
3690942,-258826,21.9101
3695942,-258848,22.9534
3700942,-258870,22.9534
3705942,-258892,22.9534
3710942,-258914,22.9534
3715942,-258936,22.9534
3720942,-258957,21.9101
3725942,-258979,22.9534
3730942,-259001,22.9534
3735942,-259023,22.9534
3740942,-259045,22.9534
3745942,-259067,22.9534
3750942,-259089,22.9534
3755942,-259111,22.9534
3760942,-259133,22.9534
3765942,-259155,22.9534
3770942,-259177,22.9534
3775942,-259199,22.9534
3780942,-259221,22.9534
3785942,-259243,22.9534
3790942,-259265,22.9534
3795942,-259287,22.9534
3800942,-259309,22.9534
3805942,-259331,22.9534
3810942,-259352,21.9101
3815942,-259374,22.9534
3820942,-259396,22.9534
3825942,-259417,21.9101
3830942,-259438,21.9101
3835942,-259460,22.9534
3840942,-259481,21.9101
3845942,-259502,21.9101
3850942,-259523,21.9101
3855942,-259544,21.9101
3860942,-259565,21.9101
3865942,-259586,21.9101
3870942,-259608,22.9534
3875942,-259628,20.8667
3880942,-259649,21.9101
3885942,-259670,21.9101
3890942,-259691,21.9101
3895942,-259712,21.9101
3900942,-259733,21.9101
3905942,-259754,21.9101
3910942,-259775,21.9101
3915942,-259796,21.9101
3920942,-259817,21.9101
3925942,-259838,21.9101
3930942,-259859,21.9101
3935942,-259880,21.9101
3940942,-259901,21.9101
3945942,-259923,22.9534
3950942,-259944,21.9101
3955942,-259965,21.9101
3960942,-259987,22.9534
3965942,-260008,21.9101
3970942,-260030,22.9534
3975942,-260051,21.9101
3980942,-260072,21.9101
3985942,-260094,22.9534
3990942,-260116,22.9534
3995942,-260137,21.9101
4000942,-260159,22.9534
4005942,-260181,22.9534
4010942,-260202,21.9101
4015942,-260224,22.9534
4020942,-260246,22.9534
4025942,-260268,22.9534
4030942,-260290,22.9534
4035942,-260312,22.9534
4040942,-260334,22.9534
4045942,-260356,22.9534
4050942,-260378,22.9534
4055942,-260400,22.9534
4060942,-260422,22.9534
4065942,-260444,22.9534
4070942,-260466,22.9534
4075942,-260488,22.9534
4080942,-260510,22.9534
4085942,-260532,22.9534
4090942,-260554,22.9534
4095942,-260576,22.9534
4100942,-260598,22.9534
4105942,-260620,22.9534
4110942,-260642,22.9534
4115942,-260664,22.9534
4120942,-260686,22.9534
4125942,-260708,22.9534
4130942,-260729,21.9101
4135942,-260751,22.9534
4140942,-260772,21.9101
4145942,-260794,22.9534
4150942,-260815,21.9101
4155942,-260836,21.9101
4160942,-260857,21.9101
4165942,-260878,21.9101
4170942,-260900,22.9534
4175942,-260921,21.9101
4180942,-260942,21.9101
4185942,-260963,21.9101
4190942,-260984,21.9101
4195942,-261006,22.9534
4200942,-261027,21.9101
4205942,-261048,21.9101
4210942,-261069,21.9101
4215942,-261090,21.9101
4220942,-261111,21.9101
4225942,-261132,21.9101
4230942,-261154,22.9534
4235942,-261175,21.9101
4240942,-261196,21.9101
4245942,-261218,22.9534
4250942,-261239,21.9101
4255942,-261261,22.9534
4260942,-261282,21.9101
4265942,-261304,22.9534
4270942,-261325,21.9101
4275942,-261347,22.9534
4280942,-261369,22.9534
4285942,-261390,21.9101
4290942,-261412,22.9534
4295942,-261434,22.9534
4300942,-261456,22.9534
4305942,-261478,22.9534
4310942,-261500,22.9534
4315942,-261522,22.9534
4320942,-261544,22.9534
4325942,-261566,22.9534
4330942,-261588,22.9534
4335942,-261610,22.9534
4340942,-261632,22.9534
4345942,-261654,22.9534
4350942,-261676,22.9534
4355942,-261698,22.9534
4360942,-261720,22.9534
4365942,-261742,22.9534
4370942,-261764,22.9534
4375942,-261786,22.9534
4380942,-261809,23.9968
4385942,-261831,22.9534
4390942,-261853,22.9534
4395942,-261875,22.9534
4400942,-261897,22.9534
4405942,-261918,21.9101
4410942,-261940,22.9534
4415942,-261962,22.9534
4420942,-261984,22.9534
4425942,-262006,22.9534
4430942,-262028,22.9534
4435942,-262050,22.9534
4440942,-262071,21.9101
4445942,-262093,22.9534
4450942,-262114,21.9101
4455942,-262136,22.9534
4460942,-262158,22.9534
4465942,-262179,21.9101
4470942,-262200,21.9101
4475942,-262222,22.9534
4480942,-262243,21.9101
4485942,-262265,22.9534
4490942,-262286,21.9101
4495942,-262308,22.9534
4500942,-262329,21.9101
4505942,-262351,22.9534
4510942,-262372,21.9101
4515942,-262394,22.9534
4520942,-262416,22.9534
4525942,-262437,21.9101
4530942,-262459,22.9534
4535942,-262480,21.9101
4540942,-262502,22.9534
4545942,-262524,22.9534
4550942,-262546,22.9534
4555942,-262568,22.9534
4560942,-262589,21.9101
4565942,-262611,22.9534
4570942,-262633,22.9534
4575942,-262655,22.9534
4580942,-262677,22.9534
4585942,-262699,22.9534
4590942,-262721,22.9534
4595942,-262743,22.9534
4600942,-262766,23.9968
4605942,-262788,22.9534
4610942,-262810,22.9534
4615942,-262832,22.9534
4620942,-262854,22.9534
4625942,-262876,22.9534
4630942,-262898,22.9534
4635942,-262921,23.9968
4640942,-262943,22.9534
4645942,-262965,22.9534
4650942,-262987,22.9534
4655942,-263010,23.9968
4660942,-263032,22.9534
4665942,-263054,22.9534
4670942,-263076,22.9534
4675942,-263098,22.9534
4680942,-263120,22.9534
4685942,-263142,22.9534
4690942,-263164,22.9534
4695942,-263186,22.9534
4700942,-263208,22.9534
4705942,-263230,22.9534
4710942,-263252,22.9534
4715942,-263274,22.9534
4720942,-263296,22.9534
4725942,-263318,22.9534
4730942,-263340,22.9534
4735942,-263362,22.9534
4740942,-263384,22.9534
4745942,-263405,21.9101
4750942,-263427,22.9534
4755942,-263449,22.9534
4760942,-263470,21.9101
4765942,-263492,22.9534
4770942,-263514,22.9534
4775942,-263536,22.9534
4780942,-263557,21.9101
4785942,-263579,22.9534
4790942,-263601,22.9534
4795942,-263623,22.9534
4800942,-263645,22.9534
4805942,-263667,22.9534
4810942,-263689,22.9534
4815942,-263711,22.9534
4820942,-263732,21.9101
4825942,-263754,22.9534
4830942,-263776,22.9534
4835942,-263798,22.9534
4840942,-263820,22.9534
4845942,-263842,22.9534
4850942,-263864,22.9534
4855942,-263886,22.9534
4860942,-263908,22.9534
4865942,-263930,22.9534
4870942,-263952,22.9534
4875942,-263975,23.9968
4880942,-263997,22.9534
4885942,-264019,22.9534
4890942,-264041,22.9534
4895942,-264063,22.9534
4900942,-264086,23.9968
4905942,-264108,22.9534
4910942,-264130,22.9534
4915942,-264152,22.9534
4920942,-264174,22.9534
4925942,-264197,23.9968
4930942,-264219,22.9534
4935942,-264241,22.9534
4940942,-264263,22.9534
4945942,-264285,22.9534
4950942,-264308,23.9968
4955942,-264330,22.9534
4960942,-264352,22.9534
4965942,-264374,22.9534
4970942,-264396,22.9534
4975942,-264418,22.9534
4980942,-264440,22.9534
4985942,-264462,22.9534
4990942,-264484,22.9534
4995942,-264506,22.9534
5000942,-264528,22.9534
5005942,-264549,21.9101
5010942,-264571,22.9534
5015942,-264593,22.9534
5020942,-264615,22.9534
5025942,-264637,22.9534
5030942,-264659,22.9534
5035942,-264681,22.9534
5040942,-264703,22.9534
5045942,-264725,22.9534
5050942,-264747,22.9534
5055942,-264769,22.9534
5060942,-264792,23.9968
5065942,-264814,22.9534
5070942,-264836,22.9534
5075942,-264858,22.9534
5080942,-264880,22.9534
5085942,-264902,22.9534
5090942,-264924,22.9534
5095942,-264947,23.9968
5100942,-264969,22.9534
5105942,-264991,22.9534
5110942,-265013,22.9534
5115942,-265035,22.9534
5120942,-265058,23.9968
5125942,-265080,22.9534
5130942,-265102,22.9534
5135942,-265124,22.9534
5140942,-265146,22.9534
5145942,-265168,22.9534
5150942,-265190,22.9534
5155942,-265212,22.9534
5160942,-265234,22.9534
5165942,-265256,22.9534
5170942,-265278,22.9534
5175942,-265301,23.9968
5180942,-265323,22.9534
5185942,-265345,22.9534
5190942,-265367,22.9534
5195942,-265389,22.9534
5200942,-265412,23.9968
5205942,-265434,22.9534
5210942,-265456,22.9534
5215942,-265478,22.9534
5220942,-265500,22.9534
5225942,-265522,22.9534
5230942,-265544,22.9534
5235942,-265566,22.9534
5240942,-265588,22.9534
5245942,-265610,22.9534
5250942,-265631,21.9101
5255942,-265653,22.9534
5260942,-265675,22.9534
5265942,-265697,22.9534
5270942,-265719,22.9534
5275942,-265741,22.9534
5280942,-265762,21.9101
5285942,-265784,22.9534
5290942,-265806,22.9534
5295942,-265828,22.9534
5300942,-265850,22.9534
5305942,-265872,22.9534
5310942,-265894,22.9534
5315942,-265916,22.9534
5320942,-265938,22.9534
5325942,-265960,22.9534
5330942,-265982,22.9534
5335942,-266004,22.9534
5340942,-266026,22.9534
5345942,-266048,22.9534
5350942,-266071,23.9968
5355942,-266093,22.9534
5360942,-266115,22.9534
5365942,-266137,22.9534
5370942,-266160,23.9968
5375942,-266182,22.9534
5380942,-266204,22.9534
5385942,-266226,22.9534
5390942,-266249,23.9968
5395942,-266271,22.9534
5400942,-266294,23.9968
5405942,-266316,22.9534
5410942,-266338,22.9534
5415942,-266361,23.9968
5420942,-266383,22.9534
5425942,-266406,23.9968
5430942,-266428,22.9534
5435942,-266450,22.9534
5440942,-266473,23.9968
