Time(us),Position(counts),Speed(rad/s)
5435945,-323918,7.3034
5440945,-323925,7.3034
5445945,-323932,7.3034
5450945,-323939,7.3034
5455945,-323946,7.3034
5460945,-323953,7.3034
5465945,-323960,7.3034
5470945,-323967,7.3034
5475945,-323974,7.3034
5480945,-323981,7.3034
5485945,-323988,7.3034
5490945,-323996,8.3467
5495945,-324002,6.2600
5500945,-324010,8.3467
5505945,-324016,6.2600
5510945,-324023,7.3034
5515945,-324030,7.3034
5520945,-324037,7.3034
5525945,-324044,7.3034
5530945,-324050,6.2600
5535945,-324057,7.3034
5540945,-324064,7.3034
5545945,-324070,6.2600
5550945,-324077,7.3034
5555945,-324084,7.3034
5560945,-324091,7.3034
5565945,-324098,7.3034
5570945,-324104,6.2600
5575945,-324111,7.3034
5580945,-324118,7.3034
5585945,-324125,7.3034
5590945,-324132,7.3034
5595945,-324139,7.3034
5600945,-324146,7.3034
5605945,-324152,6.2600
5610945,-324160,8.3467
5615945,-324166,6.2600
5620945,-324173,7.3034
5625945,-324180,7.3034
5630945,-324188,8.3467
5635945,-324194,6.2600
5640945,-324202,8.3467
5645945,-324209,7.3034
5650945,-324216,7.3034
5655945,-324223,7.3034
5660945,-324230,7.3034
5665945,-324238,8.3467
5670945,-324245,7.3034
5675945,-324252,7.3034
5680945,-324259,7.3034
5685945,-324267,8.3467
5690945,-324274,7.3034
5695945,-324281,7.3034
5700945,-324289,8.3467
5705945,-324296,7.3034
5710945,-324304,8.3467
5715945,-324311,7.3034
5720945,-324318,7.3034
5725945,-324326,8.3467
5730945,-324333,7.3034
5735945,-324341,8.3467
5740945,-324348,7.3034
5745945,-324356,8.3467
5750945,-324363,7.3034
5755945,-324370,7.3034
5760945,-324378,8.3467
5765945,-324386,8.3467
5770945,-324393,7.3034
5775945,-324400,7.3034
5780945,-324408,8.3467
5785945,-324416,8.3467
5790945,-324423,7.3034
5795945,-324431,8.3467
5800945,-324438,7.3034
5805945,-324446,8.3467
5810945,-324453,7.3034
5815945,-324460,7.3034
5820945,-324468,8.3467
5825945,-324474,6.2600
5830945,-324482,8.3467
5835945,-324488,6.2600
5840945,-324496,8.3467
5845945,-324502,6.2600
5850945,-324510,8.3467
5855945,-324517,7.3034
5860945,-324524,7.3034
5865945,-324531,7.3034
5870945,-324538,7.3034
5875945,-324545,7.3034
5880945,-324552,7.3034
5885945,-324559,7.3034
5890945,-324566,7.3034
5895945,-324573,7.3034
5900945,-324580,7.3034
5905945,-324587,7.3034
5910945,-324594,7.3034
5915945,-324601,7.3034
5920945,-324608,7.3034
5925945,-324615,7.3034
5930945,-324622,7.3034
5935945,-324628,6.2600
5940945,-324635,7.3034
5945945,-324642,7.3034
5950945,-324649,7.3034
5955945,-324656,7.3034
5960945,-324662,6.2600
5965945,-324669,7.3034
5970945,-324676,7.3034
5975945,-324682,6.2600
5980945,-324689,7.3034
5985945,-324695,6.2600
5990945,-324702,7.3034
5995945,-324708,6.2600
6000945,-324715,7.3034
6005945,-324722,7.3034
6010945,-324728,6.2600
6015945,-324735,7.3034
6020945,-324741,6.2600
6025945,-324748,7.3034
6030945,-324754,6.2600
6035945,-324761,7.3034
6040945,-324768,7.3034
6045945,-324774,6.2600
6050945,-324781,7.3034
6055945,-324787,6.2600
6060945,-324794,7.3034
6065945,-324800,6.2600
6070945,-324807,7.3034
6075945,-324813,6.2600
6080945,-324820,7.3034
6085945,-324827,7.3034
6090945,-324833,6.2600
6095945,-324840,7.3034
6100945,-324847,7.3034
6105945,-324853,6.2600
6110945,-324860,7.3034
6115945,-324867,7.3034
6120945,-324873,6.2600
6125945,-324880,7.3034
6130945,-324887,7.3034
6135945,-324894,7.3034
6140945,-324900,6.2600
6145945,-324907,7.3034
6150945,-324914,7.3034
6155945,-324921,7.3034
6160945,-324928,7.3034
6165945,-324934,6.2600
6170945,-324941,7.3034
6175945,-324948,7.3034
6180945,-324955,7.3034
6185945,-324962,7.3034
6190945,-324969,7.3034
6195945,-324976,7.3034
6200945,-324983,7.3034
6205945,-324990,7.3034
6210945,-324997,7.3034
6215945,-325004,7.3034
6220945,-325012,8.3467
6225945,-325019,7.3034
6230945,-325026,7.3034
6235945,-325033,7.3034
6240945,-325040,7.3034
6245945,-325047,7.3034
6250945,-325054,7.3034
6255945,-325061,7.3034
6260945,-325068,7.3034
6265945,-325075,7.3034
6270945,-325082,7.3034
6275945,-325089,7.3034
6280945,-325096,7.3034
6285945,-325103,7.3034
6290945,-325110,7.3034
6295945,-325117,7.3034
6300945,-325124,7.3034
6305945,-325131,7.3034
6310945,-325138,7.3034
6315945,-325145,7.3034
6320945,-325152,7.3034
6325945,-325159,7.3034
6330945,-325166,7.3034
6335945,-325173,7.3034
6340945,-325180,7.3034
6345945,-325188,8.3467
6350945,-325195,7.3034
6355945,-325202,7.3034
6360945,-325209,7.3034
6365945,-325216,7.3034
6370945,-325224,8.3467
6375945,-325231,7.3034
6380945,-325238,7.3034
6385945,-325245,7.3034
6390945,-325253,8.3467
6395945,-325260,7.3034
6400945,-325267,7.3034
6405945,-325275,8.3467
6410945,-325282,7.3034
6415945,-325290,8.3467
6420945,-325297,7.3034
6425945,-325304,7.3034
6430945,-325312,8.3467
6435945,-325319,7.3034
6440945,-325326,7.3034
6445945,-325334,8.3467
6450945,-325341,7.3034
6455945,-325348,7.3034
6460945,-325356,8.3467
6465945,-325363,7.3034
6470945,-325371,8.3467
6475945,-325378,7.3034
6480945,-325385,7.3034
6485945,-325393,8.3467
6490945,-325400,7.3034
6495945,-325408,8.3467
6500945,-325415,7.3034
6505945,-325422,7.3034
6510945,-325430,8.3467
6515945,-325437,7.3034
6520945,-325444,7.3034
6525945,-325452,8.3467
6530945,-325459,7.3034
6535945,-325467,8.3467
6540945,-325474,7.3034
6545945,-325482,8.3467
6550945,-325489,7.3034
6555945,-325496,7.3034
6560945,-325504,8.3467
6565945,-325512,8.3467
6570945,-325519,7.3034
6575945,-325526,7.3034
6580945,-325534,8.3467
6585945,-325542,8.3467
6590945,-325549,7.3034
6595945,-325557,8.3467
6600945,-325564,7.3034
6605945,-325572,8.3467
6610945,-325580,8.3467
6615945,-325587,7.3034
6620945,-325595,8.3467
6625945,-325602,7.3034
6630945,-325610,8.3467
6635945,-325618,8.3467
6640945,-325625,7.3034
6645945,-325633,8.3467
6650945,-325640,7.3034
6655945,-325648,8.3467
6660945,-325656,8.3467
6665945,-325663,7.3034
6670945,-325670,7.3034
6675945,-325678,8.3467
6680945,-325685,7.3034
6685945,-325692,7.3034
6690945,-325699,7.3034
6695945,-325706,7.3034
6700945,-325713,7.3034
6705945,-325720,7.3034
6710945,-325728,8.3467
6715945,-325735,7.3034
6720945,-325742,7.3034
6725945,-325749,7.3034
6730945,-325756,7.3034
6735945,-325763,7.3034
6740945,-325770,7.3034
6745945,-325777,7.3034
6750945,-325784,7.3034
6755945,-325791,7.3034
6760945,-325798,7.3034
6765945,-325805,7.3034
6770945,-325812,7.3034
6775945,-325819,7.3034
6780945,-325826,7.3034
6785945,-325833,7.3034
6790945,-325840,7.3034
6795945,-325846,6.2600
6800945,-325853,7.3034
6805945,-325860,7.3034
6810945,-325866,6.2600
6815945,-325873,7.3034
6820945,-325880,7.3034
6825945,-325886,6.2600
6830945,-325893,7.3034
6835945,-325900,7.3034
6840945,-325906,6.2600
6845945,-325913,7.3034
6850945,-325920,7.3034
6855945,-325926,6.2600
6860945,-325933,7.3034
6865945,-325940,7.3034
6870945,-325946,6.2600
6875945,-325953,7.3034
6880945,-325959,6.2600
6885945,-325966,7.3034
6890945,-325972,6.2600
6895945,-325979,7.3034
6900945,-325986,7.3034
6905945,-325992,6.2600
6910945,-325999,7.3034
6915945,-326005,6.2600
6920945,-326012,7.3034
6925945,-326018,6.2600
6930945,-326025,7.3034
6935945,-326032,7.3034
6940945,-326038,6.2600
6945945,-326045,7.3034
6950945,-326052,7.3034
6955945,-326058,6.2600
6960945,-326065,7.3034
6965945,-326072,7.3034
6970945,-326078,6.2600
6975945,-326085,7.3034
6980945,-326092,7.3034
6985945,-326099,7.3034
6990945,-326106,7.3034
6995945,-326112,6.2600
7000945,-326119,7.3034
7005945,-326126,7.3034
7010945,-326133,7.3034
7015945,-326140,7.3034
7020945,-326147,7.3034
7025945,-326154,7.3034
7030945,-326161,7.3034
7035945,-326168,7.3034
7040945,-326175,7.3034
7045945,-326182,7.3034
7050945,-326189,7.3034
7055945,-326196,7.3034
7060945,-326203,7.3034
7065945,-326210,7.3034
7070945,-326217,7.3034
7075945,-326225,8.3467
7080945,-326232,7.3034
7085945,-326239,7.3034
7090945,-326246,7.3034
7095945,-326254,8.3467
7100945,-326261,7.3034
7105945,-326268,7.3034
7110945,-326275,7.3034
7115945,-326283,8.3467
7120945,-326290,7.3034
7125945,-326297,7.3034
7130945,-326305,8.3467
7135945,-326312,7.3034
7140945,-326320,8.3467
7145945,-326327,7.3034
7150945,-326334,7.3034
7155945,-326342,8.3467
7160945,-326349,7.3034
7165945,-326356,7.3034
7170945,-326363,7.3034
7175945,-326370,7.3034
7180945,-326378,8.3467
7185945,-326385,7.3034
7190945,-326392,7.3034
7195945,-326399,7.3034
7200945,-326406,7.3034
7205945,-326413,7.3034
7210945,-326420,7.3034
7215945,-326427,7.3034
7220945,-326434,7.3034
7225945,-326442,8.3467
7230945,-326449,7.3034
7235945,-326456,7.3034
7240945,-326463,7.3034
7245945,-326470,7.3034
7250945,-326477,7.3034
7255945,-326484,7.3034
7260945,-326491,7.3034
7265945,-326498,7.3034
7270945,-326505,7.3034
7275945,-326512,7.3034
7280945,-326520,8.3467
7285945,-326527,7.3034
7290945,-326534,7.3034
7295945,-326542,8.3467
7300945,-326549,7.3034
7305945,-326556,7.3034
7310945,-326564,8.3467
7315945,-326571,7.3034
7320945,-326578,7.3034
7325945,-326586,8.3467
7330945,-326593,7.3034
7335945,-326600,7.3034
7340945,-326608,8.3467
7345945,-326615,7.3034
7350945,-326623,8.3467
7355945,-326630,7.3034
7360945,-326637,7.3034
7365945,-326645,8.3467
7370945,-326652,7.3034
7375945,-326659,7.3034
7380945,-326667,8.3467
7385945,-326674,7.3034
7390945,-326682,8.3467
7395945,-326689,7.3034
7400945,-326696,7.3034
7405945,-326704,8.3467
7410945,-326711,7.3034
7415945,-326718,7.3034
7420945,-326725,7.3034
7425945,-326733,8.3467
7430945,-326740,7.3034
7435945,-326747,7.3034
7440945,-326754,7.3034
7445945,-326762,8.3467
7450945,-326769,7.3034
7455945,-326776,7.3034
7460945,-326784,8.3467
7465945,-326791,7.3034
7470945,-326798,7.3034
7475945,-326806,8.3467
7480945,-326813,7.3034
7485945,-326821,8.3467
7490945,-326828,7.3034
7495945,-326836,8.3467
7500945,-326843,7.3034
7505945,-326850,7.3034
7510945,-326858,8.3467
7515945,-326865,7.3034
7520945,-326872,7.3034
7525945,-326880,8.3467
7530945,-326886,6.2600
7535945,-326894,8.3467
7540945,-326900,6.2600
7545945,-326907,7.3034
7550945,-326914,7.3034
7555945,-326921,7.3034
7560945,-326928,7.3034
7565945,-326935,7.3034
7570945,-326942,7.3034
7575945,-326949,7.3034
7580945,-326956,7.3034
7585945,-326963,7.3034
7590945,-326970,7.3034
7595945,-326977,7.3034
7600945,-326984,7.3034
7605945,-326991,7.3034
7610945,-326998,7.3034
7615945,-327005,7.3034
7620945,-327012,7.3034
7625945,-327019,7.3034
7630945,-327026,7.3034
7635945,-327032,6.2600
7640945,-327039,7.3034
7645945,-327046,7.3034
7650945,-327053,7.3034
7655945,-327060,7.3034
7660945,-327066,6.2600
7665945,-327073,7.3034
7670945,-327079,6.2600
7675945,-327086,7.3034
7680945,-327093,7.3034
7685945,-327099,6.2600
7690945,-327106,7.3034
7695945,-327112,6.2600
7700945,-327119,7.3034
7705945,-327126,7.3034
7710945,-327132,6.2600
7715945,-327139,7.3034
7720945,-327145,6.2600
7725945,-327152,7.3034
7730945,-327158,6.2600
7735945,-327165,7.3034
7740945,-327172,7.3034
7745945,-327178,6.2600
7750945,-327184,6.2600
7755945,-327191,7.3034
7760945,-327198,7.3034
7765945,-327204,6.2600
7770945,-327211,7.3034
7775945,-327218,7.3034
7780945,-327224,6.2600
7785945,-327231,7.3034
7790945,-327237,6.2600
7795945,-327244,7.3034
7800945,-327251,7.3034
7805945,-327257,6.2600
7810945,-327264,7.3034
7815945,-327271,7.3034
7820945,-327278,7.3034
7825945,-327284,6.2600
7830945,-327291,7.3034
7835945,-327298,7.3034
7840945,-327304,6.2600
7845945,-327311,7.3034
7850945,-327318,7.3034
7855945,-327325,7.3034
7860945,-327332,7.3034
7865945,-327339,7.3034
7870945,-327346,7.3034
7875945,-327353,7.3034
7880945,-327360,7.3034
7885945,-327367,7.3034
7890945,-327374,7.3034
7895945,-327381,7.3034
7900945,-327388,7.3034
7905945,-327395,7.3034
7910945,-327402,7.3034
7915945,-327409,7.3034
7920945,-327416,7.3034
7925945,-327423,7.3034
7930945,-327431,8.3467
7935945,-327438,7.3034
7940945,-327445,7.3034
7945945,-327452,7.3034
7950945,-327460,8.3467
7955945,-327467,7.3034
7960945,-327474,7.3034
7965945,-327482,8.3467
7970945,-327489,7.3034
7975945,-327496,7.3034
7980945,-327504,8.3467
7985945,-327511,7.3034
7990945,-327518,7.3034
7995945,-327526,8.3467
8000945,-327533,7.3034
8005945,-327541,8.3467
8010945,-327548,7.3034
8015945,-327556,8.3467
8020945,-327564,8.3467
8025945,-327571,7.3034
8030945,-327579,8.3467
8035945,-327586,7.3034
8040945,-327594,8.3467
8045945,-327601,7.3034
8050945,-327609,8.3467
8055945,-327616,7.3034
8060945,-327623,7.3034
8065945,-327631,8.3467
8070945,-327638,7.3034
8075945,-327645,7.3034
8080945,-327652,7.3034
8085945,-327660,8.3467
8090945,-327667,7.3034
8095945,-327674,7.3034
8100945,-327681,7.3034
8105945,-327688,7.3034
8110945,-327695,7.3034
8115945,-327702,7.3034
8120945,-327709,7.3034
8125945,-327716,7.3034
8130945,-327723,7.3034
8135945,-327730,7.3034
8140945,-327737,7.3034
8145945,-327744,7.3034
8150945,-327751,7.3034
8155945,-327758,7.3034
8160945,-327764,6.2600
8165945,-327772,8.3467
8170945,-327778,6.2600
8175945,-327786,8.3467
8180945,-327793,7.3034
8185945,-327800,7.3034
8190945,-327807,7.3034
8195945,-327814,7.3034
8200945,-327821,7.3034
8205945,-327828,7.3034
8210945,-327836,8.3467
8215945,-327843,7.3034
8220945,-327850,7.3034
8225945,-327858,8.3467
8230945,-327865,7.3034
8235945,-327872,7.3034
8240945,-327880,8.3467
8245945,-327887,7.3034
8250945,-327894,7.3034
8255945,-327902,8.3467
8260945,-327909,7.3034
8265945,-327916,7.3034
8270945,-327924,8.3467
8275945,-327931,7.3034
8280945,-327939,8.3467
8285945,-327946,7.3034
8290945,-327953,7.3034
8295945,-327961,8.3467
8300945,-327968,7.3034
8305945,-327975,7.3034
8310945,-327982,7.3034
8315945,-327990,8.3467
8320945,-327997,7.3034
8325945,-328004,7.3034
8330945,-328011,7.3034
8335945,-328018,7.3034
8340945,-328026,8.3467
8345945,-328033,7.3034
8350945,-328040,7.3034
8355945,-328047,7.3034
8360945,-328054,7.3034
8365945,-328061,7.3034
8370945,-328068,7.3034
8375945,-328076,8.3467
8380945,-328082,6.2600
8385945,-328089,7.3034
8390945,-328096,7.3034
8395945,-328102,6.2600
8400945,-328109,7.3034
8405945,-328115,6.2600
8410945,-328122,7.3034
8415945,-328129,7.3034
8420945,-328135,6.2600
8425945,-328142,7.3034
8430945,-328148,6.2600
8435945,-328155,7.3034
8440945,-328162,7.3034
8445945,-328169,7.3034
8450945,-328175,6.2600
8455945,-328182,7.3034
8460945,-328189,7.3034
8465945,-328195,6.2600
8470945,-328202,7.3034
8475945,-328209,7.3034
8480945,-328215,6.2600
8485945,-328222,7.3034
8490945,-328228,6.2600
8495945,-328235,7.3034
8500945,-328241,6.2600
8505945,-328248,7.3034
8510945,-328254,6.2600
8515945,-328261,7.3034
8520945,-328267,6.2600
8525945,-328273,6.2600
8530945,-328280,7.3034
8535945,-328286,6.2600
8540945,-328292,6.2600
8545945,-328299,7.3034
8550945,-328305,6.2600
8555945,-328312,7.3034
8560945,-328318,6.2600
8565945,-328324,6.2600
8570945,-328331,7.3034
8575945,-328337,6.2600
8580945,-328343,6.2600
8585945,-328350,7.3034
8590945,-328356,6.2600
8595945,-328362,6.2600
8600945,-328369,7.3034
8605945,-328375,6.2600
8610945,-328382,7.3034
8615945,-328388,6.2600
8620945,-328394,6.2600
8625945,-328401,7.3034
8630945,-328408,7.3034
8635945,-328414,6.2600
8640945,-328420,6.2600
8645945,-328427,7.3034
8650945,-328433,6.2600
8655945,-328440,7.3034
8660945,-328446,6.2600
8665945,-328453,7.3034
8670945,-328460,7.3034
8675945,-328466,6.2600
8680945,-328473,7.3034
8685945,-328479,6.2600
8690945,-328486,7.3034
8695945,-328492,6.2600
8700945,-328499,7.3034
8705945,-328506,7.3034
8710945,-328513,7.3034
8715945,-328520,7.3034
8720945,-328526,6.2600
8725945,-328533,7.3034
8730945,-328540,7.3034
8735945,-328547,7.3034
8740945,-328554,7.3034
8745945,-328561,7.3034
8750945,-328568,7.3034
8755945,-328574,6.2600
8760945,-328582,8.3467
8765945,-328588,6.2600
8770945,-328596,8.3467
8775945,-328602,6.2600
8780945,-328610,8.3467
8785945,-328617,7.3034
8790945,-328624,7.3034
8795945,-328631,7.3034
8800945,-328638,7.3034
8805945,-328646,8.3467
8810945,-328653,7.3034
8815945,-328660,7.3034
8820945,-328667,7.3034
8825945,-328675,8.3467
8830945,-328682,7.3034
8835945,-328689,7.3034
8840945,-328697,8.3467
8845945,-328704,7.3034
8850945,-328711,7.3034
8855945,-328719,8.3467
8860945,-328726,7.3034
8865945,-328734,8.3467
8870945,-328741,7.3034
8875945,-328749,8.3467
8880945,-328756,7.3034
8885945,-328764,8.3467
8890945,-328771,7.3034
8895945,-328779,8.3467
8900945,-328786,7.3034
8905945,-328794,8.3467
8910945,-328801,7.3034
8915945,-328809,8.3467
8920945,-328816,7.3034
8925945,-328824,8.3467
8930945,-328832,8.3467
8935945,-328839,7.3034
8940945,-328847,8.3467
8945945,-328854,7.3034
8950945,-328862,8.3467
8955945,-328870,8.3467
8960945,-328877,7.3034
8965945,-328885,8.3467
8970945,-328893,8.3467
8975945,-328900,7.3034
8980945,-328908,8.3467
8985945,-328916,8.3467
8990945,-328924,8.3467
8995945,-328931,7.3034
9000945,-328939,8.3467
9005945,-328946,7.3034
9010945,-328954,8.3467
9015945,-328961,7.3034
9020945,-328968,7.3034
9025945,-328976,8.3467
9030945,-328983,7.3034
9035945,-328990,7.3034
9040945,-328997,7.3034
9045945,-329004,7.3034
9050945,-329011,7.3034
9055945,-329018,7.3034
9060945,-329025,7.3034
9065945,-329032,7.3034
9070945,-329038,6.2600
9075945,-329045,7.3034
9080945,-329052,7.3034
9085945,-329058,6.2600
9090945,-329065,7.3034
9095945,-329072,7.3034
9100945,-329078,6.2600
9105945,-329085,7.3034
9110945,-329092,7.3034
9115945,-329098,6.2600
9120945,-329105,7.3034
9125945,-329111,6.2600
9130945,-329118,7.3034
9135945,-329125,7.3034
9140945,-329131,6.2600
9145945,-329138,7.3034
9150945,-329145,7.3034
9155945,-329152,7.3034
9160945,-329158,6.2600
9165945,-329165,7.3034
9170945,-329172,7.3034
9175945,-329179,7.3034
9180945,-329186,7.3034
9185945,-329193,7.3034
9190945,-329200,7.3034
9195945,-329206,6.2600
9200945,-329214,8.3467
9205945,-329220,6.2600
9210945,-329228,8.3467
9215945,-329234,6.2600
9220945,-329241,7.3034
9225945,-329248,7.3034
9230945,-329256,8.3467
9235945,-329262,6.2600
9240945,-329269,7.3034
9245945,-329276,7.3034
9250945,-329282,6.2600
9255945,-329289,7.3034
9260945,-329295,6.2600
9265945,-329301,6.2600
9270945,-329307,6.2600
9275945,-329313,6.2600
9280945,-329320,7.3034
9285945,-329326,6.2600
9290945,-329332,6.2600
9295945,-329338,6.2600
9300945,-329344,6.2600
9305945,-329350,6.2600
9310945,-329357,7.3034
9315945,-329363,6.2600
9320945,-329369,6.2600
9325945,-329375,6.2600
9330945,-329381,6.2600
9335945,-329387,6.2600
9340945,-329393,6.2600
9345945,-329399,6.2600
9350945,-329405,6.2600
9355945,-329411,6.2600
9360945,-329417,6.2600
9365945,-329423,6.2600
9370945,-329429,6.2600
9375945,-329435,6.2600
9380945,-329441,6.2600
9385945,-329447,6.2600
9390945,-329453,6.2600
9395945,-329459,6.2600
9400945,-329465,6.2600
9405945,-329471,6.2600
9410945,-329476,5.2167
9415945,-329482,6.2600
9420945,-329488,6.2600
9425945,-329494,6.2600
9430945,-329500,6.2600
9435945,-329506,6.2600
9440945,-329512,6.2600
9445945,-329518,6.2600
9450945,-329524,6.2600
9455945,-329529,5.2167
9460945,-329535,6.2600
9465945,-329541,6.2600
9470945,-329547,6.2600
9475945,-329553,6.2600
9480945,-329559,6.2600
9485945,-329565,6.2600
9490945,-329571,6.2600
9495945,-329577,6.2600
9500945,-329583,6.2600
9505945,-329589,6.2600
9510945,-329596,7.3034
9515945,-329602,6.2600
9520945,-329608,6.2600
9525945,-329614,6.2600
9530945,-329620,6.2600
9535945,-329626,6.2600
9540945,-329632,6.2600
9545945,-329639,7.3034
9550945,-329645,6.2600
9555945,-329651,6.2600
9560945,-329658,7.3034
9565945,-329664,6.2600
9570945,-329670,6.2600
9575945,-329677,7.3034
9580945,-329683,6.2600
9585945,-329690,7.3034
9590945,-329696,6.2600
9595945,-329703,7.3034
9600945,-329709,6.2600
9605945,-329716,7.3034
9610945,-329722,6.2600
9615945,-329729,7.3034
9620945,-329736,7.3034
9625945,-329742,6.2600
9630945,-329749,7.3034
9635945,-329756,7.3034
9640945,-329763,7.3034
9645945,-329770,7.3034
9650945,-329776,6.2600
9655945,-329783,7.3034
9660945,-329790,7.3034
9665945,-329797,7.3034
9670945,-329804,7.3034
9675945,-329811,7.3034
9680945,-329818,7.3034
9685945,-329825,7.3034
9690945,-329832,7.3034
9695945,-329840,8.3467
9700945,-329847,7.3034
9705945,-329854,7.3034
9710945,-329861,7.3034
9715945,-329868,7.3034
9720945,-329876,8.3467
9725945,-329883,7.3034
9730945,-329890,7.3034
9735945,-329897,7.3034
9740945,-329905,8.3467
9745945,-329912,7.3034
9750945,-329920,8.3467
9755945,-329927,7.3034
9760945,-329934,7.3034
9765945,-329942,8.3467
9770945,-329949,7.3034
9775945,-329957,8.3467
9780945,-329964,7.3034
9785945,-329972,8.3467
9790945,-329979,7.3034
9795945,-329987,8.3467
9800945,-329994,7.3034
9805945,-330002,8.3467
9810945,-330010,8.3467
9815945,-330017,7.3034
9820945,-330025,8.3467
9825945,-330033,8.3467
9830945,-330040,7.3034
9835945,-330048,8.3467
9840945,-330056,8.3467
9845945,-330063,7.3034
9850945,-330071,8.3467
9855945,-330079,8.3467
9860945,-330086,7.3034
9865945,-330094,8.3467
9870945,-330102,8.3467
9875945,-330110,8.3467
9880945,-330117,7.3034
9885945,-330125,8.3467
9890945,-330133,8.3467
9895945,-330140,7.3034
9900945,-330148,8.3467
9905945,-330156,8.3467
9910945,-330164,8.3467
9915945,-330172,8.3467
9920945,-330179,7.3034
9925945,-330187,8.3467
9930945,-330195,8.3467
9935945,-330203,8.3467
9940945,-330210,7.3034
9945945,-330218,8.3467
9950945,-330226,8.3467
9955945,-330234,8.3467
9960945,-330241,7.3034
9965945,-330249,8.3467
9970945,-330256,7.3034
9975945,-330264,8.3467
9980945,-330271,7.3034
9985945,-330278,7.3034
9990945,-330285,7.3034
9995945,-330292,7.3034
