Time(us),Position(counts),Speed(rad/s)
2775712,-218971,17.7367
2780714,-218987,16.6867
2785715,-219004,17.7332
2790717,-219021,17.7296
2795718,-219037,16.6901
2800718,-219054,17.7367
2805720,-219071,17.7296
2810721,-219088,17.7332
2815723,-219104,16.6867
2820724,-219121,17.7332
2825725,-219138,17.7332
2830726,-219155,17.7332
2835728,-219171,16.6867
2840729,-219188,17.7332
2845731,-219205,17.7296
2850731,-219222,17.7367
2855733,-219239,17.7296
2860734,-219256,17.7332
2865736,-219272,16.6867
2870737,-219289,17.7332
2875738,-219306,17.7332
2880739,-219322,16.6901
2885741,-219339,17.7296
2890742,-219355,16.6901
2895744,-219372,17.7296
2900744,-219388,16.6934
2905746,-219405,17.7296
2910747,-219421,16.6901
2915748,-219438,17.7332
2920750,-219454,16.6867
2925750,-219470,16.6934
2930752,-219487,17.7296
2935753,-219504,17.7332
2940755,-219520,16.6867
2945756,-219537,17.7332
2950757,-219554,17.7332
2955758,-219570,16.6901
2960760,-219587,17.7296
2965761,-219604,17.7332
2970763,-219620,16.6867
2975763,-219637,17.7367
2980765,-219654,17.7296
2985766,-219670,16.6901
2990768,-219686,16.6867
2995769,-219703,17.7332
3000769,-219719,16.6934
3005771,-219736,17.7296
3010773,-219752,16.6867
3015774,-219769,17.7332
3020775,-219785,16.6901
3025776,-219802,17.7332
3030777,-219818,16.6901
3035779,-219835,17.7296
3040780,-219851,16.6901
3045782,-219867,16.6867
3050782,-219884,17.7367
3055784,-219900,16.6867
3060785,-219916,16.6901
3065787,-219933,17.7296
3070788,-219949,16.6901
3075789,-219966,17.7332
3080790,-219982,16.6901
3085792,-219998,16.6867
3090793,-220015,17.7332
3095795,-220031,16.6867
3100795,-220048,17.7367
3105797,-220064,16.6867
3110798,-220080,16.6901
3115799,-220097,17.7332
3120801,-220113,16.6867
3125801,-220130,17.7367
3130803,-220146,16.6867
3135804,-220163,17.7332
3140806,-220180,17.7296
3145807,-220196,16.6901
3150808,-220213,17.7332
3155809,-220229,16.6901
3160811,-220246,17.7296
3165812,-220263,17.7332
3170814,-220280,17.7296
3175814,-220296,16.6934
3180816,-220313,17.7296
3185817,-220330,17.7332
3190819,-220347,17.7296
3195820,-220364,17.7332
3200820,-220380,16.6934
3205822,-220397,17.7296
3210824,-220414,17.7296
3215825,-220431,17.7332
3220827,-220448,17.7296
3225827,-220465,17.7367
3230828,-220482,17.7332
3235830,-220498,16.6867
3240831,-220515,17.7332
3245833,-220532,17.7296
3250833,-220549,17.7367
3255835,-220566,17.7296
3260836,-220583,17.7332
3265838,-220600,17.7296
3270839,-220616,16.6901
3275840,-220634,18.7763
3280841,-220650,16.6901
3285843,-220667,17.7296
3290844,-220684,17.7332
3295846,-220701,17.7296
3300846,-220718,17.7367
3305848,-220734,16.6867
3310849,-220751,17.7332
3315851,-220767,16.6867
3320852,-220784,17.7332
3325852,-220800,16.6934
3330854,-220816,16.6867
3335855,-220832,16.6901
3340857,-220848,16.6867
3345858,-220864,16.6901
3350859,-220880,16.6901
3355860,-220896,16.6901
3360862,-220912,16.6867
3365863,-220928,16.6901
3370865,-220944,16.6867
3375865,-220960,16.6934
3380867,-220976,16.6867
3385868,-220992,16.6901
3390870,-221008,16.6867
3395871,-221023,15.6469
3400872,-221039,16.6901
3405873,-221055,16.6901
3410875,-221070,15.6438
3415876,-221086,16.6901
3420878,-221102,16.6867
3425878,-221118,16.6934
3430880,-221134,16.6867
3435881,-221149,15.6469
3440882,-221165,16.6901
3445884,-221181,16.6867
3450884,-221197,16.6934
3455886,-221213,16.6867
3460887,-221229,16.6901
3465889,-221244,15.6438
3470890,-221260,16.6901
3475891,-221276,16.6901
3480892,-221292,16.6901
3485894,-221308,16.6867
3490895,-221325,17.7332
3495897,-221341,16.6867
3500897,-221357,16.6934
3505899,-221373,16.6867
3510900,-221389,16.6901
3515902,-221405,16.6867
3520903,-221422,17.7332
3525903,-221438,16.6934
3530905,-221454,16.6867
3535907,-221471,17.7296
3540908,-221487,16.6901
3545909,-221504,17.7332
3550910,-221520,16.6901
3555911,-221537,17.7332
3560913,-221553,16.6867
3565914,-221570,17.7332
3570916,-221587,17.7296
3575916,-221603,16.6934
3580918,-221620,17.7296
3585919,-221637,17.7332
3590921,-221654,17.7296
3595922,-221670,16.6901
3600923,-221687,17.7332
3605924,-221704,17.7332
3610926,-221721,17.7296
3615927,-221738,17.7332
3620929,-221754,16.6867
3625929,-221771,17.7367
3630931,-221788,17.7296
3635932,-221805,17.7332
3640933,-221822,17.7332
3645935,-221839,17.7296
3650935,-221856,17.7367
3655937,-221873,17.7296
3660938,-221890,17.7332
3665940,-221907,17.7296
3670940,-221924,17.7367
3675942,-221940,16.6867
3680945,-221957,17.7261
3685945,-221974,17.7367
3690945,-221991,17.7367
3695945,-222008,17.7367
3700945,-222025,17.7367
3705945,-222041,16.6934
3710945,-222058,17.7367
3715945,-222074,16.6934
3720945,-222091,17.7367
3725945,-222107,16.6934
3730945,-222123,16.6934
3735945,-222138,15.6501
3740945,-222154,16.6934
3745945,-222170,16.6934
3750945,-222186,16.6934
3755945,-222202,16.6934
3760945,-222218,16.6934
3765945,-222234,16.6934
3770945,-222249,15.6501
3775945,-222265,16.6934
3780945,-222281,16.6934
3785945,-222296,15.6501
3790945,-222312,16.6934
3795945,-222328,16.6934
3800945,-222344,16.6934
3805945,-222360,16.6934
3810945,-222375,15.6501
3815945,-222391,16.6934
3820945,-222407,16.6934
3825945,-222422,15.6501
3830945,-222438,16.6934
3835945,-222454,16.6934
3840945,-222470,16.6934
3845945,-222486,16.6934
3850945,-222501,15.6501
3855945,-222517,16.6934
3860945,-222533,16.6934
3865945,-222549,16.6934
3870945,-222565,16.6934
3875945,-222581,16.6934
3880945,-222597,16.6934
3885945,-222613,16.6934
3890945,-222629,16.6934
3895945,-222645,16.6934
3900945,-222661,16.6934
3905945,-222678,17.7367
3910945,-222694,16.6934
3915945,-222710,16.6934
3920945,-222726,16.6934
3925945,-222743,17.7367
3930945,-222759,16.6934
3935945,-222776,17.7367
3940945,-222792,16.6934
3945945,-222809,17.7367
3950945,-222825,16.6934
3955945,-222842,17.7367
3960945,-222859,17.7367
3965945,-222875,16.6934
3970945,-222892,17.7367
3975945,-222909,17.7367
3980945,-222926,17.7367
3985945,-222942,16.6934
3990945,-222959,17.7367
3995945,-222976,17.7367
4000945,-222993,17.7367
4005945,-223010,17.7367
4010945,-223026,16.6934
4015945,-223044,18.7801
4020945,-223060,16.6934
4025945,-223077,17.7367
4030945,-223094,17.7367
4035945,-223111,17.7367
4040945,-223128,17.7367
4045945,-223145,17.7367
4050945,-223162,17.7367
4055945,-223179,17.7367
4060945,-223196,17.7367
4065945,-223212,16.6934
4070945,-223229,17.7367
4075945,-223246,17.7367
4080945,-223263,17.7367
4085945,-223280,17.7367
4090945,-223297,17.7367
4095945,-223313,16.6934
4100945,-223330,17.7367
4105945,-223346,16.6934
4110945,-223363,17.7367
4115945,-223380,17.7367
4120945,-223396,16.6934
4125945,-223413,17.7367
4130945,-223430,17.7367
4135945,-223446,16.6934
4140945,-223463,17.7367
4145945,-223479,16.6934
4150945,-223495,16.6934
4155945,-223512,17.7367
4160945,-223528,16.6934
4165945,-223544,16.6934
4170945,-223560,16.6934
4175945,-223576,16.6934
4180945,-223592,16.6934
4185945,-223608,16.6934
4190945,-223624,16.6934
4195945,-223640,16.6934
4200945,-223655,15.6501
4205945,-223671,16.6934
4210945,-223687,16.6934
4215945,-223704,17.7367
4220945,-223720,16.6934
4225945,-223736,16.6934
4230945,-223752,16.6934
4235945,-223768,16.6934
4240945,-223784,16.6934
4245945,-223800,16.6934
4250945,-223817,17.7367
4255945,-223833,16.6934
4260945,-223849,16.6934
4265945,-223865,16.6934
4270945,-223882,17.7367
4275945,-223898,16.6934
4280945,-223914,16.6934
4285945,-223930,16.6934
4290945,-223947,17.7367
4295945,-223963,16.6934
4300945,-223980,17.7367
4305945,-223996,16.6934
4310945,-224013,17.7367
4315945,-224029,16.6934
4320945,-224046,17.7367
4325945,-224062,16.6934
4330945,-224079,17.7367
4335945,-224096,17.7367
4340945,-224113,17.7367
4345945,-224129,16.6934
4350945,-224146,17.7367
4355945,-224163,17.7367
4360945,-224180,17.7367
4365945,-224197,17.7367
4370945,-224214,17.7367
4375945,-224230,16.6934
4380945,-224247,17.7367
4385945,-224264,17.7367
4390945,-224281,17.7367
4395945,-224298,17.7367
4400945,-224315,17.7367
4405945,-224332,17.7367
4410945,-224349,17.7367
4415945,-224366,17.7367
4420945,-224383,17.7367
4425945,-224400,17.7367
4430945,-224417,17.7367
4435945,-224434,17.7367
4440945,-224451,17.7367
4445945,-224468,17.7367
4450945,-224484,16.6934
4455945,-224501,17.7367
4460945,-224518,17.7367
4465945,-224534,16.6934
4470945,-224551,17.7367
4475945,-224568,17.7367
4480945,-224584,16.6934
4485945,-224601,17.7367
4490945,-224618,17.7367
4495945,-224634,16.6934
4500945,-224651,17.7367
4505945,-224668,17.7367
4510945,-224684,16.6934
4515945,-224701,17.7367
4520945,-224717,16.6934
4525945,-224734,17.7367
4530945,-224750,16.6934
4535945,-224767,17.7367
4540945,-224783,16.6934
4545945,-224800,17.7367
4550945,-224816,16.6934
4555945,-224833,17.7367
4560945,-224849,16.6934
4565945,-224865,16.6934
4570945,-224882,17.7367
4575945,-224898,16.6934
4580945,-224915,17.7367
4585945,-224931,16.6934
4590945,-224948,17.7367
4595945,-224964,16.6934
4600945,-224980,16.6934
4605945,-224997,17.7367
4610945,-225013,16.6934
4615945,-225030,17.7367
4620945,-225046,16.6934
4625945,-225063,17.7367
4630945,-225080,17.7367
4635945,-225096,16.6934
4640945,-225113,17.7367
4645945,-225129,16.6934
4650945,-225146,17.7367
4655945,-225163,17.7367
4660945,-225179,16.6934
4665945,-225196,17.7367
4670945,-225213,17.7367
4675945,-225230,17.7367
4680945,-225246,16.6934
4685945,-225263,17.7367
4690945,-225280,17.7367
4695945,-225297,17.7367
4700945,-225314,17.7367
4705945,-225330,16.6934
4710945,-225347,17.7367
4715945,-225364,17.7367
4720945,-225381,17.7367
4725945,-225398,17.7367
4730945,-225414,16.6934
4735945,-225431,17.7367
4740945,-225448,17.7367
4745945,-225465,17.7367
4750945,-225482,17.7367
4755945,-225498,16.6934
4760945,-225515,17.7367
4765945,-225532,17.7367
4770945,-225549,17.7367
4775945,-225566,17.7367
4780945,-225583,17.7367
4785945,-225600,17.7367
4790945,-225617,17.7367
4795945,-225634,17.7367
4800945,-225650,16.6934
4805945,-225668,18.7801
4810945,-225684,16.6934
4815945,-225701,17.7367
4820945,-225718,17.7367
4825945,-225735,17.7367
4830945,-225752,17.7367
4835945,-225768,16.6934
4840945,-225785,17.7367
4845945,-225802,17.7367
4850945,-225818,16.6934
4855945,-225835,17.7367
4860945,-225851,16.6934
4865945,-225868,17.7367
4870945,-225884,16.6934
4875945,-225901,17.7367
4880945,-225918,17.7367
4885945,-225934,16.6934
4890945,-225950,16.6934
4895945,-225967,17.7367
4900945,-225984,17.7367
4905945,-226000,16.6934
4910945,-226016,16.6934
4915945,-226033,17.7367
4920945,-226050,17.7367
4925945,-226066,16.6934
4930945,-226083,17.7367
4935945,-226099,16.6934
4940945,-226116,17.7367
4945945,-226132,16.6934
4950945,-226149,17.7367
4955945,-226166,17.7367
4960945,-226182,16.6934
4965945,-226199,17.7367
4970945,-226216,17.7367
4975945,-226233,17.7367
4980945,-226250,17.7367
4985945,-226266,16.6934
4990945,-226283,17.7367
4995945,-226300,17.7367
5000945,-226317,17.7367
5005945,-226334,17.7367
5010945,-226350,16.6934
5015945,-226367,17.7367
5020945,-226384,17.7367
5025945,-226401,17.7367
5030945,-226418,17.7367
5035945,-226434,16.6934
5040945,-226451,17.7367
5045945,-226468,17.7367
5050945,-226485,17.7367
5055945,-226501,16.6934
5060945,-226518,17.7367
5065945,-226534,16.6934
5070945,-226551,17.7367
5075945,-226568,17.7367
5080945,-226584,16.6934
5085945,-226601,17.7367
5090945,-226618,17.7367
5095945,-226635,17.7367
5100945,-226652,17.7367
5105945,-226668,16.6934
5110945,-226685,17.7367
5115945,-226702,17.7367
5120945,-226718,16.6934
5125945,-226735,17.7367
5130945,-226752,17.7367
5135945,-226769,17.7367
5140945,-226785,16.6934
5145945,-226802,17.7367
5150945,-226819,17.7367
5155945,-226836,17.7367
5160945,-226852,16.6934
5165945,-226869,17.7367
5170945,-226886,17.7367
5175945,-226902,16.6934
5180945,-226919,17.7367
5185945,-226936,17.7367
5190945,-226952,16.6934
5195945,-226969,17.7367
5200945,-226986,17.7367
5205945,-227003,17.7367
5210945,-227019,16.6934
5215945,-227036,17.7367
5220945,-227052,16.6934
5225945,-227069,17.7367
5230945,-227086,17.7367
5235945,-227102,16.6934
5240945,-227119,17.7367
5245945,-227136,17.7367
5250945,-227152,16.6934
5255945,-227169,17.7367
5260945,-227185,16.6934
5265945,-227202,17.7367
5270945,-227218,16.6934
5275945,-227235,17.7367
5280945,-227252,17.7367
5285945,-227268,16.6934
5290945,-227285,17.7367
5295945,-227301,16.6934
5300945,-227318,17.7367
5305945,-227335,17.7367
5310945,-227351,16.6934
5315945,-227368,17.7367
5320945,-227385,17.7367
5325945,-227402,17.7367
5330945,-227418,16.6934
5335945,-227435,17.7367
5340945,-227452,17.7367
5345945,-227469,17.7367
5350945,-227486,17.7367
5355945,-227502,16.6934
5360945,-227519,17.7367
5365945,-227536,17.7367
5370945,-227553,17.7367
5375945,-227570,17.7367
5380945,-227587,17.7367
5385945,-227604,17.7367
5390945,-227621,17.7367
5395945,-227638,17.7367
5400945,-227654,16.6934
5405945,-227672,18.7801
5410945,-227688,16.6934
5415945,-227705,17.7367
5420945,-227722,17.7367
5425945,-227739,17.7367
5430945,-227756,17.7367
5435945,-227773,17.7367
5440945,-227790,17.7367
